# sentence_label=No, I don't understand
# timestamp=1764407698.7748456
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2731 2559 2691 2690 2635 | ACC: 4708 -384 21900 | GYRO: 19588 2836 1151 | GDP=19825.676
FLEX: 2716 2640 2637 2682 2614 | ACC: 3704 -1496 18716 | GYRO: 32767 8823 -5477 | GDP=34373.234
FLEX: 2706 2628 2640 2647 2592 | ACC: 6008 -5312 3948 | GYRO: 32767 14363 -18254 | GDP=40164.422
FLEX: 2704 2639 2625 2721 2621 | ACC: -6680 -1520 -11692 | GYRO: 32767 29603 -32768 | GDP=54988.688
FLEX: 2732 2615 2559 2704 2590 | ACC: -16520 -2192 -16968 | GYRO: 32767 10753 -32768 | GDP=47571.473
FLEX: 2743 2559 2667 2734 2591 | ACC: -20812 2724 -28020 | GYRO: 32767 19317 -25996 | GDP=46071.844
FLEX: 2709 2633 2608 2705 2655 | ACC: -22184 -4300 -23084 | GYRO: 11427 -124 -6263 | GDP=13031.381
FLEX: 2716 2599 2640 2720 2641 | ACC: -19228 -16 -26100 | GYRO: 37 4266 -990 | GDP=4379.523
FLEX: 2707 2607 2638 2736 2601 | ACC: -21736 -1280 -20208 | GYRO: -9088 311 6987 | GDP=11467.634
FLEX: 2665 2512 2641 2750 2677 | ACC: -17256 1804 -21880 | GYRO: -15867 2506 11635 | GDP=19834.689
FLEX: 2752 2523 2587 2704 2671 | ACC: -15288 2144 -21560 | GYRO: -25134 3149 15167 | GDP=29524.094
FLEX: 2767 2559 2592 2653 2719 | ACC: -14408 5172 -18720 | GYRO: -32768 2188 24098 | GDP=40733.805
FLEX: 2716 2549 2606 2711 2559 | ACC: -11644 -368 -5652 | GYRO: -32768 -5909 26678 | GDP=42665.840
FLEX: 2694 2501 2624 2669 2605 | ACC: -1484 -1836 1176 | GYRO: -28388 -7443 20414 | GDP=35749.242
FLEX: 2745 2525 2594 2675 2633 | ACC: 2332 832 7580 | GYRO: -13936 -10882 14211 | GDP=22684.412
FLEX: 2727 2498 2646 2723 2642 | ACC: 6072 2648 9680 | GYRO: -2713 -6633 2992 | GDP=7765.895
FLEX: 2673 2512 2550 2704 2605 | ACC: 5848 4848 7624 | GYRO: 5284 -4928 -5726 | GDP=9219.160
FLEX: 2789 2523 2624 2739 2559 | ACC: -344 8044 4640 | GYRO: 11138 -257 -13592 | GDP=17574.514
FLEX: 2701 2537 2623 2739 2591 | ACC: -5208 5184 104 | GYRO: 16034 -2597 -19729 | GDP=25555.176
FLEX: 2746 2539 2555 2762 2590 | ACC: -6196 6924 -5456 | GYRO: 18130 2783 -17985 | GDP=25688.562
FLEX: 2709 2547 2559 2704 2597 | ACC: -9692 4984 -3476 | GYRO: 24016 3068 -23725 | GDP=33897.734
FLEX: 2736 2559 2514 2720 2672 | ACC: -20056 16308 -25144 | GYRO: 24320 11388 -24065 | GDP=36059.301
FLEX: 2747 2527 2559 2688 2624 | ACC: -22912 7160 -28788 | GYRO: -19332 -4863 209 | GDP=19935.361
FLEX: 2798 2559 2615 2721 2658 | ACC: -27696 14092 -25500 | GYRO: -32768 -16713 8952 | GDP=37857.688
FLEX: 2733 2554 2470 2723 2699 | ACC: -13892 8516 -10996 | GYRO: -32768 -32768 15705 | GDP=48929.855
FLEX: 2799 2509 2530 2681 2632 | ACC: -4164 7816 -7164 | GYRO: -32768 -25836 11902 | GDP=43392.375
FLEX: 2723 2521 2494 2684 2665 | ACC: -3704 584 9732 | GYRO: -32768 -10421 11013 | GDP=36105.750
FLEX: 2738 2458 2473 2599 2599 | ACC: 1124 -2596 19356 | GYRO: -26144 264 9421 | GDP=27790.893
