# sentence_label=No, I don't understand
# timestamp=1764407581.957014
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2559 2678 2599 2795 2559 | ACC: -7736 9032 9872 | GYRO: 157 -5323 1132 | GDP=5444.300
FLEX: 2559 2672 2646 2781 2662 | ACC: -5740 5480 15644 | GYRO: 753 -5782 1567 | GDP=6037.716
FLEX: 2559 2654 2641 2710 2625 | ACC: -3960 3648 18880 | GYRO: 4501 -4852 1768 | GDP=6850.309
FLEX: 2534 2669 2581 2774 2559 | ACC: -436 -220 23220 | GYRO: 20036 162 -437 | GDP=20041.420
FLEX: 2477 2671 2669 2723 2546 | ACC: -1444 2716 16104 | GYRO: 32767 -2475 -2534 | GDP=32957.898
FLEX: 2544 2703 2661 2665 2591 | ACC: 496 1720 8168 | GYRO: 32767 16523 -5487 | GDP=37105.160
FLEX: 2559 2679 2655 2718 2559 | ACC: -128 1424 -3412 | GYRO: 32767 25042 -13918 | GDP=43525.727
FLEX: 2609 2663 2559 2701 2621 | ACC: -8804 -3700 -12704 | GYRO: 32767 32767 -24130 | GDP=52245.664
FLEX: 2651 2647 2608 2685 2607 | ACC: -12080 -1756 -21016 | GYRO: 32767 27316 -14887 | GDP=45182.551
FLEX: 2686 2688 2597 2736 2704 | ACC: -10456 232 -26852 | GYRO: 32767 1335 -11740 | GDP=34832.258
FLEX: 2672 2662 2617 2665 2649 | ACC: -14220 968 -27400 | GYRO: 12238 12002 -6348 | GDP=18278.777
FLEX: 2649 2667 2588 2735 2743 | ACC: -11352 1456 -28684 | GYRO: 2792 -638 -2497 | GDP=3799.647
FLEX: 2671 2699 2639 2779 2698 | ACC: -14476 660 -26288 | GYRO: -6237 1662 811 | GDP=6505.393
FLEX: 2624 2644 2626 2731 2697 | ACC: -12780 1732 -29804 | GYRO: -16149 1705 5687 | GDP=17205.789
FLEX: 2669 2683 2611 2736 2701 | ACC: -12628 1628 -32768 | GYRO: -32768 8089 9835 | GDP=35155.383
FLEX: 2642 2612 2624 2733 2694 | ACC: -13312 -3192 -21940 | GYRO: -32768 -1617 14931 | GDP=36045.684
FLEX: 2628 2591 2605 2704 2672 | ACC: -3088 -9112 4012 | GYRO: -32768 -32768 21942 | GDP=51273.141
FLEX: 2612 2592 2615 2769 2706 | ACC: 8868 1876 5756 | GYRO: -19898 -7361 11228 | GDP=24003.807
FLEX: 2614 2595 2590 2747 2686 | ACC: 3144 4160 12404 | GYRO: -5744 -3157 2351 | GDP=6963.288
FLEX: 2630 2591 2599 2735 2675 | ACC: 2020 6904 5988 | GYRO: 5143 89 -3843 | GDP=6420.827
FLEX: 2634 2559 2559 2749 2648 | ACC: -2980 7400 3332 | GYRO: 10367 -656 -8126 | GDP=13188.514
FLEX: 2627 2594 2595 2729 2661 | ACC: -3184 6168 -1728 | GYRO: 12800 -8162 -15172 | GDP=21462.707
FLEX: 2618 2592 2549 2705 2640 | ACC: -2400 5332 -3136 | GYRO: 11645 -2567 -14496 | GDP=18770.443
FLEX: 2613 2587 2549 2736 2621 | ACC: -7340 4764 -1412 | GYRO: 15747 -2037 -25262 | GDP=29837.660
FLEX: 2635 2559 2552 2671 2655 | ACC: -12072 2564 -6504 | GYRO: 32767 2799 -28548 | GDP=43548.813
FLEX: 2677 2606 2587 2697 2640 | ACC: -24676 4588 -28568 | GYRO: 32767 19919 -27251 | GDP=47043.172
FLEX: 2646 2653 2547 2691 2672 | ACC: -23756 3636 -31168 | GYRO: 10956 20794 1194 | GDP=23534.020
FLEX: 2647 2627 2589 2666 2671 | ACC: -14320 2340 -19356 | GYRO: 2387 -10393 3432 | GDP=11202.270
FLEX: 2639 2640 2583 2721 2692 | ACC: -10328 5096 -17576 | GYRO: 2112 1876 552 | GDP=2878.302
FLEX: 2679 2669 2559 2717 2685 | ACC: -13412 2496 -19288 | GYRO: -8962 2463 -2360 | GDP=9589.234
FLEX: 2659 2665 2598 2714 2726 | ACC: -14924 1864 -19724 | GYRO: -23097 -2347 4256 | GDP=23602.826
FLEX: 2647 2679 2630 2755 2738 | ACC: -11324 124 -19492 | GYRO: -32768 -7896 10791 | GDP=35391.160
FLEX: 2640 2672 2656 2722 2694 | ACC: -12952 5448 -11300 | GYRO: -32768 -12566 8289 | GDP=36060.418
FLEX: 2644 2688 2641 2736 2678 | ACC: -8620 4976 -9584 | GYRO: -32768 -18299 9390 | GDP=38688.078
FLEX: 2641 2655 2640 2734 2749 | ACC: -7540 5936 -5408 | GYRO: -32768 -14184 7945 | GDP=36579.375
FLEX: 2634 2640 2621 2740 2693 | ACC: -3928 3880 3188 | GYRO: -32768 -5217 3791 | GDP=33396.566
FLEX: 2650 2624 2658 2767 2673 | ACC: -3788 5136 10680 | GYRO: -30223 -8026 914 | GDP=31283.891
FLEX: 2640 2597 2662 2748 2671 | ACC: -4060 4832 19392 | GYRO: -19156 -2482 -999 | GDP=19341.941
FLEX: 2669 2642 2647 2769 2663 | ACC: -8468 3316 24624 | GYRO: 7285 13807 1782 | GDP=15712.415
FLEX: 2661 2667 2650 2760 2699 | ACC: -10056 9900 10336 | GYRO: 215 501 -863 | GDP=1020.782
FLEX: 2691 2651 2640 2774 2707 | ACC: -9696 9620 9908 | GYRO: 1516 330 270 | GDP=1574.819
