# sentence_label=Where do you live?
# timestamp=1764406483.112863
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2815 2487 2727 2778 2631 | ACC: -12900 2912 10344 | GYRO: 9280 7769 5071 | GDP=13122.149
FLEX: 2741 2479 2670 2735 2640 | ACC: -19676 -216 12432 | GYRO: 12207 2313 5566 | GDP=13614.006
FLEX: 2781 2470 2723 2728 2602 | ACC: -16736 -712 8660 | GYRO: 17756 6544 17725 | GDP=25928.268
FLEX: 2758 2488 2659 2695 2629 | ACC: -15648 988 6164 | GYRO: 15433 3099 27394 | GDP=31594.502
FLEX: 2691 2514 2607 2717 2621 | ACC: -11292 4912 7112 | GYRO: 19876 -229 32767 | GDP=38324.719
FLEX: 2677 2599 2601 2697 2604 | ACC: -2484 9476 -2916 | GYRO: 19262 -20718 27682 | GDP=39579.707
FLEX: 2639 2629 2594 2758 2638 | ACC: -1156 16876 -3672 | GYRO: 21563 -18514 27576 | GDP=39600.086
FLEX: 2559 2669 2621 2666 2672 | ACC: 22512 14908 -6716 | GYRO: 7065 -29658 10836 | GDP=32356.299
FLEX: 2483 2611 2502 2726 2661 | ACC: 15556 21552 -12668 | GYRO: 7142 11234 -25337 | GDP=28621.225
FLEX: 2457 2625 2464 2708 2688 | ACC: -2592 9676 -10720 | GYRO: -3394 19645 -32768 | GDP=38356.055
FLEX: 2432 2624 2400 2711 2704 | ACC: -30408 8396 -11416 | GYRO: -10956 6246 -20042 | GDP=23679.699
FLEX: 2478 2608 2400 2709 2657 | ACC: -25876 8900 -11276 | GYRO: -11806 -19531 10992 | GDP=25331.121
FLEX: 2420 2607 2417 2707 2671 | ACC: -13216 -220 7608 | GYRO: -21116 -20581 32767 | GDP=44081.055
FLEX: 2417 2605 2454 2729 2701 | ACC: 14956 10764 14824 | GYRO: 2367 -30590 32767 | GDP=44889.055
FLEX: 2433 2589 2428 2703 2681 | ACC: 32767 10824 7216 | GYRO: 12546 -14402 7442 | GDP=20498.855
FLEX: 2457 2595 2431 2724 2701 | ACC: 19684 18444 1356 | GYRO: 2282 -2002 -25307 | GDP=25488.424
FLEX: 2453 2591 2448 2736 2662 | ACC: 1644 3816 3628 | GYRO: 2542 1171 -32768 | GDP=32887.305
FLEX: 2438 2590 2446 2720 2672 | ACC: -17724 2076 -6544 | GYRO: -246 31273 -32768 | GDP=45296.832
FLEX: 2458 2559 2473 2704 2654 | ACC: -32768 4404 -6652 | GYRO: -2674 16457 -11942 | GDP=20508.400
FLEX: 2559 2688 2605 2747 2657 | ACC: -26428 8916 -11260 | GYRO: 5015 -19705 21481 | GDP=29578.213
FLEX: 2596 2643 2605 2704 2661 | ACC: -23400 10728 3596 | GYRO: -23041 -30230 32767 | GDP=50183.832
FLEX: 2654 2539 2658 2721 2624 | ACC: 15256 -3476 1076 | GYRO: 4514 -32768 32767 | GDP=46559.578
FLEX: 2623 2493 2657 2717 2549 | ACC: 30152 8148 468 | GYRO: 10030 9057 32767 | GDP=35444.414
FLEX: 2677 2489 2659 2723 2626 | ACC: 31092 12812 -856 | GYRO: 9481 -22097 -5343 | GDP=24631.574
FLEX: 2689 2497 2619 2723 2608 | ACC: 16976 11204 1428 | GYRO: -5760 231 -32768 | GDP=33271.199
FLEX: 2729 2499 2621 2715 2646 | ACC: -4332 8504 2872 | GYRO: -15060 4068 -32768 | GDP=36291.789
FLEX: 2690 2488 2624 2718 2602 | ACC: -29956 8188 8016 | GYRO: -9630 2083 -22422 | GDP=24491.262
FLEX: 2722 2480 2598 2719 2627 | ACC: -23972 7960 9944 | GYRO: -103 -1178 30623 | GDP=30645.822
FLEX: 2670 2469 2607 2701 2604 | ACC: -720 9892 10692 | GYRO: 9023 1552 32767 | GDP=34022.043
FLEX: 2732 2510 2634 2720 2624 | ACC: 32767 -36 1064 | GYRO: 15175 -13096 32767 | GDP=38411.746
FLEX: 2683 2461 2609 2704 2608 | ACC: 32767 12516 -4380 | GYRO: 5552 15191 -18655 | GDP=24690.082
FLEX: 2662 2526 2604 2711 2613 | ACC: 6764 12408 21732 | GYRO: 5501 14422 -31308 | GDP=34906.246
FLEX: 2662 2535 2559 2697 2624 | ACC: -9852 18812 11216 | GYRO: 28870 18496 -23621 | GDP=41635.688
FLEX: 2667 2581 2587 2738 2603 | ACC: -8180 17768 -3168 | GYRO: 30189 28206 -1876 | GDP=41357.871
FLEX: 2653 2540 2623 2697 2633 | ACC: 348 12696 -7628 | GYRO: 25600 10671 16622 | GDP=32334.518
FLEX: 2672 2531 2647 2730 2606 | ACC: 12540 8972 -14760 | GYRO: 16446 5591 14914 | GDP=22894.488
FLEX: 2682 2481 2640 2715 2653 | ACC: 17168 8456 -17748 | GYRO: 3919 5844 -627 | GDP=7064.278
FLEX: 2718 2511 2649 2711 2672 | ACC: 12640 9432 -14628 | GYRO: -12457 4589 -12595 | GDP=18299.447
FLEX: 2727 2495 2614 2720 2672 | ACC: 11096 9656 -8980 | GYRO: -21126 -341 -22517 | GDP=30877.814
FLEX: 2768 2464 2647 2705 2677 | ACC: 8384 10204 -5048 | GYRO: -32768 -10985 -32768 | GDP=47625.141
FLEX: 2768 2466 2614 2735 2639 | ACC: 3384 4172 1968 | GYRO: -32768 -4169 -32768 | GDP=46528.102
FLEX: 2746 2466 2662 2720 2637 | ACC: -19720 -11604 14924 | GYRO: -32768 25739 -32768 | GDP=53009.242
FLEX: 2797 2451 2623 2721 2640 | ACC: -31396 -7472 24300 | GYRO: 10270 -13717 -11450 | GDP=20609.016
FLEX: 2813 2457 2635 2704 2654 | ACC: -10960 7136 4684 | GYRO: 1754 5095 -1101 | GDP=5499.794
FLEX: 2794 2453 2609 2720 2627 | ACC: -14960 4772 11020 | GYRO: -126 1078 429 | GDP=1167.048
FLEX: 2832 2475 2608 2720 2723 | ACC: -10288 8228 8512 | GYRO: 2019 -1248 1556 | GDP=2838.133
FLEX: 2786 2450 2608 2705 2625 | ACC: -11620 6324 11720 | GYRO: 61 433 47 | GDP=439.794
FLEX: 2797 2458 2623 2706 2647 | ACC: -10904 7188 9984 | GYRO: 2481 -2305 208 | GDP=3392.882
FLEX: 2785 2443 2614 2703 2644 | ACC: -11060 6788 9612 | GYRO: -437 656 18 | GDP=788.435
FLEX: 2796 2457 2559 2723 2640 | ACC: -11644 6644 10180 | GYRO: 1327 -1428 274 | GDP=1968.550
FLEX: 2753 2451 2605 2661 2639 | ACC: -10468 7192 9492 | GYRO: -66 736 54 | GDP=740.924
FLEX: 2778 2463 2585 2711 2624 | ACC: -11384 6908 10220 | GYRO: 700 -1011 264 | GDP=1257.703
FLEX: 2736 2474 2647 2674 2603 | ACC: -10584 7020 9944 | GYRO: 562 580 -276 | GDP=853.475
FLEX: 2798 2432 2613 2660 2619 | ACC: -11572 6828 10056 | GYRO: 866 -123 36 | GDP=875.432
FLEX: 2721 2474 2559 2659 2780 | ACC: -11152 6868 9864 | GYRO: 678 403 96 | GDP=794.550
FLEX: 2754 2457 2559 2736 2661 | ACC: -11416 6540 10124 | GYRO: 668 -393 454 | GDP=898.214
FLEX: 2800 2525 2630 2784 2681 | ACC: -10500 7048 10036 | GYRO: 1446 -24 172 | GDP=1456.391
FLEX: 2782 2494 2545 2768 2624 | ACC: -11160 7312 9672 | GYRO: 821 686 -199 | GDP=1088.227
FLEX: 2801 2446 2608 2733 2559 | ACC: -10012 7104 9372 | GYRO: 577 443 -315 | GDP=792.719
