# sentence_label=Are you hearing?
# timestamp=1764406942.855128
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2655 2493 2559 2721 2662 | ACC: -20916 -1464 9880 | GYRO: -29063 -8516 -17170 | GDP=34813.633
FLEX: 2665 2513 2559 2762 2643 | ACC: -25580 -3264 23896 | GYRO: -8337 -6407 9486 | GDP=14161.193
FLEX: 2626 2528 2549 2736 2586 | ACC: -21432 -1836 27284 | GYRO: 13034 -16522 20075 | GDP=29083.797
FLEX: 2653 2583 2559 2731 2624 | ACC: -13568 2008 20868 | GYRO: 23986 -23405 28474 | GDP=43976.027
FLEX: 2619 2620 2559 2705 2559 | ACC: -2548 5352 14444 | GYRO: 31151 -18784 28052 | GDP=45936.238
FLEX: 2620 2629 2549 2767 2670 | ACC: 5432 9492 7468 | GYRO: 28640 -5939 22964 | GDP=37186.914
FLEX: 2631 2626 2605 2739 2650 | ACC: 8368 10388 3952 | GYRO: 26953 -9107 19240 | GDP=34345.004
FLEX: 2629 2670 2593 2765 2631 | ACC: 12424 10748 52 | GYRO: 21597 -5155 10793 | GDP=24687.918
FLEX: 2601 2638 2557 2755 2623 | ACC: 12804 11292 -2536 | GYRO: 17840 -6640 2673 | GDP=19222.387
FLEX: 2625 2622 2594 2714 2654 | ACC: 11356 10520 -2136 | GYRO: 12497 -8199 -2526 | GDP=15158.473
FLEX: 2635 2624 2598 2740 2594 | ACC: 12512 12972 -5460 | GYRO: 11229 -11381 -10075 | GDP=18897.705
FLEX: 2688 2641 2647 2753 2626 | ACC: 9496 12012 -4156 | GYRO: 4109 -7347 -17436 | GDP=19361.725
FLEX: 2706 2630 2645 2762 2610 | ACC: 7752 13200 -5328 | GYRO: -6323 -4670 -22987 | GDP=24293.855
FLEX: 2739 2615 2633 2736 2624 | ACC: 2012 12452 -732 | GYRO: -18588 -6762 -32768 | GDP=38275.059
FLEX: 2742 2512 2610 2735 2619 | ACC: 1388 1704 3200 | GYRO: -29284 4859 -32768 | GDP=44214.301
FLEX: 2736 2518 2623 2733 2645 | ACC: -18156 -4024 13144 | GYRO: -13742 4313 -32768 | GDP=35793.664
FLEX: 2813 2516 2623 2736 2650 | ACC: -28404 -1456 9568 | GYRO: -9550 -6691 -32768 | GDP=34780.941
FLEX: 2817 2511 2617 2752 2638 | ACC: -26696 -3608 11816 | GYRO: 6057 -6155 -1643 | GDP=8790.377
FLEX: 2800 2479 2609 2739 2640 | ACC: -16476 2792 4812 | GYRO: 5067 -5211 110 | GDP=7269.189
FLEX: 2810 2477 2614 2757 2646 | ACC: -16364 3472 7420 | GYRO: 826 1483 1117 | GDP=2032.057
FLEX: 2787 2483 2607 2739 2644 | ACC: -14000 4480 6808 | GYRO: 1504 -2796 1160 | GDP=3380.123
FLEX: 2805 2501 2597 2767 2676 | ACC: -13992 4524 6924 | GYRO: -40 9 384 | GDP=386.183
FLEX: 2783 2496 2604 2741 2596 | ACC: -13652 4720 6992 | GYRO: 286 -1167 471 | GDP=1290.553
FLEX: 2800 2479 2550 2728 2674 | ACC: -13856 4744 6400 | GYRO: 888 426 330 | GDP=1038.711
FLEX: 2837 2512 2590 2736 2605 | ACC: -13364 4436 6332 | GYRO: 83 -239 -52 | GDP=258.291
FLEX: 2817 2531 2618 2764 2623 | ACC: -13940 4736 6484 | GYRO: -201 269 -201 | GDP=391.360
FLEX: 2752 2527 2589 2747 2624 | ACC: -14264 4352 7328 | GYRO: 164 -50 -221 | GDP=279.709
FLEX: 2787 2499 2608 2711 2603 | ACC: -13904 4604 7288 | GYRO: 525 -266 -77 | GDP=593.557
FLEX: 2800 2496 2588 2815 2613 | ACC: -14112 4276 7000 | GYRO: 651 661 -302 | GDP=975.667
FLEX: 2701 2510 2615 2752 2621 | ACC: -13976 4344 6988 | GYRO: 265 -247 131 | GDP=385.221
FLEX: 2796 2481 2619 2784 2599 | ACC: -14240 4356 7184 | GYRO: 499 166 -183 | GDP=556.818
FLEX: 2805 2491 2600 2757 2611 | ACC: -14204 4420 6820 | GYRO: 382 -279 498 | GDP=686.854
FLEX: 2831 2490 2599 2752 2641 | ACC: -14088 4380 7284 | GYRO: 784 222 -104 | GDP=821.435
FLEX: 2798 2496 2592 2736 2643 | ACC: -13884 4492 6948 | GYRO: 634 -436 325 | GDP=835.271
FLEX: 2795 2486 2559 2768 2645 | ACC: -13752 4340 7248 | GYRO: 541 -35 -50 | GDP=544.432
FLEX: 2778 2497 2598 2713 2601 | ACC: -13828 4416 7124 | GYRO: 623 -376 105 | GDP=735.207
