# sentence_label=Do you understand?
# timestamp=1764407479.2136
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2816 2498 2672 2727 2651 | ACC: -14568 3900 8576 | GYRO: 1317 648 141 | GDP=1474.542
FLEX: 2802 2529 2679 2737 2653 | ACC: -13684 3920 7192 | GYRO: 1574 1080 847 | GDP=2088.369
FLEX: 2771 2489 2697 2762 2643 | ACC: -14136 4096 7084 | GYRO: 1164 1047 1236 | GDP=1994.693
FLEX: 2777 2497 2657 2742 2681 | ACC: -13532 4184 6720 | GYRO: 280 324 1831 | GDP=1880.409
FLEX: 2719 2496 2611 2701 2613 | ACC: -13884 4236 7180 | GYRO: 1366 982 791 | GDP=1859.021
FLEX: 2762 2500 2599 2733 2650 | ACC: -14464 4760 6608 | GYRO: 1008 12 1497 | GDP=1804.776
FLEX: 2736 2480 2623 2752 2661 | ACC: -13976 5664 6136 | GYRO: 78 -1479 2501 | GDP=2906.635
FLEX: 2717 2495 2621 2759 2623 | ACC: -12616 5088 7208 | GYRO: -437 1725 1169 | GDP=2129.121
FLEX: 2701 2481 2599 2733 2635 | ACC: -14424 6020 6996 | GYRO: 1295 371 528 | GDP=1446.876
FLEX: 2715 2479 2624 2766 2624 | ACC: -13808 6284 6412 | GYRO: 1221 1066 -525 | GDP=1703.767
FLEX: 2694 2496 2559 2730 2621 | ACC: -13936 5540 6292 | GYRO: 620 867 -845 | GDP=1360.189
FLEX: 2719 2485 2601 2762 2646 | ACC: -14660 5044 6368 | GYRO: 761 1106 -1463 | GDP=1985.630
