# sentence_label=What's up!
# timestamp=1764326492.91117
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2539 2510 2434 2458 2339 | ACC: -5864 172 15328 | GYRO: 623 884 -294 | GDP=1120.723
FLEX: 2544 2473 2423 2480 2289 | ACC: -6248 232 15372 | GYRO: 253 693 -272 | GDP=786.284
FLEX: 2544 2493 2417 2486 2366 | ACC: -6300 544 15248 | GYRO: 536 392 -328 | GDP=740.638
FLEX: 2545 2486 2416 2473 2343 | ACC: -6236 340 15356 | GYRO: 185 509 -241 | GDP=592.779
FLEX: 2550 2505 2396 2458 2341 | ACC: -6108 452 15152 | GYRO: 198 210 -259 | GDP=387.795
FLEX: 2550 2494 2425 2490 2320 | ACC: -6204 276 15208 | GYRO: -505 99 -281 | GDP=586.333
FLEX: 2544 2512 2419 2503 2338 | ACC: -5968 -60 15596 | GYRO: -267 61 -330 | GDP=428.847
FLEX: 2543 2480 2396 2480 2347 | ACC: -6260 -252 15924 | GYRO: -1024 -15 -542 | GDP=1158.691
FLEX: 2559 2477 2434 2493 2351 | ACC: -6728 -524 17264 | GYRO: -2228 -3843 -1087 | GDP=4573.205
FLEX: 2559 2480 2397 2477 2299 | ACC: -6132 -1692 19124 | GYRO: -923 -4761 -831 | GDP=4920.326
FLEX: 2559 2494 2430 2468 2310 | ACC: -6196 -3188 24432 | GYRO: 2498 -7162 -979 | GDP=7648.051
FLEX: 2559 2487 2407 2452 2330 | ACC: -2636 -3940 25280 | GYRO: 19176 -11427 -1092 | GDP=22349.223
FLEX: 2592 2474 2395 2491 2319 | ACC: -5892 -2400 26068 | GYRO: 29583 -15759 -3165 | GDP=33667.750
FLEX: 2559 2507 2397 2487 2310 | ACC: -2288 -4492 23992 | GYRO: 32767 -20616 -4759 | GDP=39004.410
FLEX: 2597 2480 2387 2484 2287 | ACC: -752 -1476 18904 | GYRO: 32767 -13651 -6470 | GDP=36081.672
FLEX: 2594 2479 2416 2463 2325 | ACC: 2136 -6384 9276 | GYRO: 32767 -3248 -6170 | GDP=33500.668
FLEX: 2603 2481 2382 2461 2335 | ACC: -1792 -1620 -3412 | GYRO: 32767 3213 -9888 | GDP=34376.914
FLEX: 2601 2481 2398 2480 2291 | ACC: -1700 -2028 -12392 | GYRO: 32767 7663 -3871 | GDP=33873.035
FLEX: 2659 2512 2380 2455 2320 | ACC: -788 4612 -23616 | GYRO: 32767 3752 -1302 | GDP=33006.805
FLEX: 2631 2477 2419 2480 2317 | ACC: -588 3592 -21888 | GYRO: 15300 -6618 -3029 | GDP=16942.928
FLEX: 2623 2477 2417 2470 2318 | ACC: -4172 9748 -17908 | GYRO: 3959 -5962 -2233 | GDP=7497.027
FLEX: 2639 2481 2405 2487 2317 | ACC: -4128 8276 -15244 | GYRO: 3379 -5119 -2042 | GDP=6464.640
FLEX: 2653 2498 2391 2463 2301 | ACC: -5124 10628 -15568 | GYRO: 1540 -1777 -328 | GDP=2374.219
FLEX: 2667 2512 2398 2463 2302 | ACC: -3540 9964 -14468 | GYRO: 1805 -3606 892 | GDP=4130.003
FLEX: 2626 2450 2438 2513 2278 | ACC: -2828 10196 -14212 | GYRO: -441 -963 787 | GDP=1319.553
FLEX: 2671 2487 2407 2400 2322 | ACC: -3308 9808 -12568 | GYRO: 1162 -2453 86 | GDP=2715.667
FLEX: 2624 2466 2404 2472 2319 | ACC: -3652 9576 -12664 | GYRO: 357 767 -250 | GDP=882.178
FLEX: 2633 2499 2405 2449 2320 | ACC: -3728 10016 -12952 | GYRO: 1288 -963 435 | GDP=1665.995
FLEX: 2690 2462 2385 2503 2301 | ACC: -3300 9336 -12800 | GYRO: 160 810 555 | GDP=994.849
FLEX: 2730 2494 2338 2478 2359 | ACC: -2952 9580 -12756 | GYRO: 868 -1027 446 | GDP=1416.711
FLEX: 2599 2497 2374 2512 2340 | ACC: -2884 10152 -13292 | GYRO: 307 1160 -324 | GDP=1242.910
FLEX: 2611 2511 2387 2397 2314 | ACC: -3204 9768 -12760 | GYRO: 711 -1024 -132 | GDP=1253.603
FLEX: 2686 2503 2359 2489 2283 | ACC: -3264 10088 -13044 | GYRO: 121 953 -891 | GDP=1310.241
FLEX: 2621 2496 2396 2413 2327 | ACC: -4320 10288 -12400 | GYRO: 956 -668 -174 | GDP=1179.167
FLEX: 2651 2464 2413 2548 2329 | ACC: -3716 9852 -12796 | GYRO: 264 -50 99 | GDP=286.351
FLEX: 2630 2486 2413 2477 2363 | ACC: -3928 9980 -12464 | GYRO: 632 -613 187 | GDP=900.090
FLEX: 2667 2487 2411 2471 2293 | ACC: -3268 10096 -12760 | GYRO: 372 -8 326 | GDP=494.696
FLEX: 2642 2478 2403 2470 2317 | ACC: -3340 9936 -12672 | GYRO: 639 -757 59 | GDP=992.397
FLEX: 2659 2474 2421 2448 2322 | ACC: -3228 10024 -12912 | GYRO: 263 16 -177 | GDP=317.418
FLEX: 2643 2431 2389 2459 2336 | ACC: -3844 9920 -12464 | GYRO: 606 -390 -350 | GDP=801.147
FLEX: 2658 2477 2386 2479 2288 | ACC: -3340 9904 -12960 | GYRO: 172 -15 -410 | GDP=444.870
FLEX: 2638 2471 2405 2457 2320 | ACC: -4120 9936 -12396 | GYRO: 315 -360 -91 | GDP=486.935
FLEX: 2627 2479 2383 2476 2320 | ACC: -3360 10228 -12880 | GYRO: 287 -250 30 | GDP=381.797
FLEX: 2628 2544 2423 2468 2290 | ACC: -4088 10088 -12336 | GYRO: 167 81 -65 | GDP=196.660
FLEX: 2637 2476 2372 2480 2285 | ACC: -3464 10308 -12696 | GYRO: 234 -404 118 | GDP=481.556
FLEX: 2641 2486 2384 2465 2323 | ACC: -3476 10164 -12576 | GYRO: -16 54 -262 | GDP=267.985
FLEX: 2638 2480 2389 2480 2320 | ACC: -3504 10180 -12348 | GYRO: 114 -711 -155 | GDP=736.575
FLEX: 2640 2487 2394 2448 2322 | ACC: -3812 10492 -12380 | GYRO: -80 256 -524 | GDP=588.653
FLEX: 2629 2508 2385 2445 2305 | ACC: -3692 10268 -12260 | GYRO: 299 -964 -55 | GDP=1010.803
FLEX: 2631 2496 2395 2483 2362 | ACC: -4088 10576 -12328 | GYRO: -83 213 -205 | GDP=307.055
FLEX: 2631 2491 2407 2430 2336 | ACC: -3732 10256 -12124 | GYRO: 70 -1320 191 | GDP=1335.583
FLEX: 2645 2495 2402 2495 2333 | ACC: -4000 10460 -12208 | GYRO: 90 -52 -291 | GDP=309.006
FLEX: 2629 2483 2393 2482 2307 | ACC: -3992 10468 -12040 | GYRO: 217 -534 -51 | GDP=578.659
FLEX: 2669 2490 2401 2485 2285 | ACC: -4056 10604 -11852 | GYRO: 94 20 -121 | GDP=154.522
