# label=K
# timestamp=1764317043.1687129
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2607 2448 2206 2695 2630 | ACC: -6504 15300 -4356 | GYRO: 5659 -4376 298 | GDP=7159.781
FLEX: 2608 2458 2139 2721 2629 | ACC: -7352 14296 -3732 | GYRO: -1446 1044 287 | GDP=1806.439
FLEX: 2586 2449 2170 2707 2644 | ACC: -8068 13632 -1900 | GYRO: 680 -115 786 | GDP=1045.668
FLEX: 2586 2443 2151 2710 2635 | ACC: -6680 15116 -4456 | GYRO: -1419 -1048 1165 | GDP=2114.022
FLEX: 2593 2457 2160 2751 2674 | ACC: -7540 13020 -1016 | GYRO: -1849 -1278 655 | GDP=2341.177
FLEX: 2592 2442 2156 2725 2609 | ACC: -6240 14548 -2216 | GYRO: -27 446 -477 | GDP=653.586
FLEX: 2605 2458 2157 2706 2638 | ACC: -7652 14232 -1468 | GYRO: -508 50 -578 | GDP=771.134
FLEX: 2559 2463 2143 2720 2621 | ACC: -6696 14628 -1864 | GYRO: 144 108 -364 | GDP=406.074
FLEX: 2590 2448 2156 2710 2638 | ACC: -7352 14240 -1820 | GYRO: 949 -99 -654 | GDP=1156.771
FLEX: 2559 2448 2141 2725 2606 | ACC: -8016 14724 -2156 | GYRO: 1058 -656 -406 | GDP=1309.403
FLEX: 2559 2451 2130 2722 2672 | ACC: -8048 14528 -2064 | GYRO: 387 -200 225 | GDP=490.300
FLEX: 2559 2459 2129 2710 2607 | ACC: -7168 14180 -2120 | GYRO: 422 -409 175 | GDP=613.180
FLEX: 2591 2439 2123 2737 2640 | ACC: -7980 14396 -1800 | GYRO: 428 124 -150 | GDP=470.170
FLEX: 2590 2440 2146 2725 2595 | ACC: -7632 14920 -2068 | GYRO: 104 -521 333 | GDP=627.014
FLEX: 2605 2465 2128 2721 2654 | ACC: -6884 14432 -1888 | GYRO: 535 257 562 | GDP=817.385
FLEX: 2592 2448 2110 2729 2559 | ACC: -7080 14352 -1820 | GYRO: 593 82 123 | GDP=611.148
FLEX: 2559 2463 2143 2717 2632 | ACC: -7488 14484 -1780 | GYRO: 988 357 -105 | GDP=1055.755
FLEX: 2559 2442 2132 2703 2608 | ACC: -7756 14708 -1820 | GYRO: 892 314 192 | GDP=964.948
FLEX: 2603 2474 2160 2709 2646 | ACC: -7164 14248 -2092 | GYRO: 968 327 336 | GDP=1075.569
FLEX: 2559 2449 2140 2728 2593 | ACC: -7696 14420 -2072 | GYRO: 850 362 145 | GDP=935.184
FLEX: 2559 2419 2119 2721 2686 | ACC: -7792 14520 -2228 | GYRO: 922 529 434 | GDP=1148.164
FLEX: 2559 2448 2155 2710 2558 | ACC: -6828 14492 -2304 | GYRO: 624 -747 582 | GDP=1134.068
FLEX: 2591 2457 2160 2717 2637 | ACC: -6468 14252 -2232 | GYRO: 1090 495 -7 | GDP=1197.152
FLEX: 2583 2449 2151 2720 2542 | ACC: -7548 14516 -1972 | GYRO: 835 -473 -335 | GDP=1016.454
FLEX: 2582 2451 2151 2688 2705 | ACC: -7616 14844 -2164 | GYRO: 1087 100 110 | GDP=1097.119
FLEX: 2559 2451 2130 2722 2559 | ACC: -6544 14328 -2320 | GYRO: 364 -293 235 | GDP=523.039
FLEX: 2597 2459 2153 2703 2674 | ACC: -7200 14164 -2240 | GYRO: 635 222 -377 | GDP=771.128
FLEX: 2558 2469 2131 2681 2559 | ACC: -7672 14560 -2132 | GYRO: 812 195 -397 | GDP=924.650
FLEX: 2559 2464 2159 2736 2721 | ACC: -7964 14796 -2180 | GYRO: 398 -467 395 | GDP=729.738
FLEX: 2589 2443 2166 2708 2543 | ACC: -6368 14232 -2148 | GYRO: 385 105 194 | GDP=443.718
FLEX: 2559 2499 2167 2659 2695 | ACC: -7032 14084 -2108 | GYRO: 516 86 -581 | GDP=781.801
FLEX: 2603 2463 2149 2731 2550 | ACC: -7880 14564 -2340 | GYRO: 568 56 -568 | GDP=805.223
FLEX: 2559 2454 2157 2718 2687 | ACC: -7868 14572 -2004 | GYRO: 246 -133 338 | GDP=438.690
FLEX: 2555 2462 2144 2738 2526 | ACC: -7344 14060 -1700 | GYRO: 196 -1292 404 | GDP=1367.807
FLEX: 2550 2443 2139 2751 2655 | ACC: -7240 14192 -2032 | GYRO: 74 -320 -388 | GDP=508.350
FLEX: 2559 2459 2135 2697 2559 | ACC: -8572 14868 -1732 | GYRO: 415 -2420 472 | GDP=2500.282
FLEX: 2581 2473 2145 2713 2715 | ACC: -7332 14672 -2168 | GYRO: -326 -3522 1222 | GDP=3742.198
FLEX: 2559 2453 2122 2704 2559 | ACC: -7248 14660 -1408 | GYRO: -272 -3443 1113 | GDP=3628.636
FLEX: 2591 2471 2154 2710 2726 | ACC: -6440 14400 -1612 | GYRO: -411 -3884 1291 | GDP=4113.521
FLEX: 2559 2460 2129 2716 2541 | ACC: -7448 14552 -832 | GYRO: -237 -755 199 | GDP=815.963
FLEX: 2581 2448 2155 2720 2715 | ACC: -8260 14660 -1168 | GYRO: -441 -4269 2004 | GDP=4736.545
FLEX: 2559 2475 2144 2688 2554 | ACC: -6460 14120 -2276 | GYRO: -823 -6820 2335 | GDP=7255.478
FLEX: 2555 2459 2162 2702 2711 | ACC: -6144 14572 -1676 | GYRO: -2757 -2071 1100 | GDP=3619.405
FLEX: 2558 2429 2129 2736 2544 | ACC: -8196 14840 808 | GYRO: -2639 -3476 1637 | GDP=4661.187
FLEX: 2559 2482 2130 2715 2709 | ACC: -5456 14264 108 | GYRO: -3664 -3481 2638 | GDP=5700.991
FLEX: 2559 2449 2123 2729 2555 | ACC: -6104 14564 828 | GYRO: -3778 -2904 2356 | GDP=5315.753
FLEX: 2559 2462 2143 2719 2704 | ACC: -6992 14960 3120 | GYRO: -4124 -8761 3494 | GDP=10294.199
FLEX: 2558 2449 2149 2717 2531 | ACC: -4048 15432 3620 | GYRO: -3667 -6462 3736 | GDP=8316.371
FLEX: 2559 2475 2146 2709 2679 | ACC: -3000 15100 5800 | GYRO: -3209 -2302 3149 | GDP=5051.048
FLEX: 2559 2455 2143 2741 2533 | ACC: 2972 13488 8912 | GYRO: 77 -1122 -827 | GDP=1395.974
FLEX: 2531 2441 2134 2723 2721 | ACC: -5488 15760 6228 | GYRO: -760 -1600 -539 | GDP=1851.519
FLEX: 2503 2465 2133 2703 2528 | ACC: -4708 15460 5072 | GYRO: 1293 1403 -768 | GDP=2056.716
FLEX: 2455 2462 2133 2738 2715 | ACC: -5824 15444 3092 | GYRO: 1176 429 -74 | GDP=1253.991
FLEX: 1936 2463 2163 2704 2595 | ACC: -2380 13948 4360 | GYRO: 373 -1389 -651 | GDP=1578.687
FLEX: 2750 2485 2204 2728 2663 | ACC: -5616 15252 5256 | GYRO: 515 76 76 | GDP=526.096
FLEX: 1808 2420 2179 2731 2583 | ACC: -5524 15320 4760 | GYRO: 955 -4993 1862 | GDP=5413.790
FLEX: 2756 2471 2143 2696 2626 | ACC: -3692 15152 3348 | GYRO: 888 -5604 2154 | GDP=6069.026
FLEX: 1643 2448 2135 2876 2559 | ACC: -2836 15084 3304 | GYRO: 909 237 263 | GDP=975.510
FLEX: 2672 2448 2178 2705 2611 | ACC: -4508 15580 4876 | GYRO: 678 -599 405 | GDP=991.216
FLEX: 1866 2417 2166 2674 2558 | ACC: -3400 15504 3664 | GYRO: 642 -1154 816 | GDP=1552.332
FLEX: 2759 2492 2160 2735 2675 | ACC: -3604 15136 3768 | GYRO: 474 56 244 | GDP=536.049
FLEX: 1736 2455 2145 2720 2614 | ACC: -2504 15072 4112 | GYRO: 420 677 -1365 | GDP=1580.492
FLEX: 2458 2461 2144 2717 2709 | ACC: -4956 15536 5368 | GYRO: 638 2221 -1523 | GDP=2767.565
FLEX: 2166 2416 2150 2743 2603 | ACC: -3832 15680 4420 | GYRO: 1208 -1355 -285 | GDP=1837.529
FLEX: 2432 2485 2141 2736 2639 | ACC: -3252 14732 3228 | GYRO: 444 -1465 -595 | GDP=1642.372
FLEX: 2140 2439 2265 2672 2610 | ACC: -3316 14840 4072 | GYRO: 674 1382 -1404 | GDP=2082.166
FLEX: 2554 2409 2171 2672 2624 | ACC: -5788 15424 5424 | GYRO: 384 918 -427 | GDP=1082.825
FLEX: 1736 2438 2165 2681 2602 | ACC: -4264 15600 5256 | GYRO: 718 -805 813 | GDP=1350.747
FLEX: 2559 2463 2155 2704 2642 | ACC: -3624 14916 3796 | GYRO: 970 -866 306 | GDP=1335.849
FLEX: 1968 2466 2171 2722 2620 | ACC: -4928 15164 4436 | GYRO: 1005 201 -324 | GDP=1074.896
FLEX: 2640 2443 2176 2725 2647 | ACC: -4596 15504 4056 | GYRO: 798 -156 61 | GDP=815.390
FLEX: 2073 2438 2145 2746 2607 | ACC: -3656 15272 4268 | GYRO: 1040 273 87 | GDP=1078.748
FLEX: 2313 2418 2156 2706 2620 | ACC: -3296 14992 3404 | GYRO: 961 1091 -642 | GDP=1589.329
FLEX: 1843 2437 2153 2692 2608 | ACC: -4928 15088 3888 | GYRO: 347 -406 -1211 | GDP=1323.543
FLEX: 2247 2467 2130 2710 2634 | ACC: -4528 15288 4956 | GYRO: 289 -318 -346 | GDP=551.689
FLEX: 2175 2438 2155 2738 2601 | ACC: -5240 15524 4688 | GYRO: 684 -1915 633 | GDP=2129.735
FLEX: 2218 2451 2179 2715 2624 | ACC: -3156 15020 3856 | GYRO: 998 -1592 295 | GDP=1901.971
FLEX: 2115 2448 2142 2737 2614 | ACC: -5212 15180 4724 | GYRO: 807 2212 -603 | GDP=2430.597
FLEX: 2241 2416 2160 2735 2651 | ACC: -4980 15536 5544 | GYRO: 1095 -2984 1570 | GDP=3545.163
FLEX: 2142 2431 2163 2711 2559 | ACC: -2576 15004 2672 | GYRO: 804 212 183 | GDP=851.381
FLEX: 2280 2441 2165 2709 2627 | ACC: -3708 15252 3632 | GYRO: 1555 4225 -1288 | GDP=4682.691
FLEX: 2384 2480 2159 2695 2626 | ACC: -5224 15160 4404 | GYRO: 395 149 -937 | GDP=1027.714
FLEX: 2464 2438 2152 2694 2585 | ACC: -4724 15232 4464 | GYRO: 624 -1132 -93 | GDP=1295.936
FLEX: 2551 2448 2147 2729 2604 | ACC: -4736 15416 4292 | GYRO: 758 -1574 474 | GDP=1810.170
FLEX: 2535 2451 2129 2702 2619 | ACC: -3168 15084 3640 | GYRO: 588 -277 -150 | GDP=667.063
FLEX: 2559 2483 2130 2737 2608 | ACC: -4540 15248 4400 | GYRO: 594 444 -686 | GDP=1010.232
FLEX: 2559 2455 2160 2709 2585 | ACC: -4920 15624 4956 | GYRO: 998 28 -24 | GDP=998.681
FLEX: 2558 2452 2148 2726 2609 | ACC: -3928 15244 4612 | GYRO: 1256 982 -341 | GDP=1630.381
FLEX: 2530 2462 2157 2730 2599 | ACC: -4380 15232 4888 | GYRO: 1848 876 -640 | GDP=2142.914
FLEX: 2559 2469 2165 2709 2607 | ACC: -4156 15168 4868 | GYRO: 2358 1570 -1177 | GDP=3067.636
FLEX: 2559 2415 2128 2691 2614 | ACC: -4308 15200 4376 | GYRO: 2995 4607 -1979 | GDP=5840.455
FLEX: 2559 2433 2137 2700 2646 | ACC: -4060 15092 3120 | GYRO: 3722 9265 -3216 | GDP=10489.813
FLEX: 2551 2448 2147 2731 2605 | ACC: -4484 14348 1288 | GYRO: 3288 18157 -5226 | GDP=19178.078
FLEX: 2556 2469 2160 2705 2623 | ACC: -8600 14652 1332 | GYRO: 4147 11547 -4266 | GDP=12989.595
FLEX: 2525 2442 2125 2687 2618 | ACC: -8556 14760 104 | GYRO: 3454 6320 -1833 | GDP=7431.851
FLEX: 2559 2458 2166 2704 2682 | ACC: -7792 14652 -816 | GYRO: 3172 4645 -671 | GDP=5664.614
FLEX: 2546 2437 2128 2711 2609 | ACC: -7412 14384 -964 | GYRO: 2610 2144 241 | GDP=3386.284
FLEX: 2559 2447 2174 2710 2607 | ACC: -7068 14400 -1476 | GYRO: 2259 317 476 | GDP=2330.267
FLEX: 2542 2455 2115 2677 2590 | ACC: -7312 14780 -1712 | GYRO: 1688 1554 384 | GDP=2326.310
FLEX: 2559 2459 2160 2735 2640 | ACC: -6832 14716 -1292 | GYRO: 1138 585 767 | GDP=1491.830
FLEX: 2557 2464 2166 2695 2608 | ACC: -6176 14532 -1384 | GYRO: 1081 1139 172 | GDP=1579.704
FLEX: 2558 2469 2141 2706 2647 | ACC: -7408 14648 -884 | GYRO: 908 856 -65 | GDP=1249.570
FLEX: 2546 2429 2142 2725 2583 | ACC: -7388 14900 -664 | GYRO: 975 1254 285 | GDP=1613.805
FLEX: 2605 2448 2148 2722 2623 | ACC: -7540 15064 -232 | GYRO: 1552 501 1039 | GDP=1933.708
FLEX: 2535 2422 2131 2732 2526 | ACC: -6488 14700 -708 | GYRO: 2287 1095 970 | GDP=2714.829
FLEX: 2559 2448 2143 2704 2642 | ACC: -6992 14768 -1352 | GYRO: 2839 1756 890 | GDP=3454.788
FLEX: 2557 2438 2143 2709 2559 | ACC: -6904 14932 -2076 | GYRO: 2795 1790 1240 | GDP=3543.124
FLEX: 2557 2433 2138 2715 2677 | ACC: -6100 14684 -2848 | GYRO: 2631 1394 1467 | GDP=3319.260
FLEX: 2548 2471 2163 2738 2559 | ACC: -5792 14628 -3372 | GYRO: 2353 1137 1187 | GDP=2870.252
FLEX: 2559 2442 2156 2754 2643 | ACC: -5704 14800 -3716 | GYRO: 1785 310 850 | GDP=2001.206
FLEX: 2559 2458 2143 2716 2559 | ACC: -5836 14812 -3768 | GYRO: 1156 393 798 | GDP=1458.626
FLEX: 2556 2438 2167 2704 2678 | ACC: -5340 14716 -3804 | GYRO: 467 214 736 | GDP=897.542
FLEX: 2558 2431 2177 2704 2559 | ACC: -5180 14824 -3648 | GYRO: 44 -301 116 | GDP=325.566
FLEX: 2544 2451 2163 2698 2654 | ACC: -5860 14980 -2876 | GYRO: -3 -652 -20 | GDP=652.314
FLEX: 2559 2432 2143 2699 2559 | ACC: -6456 15280 -2296 | GYRO: -112 -776 344 | GDP=856.187
FLEX: 2557 2442 2195 2710 2682 | ACC: -6004 15128 -1988 | GYRO: 198 -618 790 | GDP=1022.364
FLEX: 2559 2423 2129 2731 2525 | ACC: -5048 14912 -2312 | GYRO: 513 7 364 | GDP=629.058
FLEX: 2559 2467 2171 2731 2674 | ACC: -6004 14988 -2256 | GYRO: 1016 239 -76 | GDP=1046.496
FLEX: 2550 2437 2169 2721 2535 | ACC: -6104 15304 -2560 | GYRO: 690 605 440 | GDP=1017.706
FLEX: 2547 2520 2151 2723 2680 | ACC: -5608 14932 -2260 | GYRO: 955 -641 859 | GDP=1435.544
FLEX: 2544 2448 2155 2715 2533 | ACC: -4720 15480 -3736 | GYRO: 1264 1191 297 | GDP=1761.927
FLEX: 2558 2473 2160 2715 2701 | ACC: -4360 14044 -4120 | GYRO: -117 1831 -426 | GDP=1883.541
FLEX: 2559 2453 2137 2689 2544 | ACC: -5608 14764 -2264 | GYRO: -776 -1609 -473 | GDP=1847.914
FLEX: 2544 2449 2160 2732 2704 | ACC: -6012 15232 -1644 | GYRO: -162 -424 -854 | GDP=967.128
FLEX: 2557 2447 2156 2685 2558 | ACC: -5740 15448 -1968 | GYRO: 213 -1433 -299 | GDP=1479.276
FLEX: 2553 2445 2150 2654 2551 | ACC: -6608 15084 -1264 | GYRO: 614 -76 -253 | GDP=668.417
FLEX: 2559 2443 2150 2704 2523 | ACC: -5856 15384 -2572 | GYRO: 1117 -335 198 | GDP=1182.843
FLEX: 2618 2466 2167 2694 2708 | ACC: -4912 15184 -4164 | GYRO: 1157 -672 278 | GDP=1366.571
FLEX: 2531 2445 2173 2716 2551 | ACC: -7756 13956 -2900 | GYRO: -1901 6210 -3635 | GDP=7442.521
FLEX: 2559 2434 2140 2688 2689 | ACC: -11472 17536 -48 | GYRO: -1621 -2911 805 | GDP=3427.767
FLEX: 2538 2459 2166 2717 2540 | ACC: -6376 15280 1792 | GYRO: 1783 -6397 5956 | GDP=8920.461
FLEX: 2544 2427 2128 2694 2686 | ACC: -388 14276 -2848 | GYRO: 3454 -5257 3596 | GDP=7245.508
FLEX: 2558 2480 2158 2719 2559 | ACC: -3380 14596 -2564 | GYRO: 2851 2606 -1503 | GDP=4144.689
FLEX: 2547 2447 2154 2706 2683 | ACC: -7060 14744 -2332 | GYRO: 3925 -1050 -897 | GDP=4160.857
FLEX: 2586 2448 2160 2700 2549 | ACC: -5948 13576 -4712 | GYRO: 2558 2437 -1912 | GDP=4017.223
FLEX: 2559 2466 2141 2722 2697 | ACC: -6304 15476 -5248 | GYRO: 720 -1816 -1291 | GDP=2341.567
FLEX: 2607 2429 2160 2731 2545 | ACC: -4352 13700 -5260 | GYRO: -509 2906 -600 | GDP=3010.634
FLEX: 2598 2480 2169 2736 2681 | ACC: -6344 14700 -2344 | GYRO: -2385 -3723 -995 | GDP=4531.995
FLEX: 2619 2448 2160 2745 2558 | ACC: -1104 12688 -2420 | GYRO: -2571 665 -309 | GDP=2673.527
FLEX: 2625 2418 2171 2718 2714 | ACC: -2812 11324 476 | GYRO: -1221 -2220 -3797 | GDP=4564.696
FLEX: 2615 2450 2158 2715 2559 | ACC: -3748 12324 -1180 | GYRO: -1475 -1172 -8578 | GDP=8782.442
FLEX: 2624 2463 2158 2751 2711 | ACC: -7284 12880 -564 | GYRO: -1228 -2469 -9718 | GDP=10101.657
FLEX: 2645 2439 2163 2712 2544 | ACC: -5948 13524 -2032 | GYRO: 122 1560 -11191 | GDP=11299.866
FLEX: 2629 2441 2157 2713 2707 | ACC: -8764 13964 -1008 | GYRO: -1135 -2499 -10530 | GDP=10881.825
FLEX: 2639 2443 2171 2752 2530 | ACC: -11216 13592 -1512 | GYRO: 233 910 -10209 | GDP=10252.125
FLEX: 2629 2437 2144 2721 2699 | ACC: -15012 12416 -884 | GYRO: -516 -209 -8237 | GDP=8255.792
FLEX: 2624 2470 2159 2743 2519 | ACC: -20764 12736 -1124 | GYRO: -2052 2661 -5183 | GDP=6176.982
FLEX: 2656 2464 2151 2721 2735 | ACC: -15480 10464 -1144 | GYRO: -3078 -2963 -22 | GDP=4272.462
FLEX: 2640 2449 2162 2678 2485 | ACC: -12928 11064 2684 | GYRO: -1841 -5692 1696 | GDP=6218.083
FLEX: 2639 2479 2144 2725 2729 | ACC: -10172 13064 648 | GYRO: 1826 778 957 | GDP=2203.499
FLEX: 2608 2431 2114 2731 2538 | ACC: -12696 12524 -20 | GYRO: 656 345 488 | GDP=887.415
FLEX: 2647 2481 2170 2634 2704 | ACC: -11868 10884 72 | GYRO: 274 -443 629 | GDP=816.680
FLEX: 2633 2438 2155 2662 2543 | ACC: -12876 11048 568 | GYRO: 144 439 1114 | GDP=1206.007
FLEX: 2625 2433 2160 2756 2715 | ACC: -12776 11472 1776 | GYRO: 133 -2892 2189 | GDP=3629.473
FLEX: 2613 2475 2161 2729 2502 | ACC: -11896 9260 3600 | GYRO: 4208 -2751 3669 | GDP=6223.892
FLEX: 2629 2465 2149 2709 2731 | ACC: -15572 6544 608 | GYRO: 9901 2359 2648 | GDP=10516.967
FLEX: 2612 2416 2133 2710 2515 | ACC: -19200 10276 -552 | GYRO: 5272 1086 4925 | GDP=7295.821
FLEX: 2559 2425 2118 2747 2654 | ACC: -11004 9604 -468 | GYRO: 2139 -3130 6761 | GDP=7751.345
FLEX: 2639 2432 2134 2786 2629 | ACC: -8760 11364 -1916 | GYRO: 3598 -2604 5533 | GDP=7095.104
FLEX: 2643 2482 2104 2752 2640 | ACC: -7716 11780 -2008 | GYRO: 4590 -2425 4590 | GDP=6929.417
FLEX: 2655 2474 2159 2711 2559 | ACC: -6116 13760 -2908 | GYRO: 5626 701 3174 | GDP=6497.503
FLEX: 2622 2506 2183 2782 2638 | ACC: -8488 13488 -3236 | GYRO: 7006 2784 2435 | GDP=7922.368
FLEX: 2647 2482 2128 2769 2559 | ACC: -6736 14668 -4832 | GYRO: 3740 183 3541 | GDP=5153.617
FLEX: 2592 2445 2195 2725 2677 | ACC: -5280 14928 -4584 | GYRO: 2684 -217 2656 | GDP=3782.232
FLEX: 2592 2450 2111 2774 2641 | ACC: -6764 15872 -3548 | GYRO: 1895 145 1299 | GDP=2302.054
FLEX: 2659 2473 2158 2781 2768 | ACC: -8152 16264 -2656 | GYRO: 428 -1197 2422 | GDP=2735.339
FLEX: 2631 2432 2169 2725 2559 | ACC: -6536 15884 -2716 | GYRO: -84 -384 2269 | GDP=2302.797
FLEX: 2559 2416 2160 2723 2653 | ACC: -7700 15176 -1964 | GYRO: -254 -506 2287 | GDP=2356.039
FLEX: 2625 2439 2143 2685 2544 | ACC: -6528 14016 -2372 | GYRO: 83 -419 2069 | GDP=2112.631
FLEX: 2608 2434 2161 2708 2653 | ACC: -7376 14136 -1356 | GYRO: 233 -1893 2144 | GDP=2869.577
FLEX: 2608 2472 2126 2742 2559 | ACC: -5420 14068 -2264 | GYRO: 244 -1603 1753 | GDP=2387.918
FLEX: 2597 2463 2160 2729 2671 | ACC: -5528 14244 -1912 | GYRO: -184 -1456 694 | GDP=1623.400
FLEX: 2622 2430 2162 2736 2559 | ACC: -4888 14344 -2656 | GYRO: 479 -937 -171 | GDP=1066.138
FLEX: 2608 2445 2160 2701 2643 | ACC: -7164 14836 -2100 | GYRO: 294 -657 -444 | GDP=845.707
FLEX: 2611 2421 2141 2704 2598 | ACC: -6768 14724 -2280 | GYRO: 730 356 178 | GDP=831.457
FLEX: 2604 2433 2157 2707 2630 | ACC: -7028 14784 -2292 | GYRO: 789 2327 558 | GDP=2519.685
FLEX: 2635 2481 2159 2707 2559 | ACC: -6180 14760 -2508 | GYRO: 594 831 883 | GDP=1350.217
FLEX: 2630 2421 2156 2730 2611 | ACC: -6200 14460 -2296 | GYRO: 809 1330 558 | GDP=1653.706
FLEX: 2624 2459 2150 2736 2559 | ACC: -6376 14788 -2108 | GYRO: 477 1458 242 | GDP=1553.016
FLEX: 2622 2435 2160 2726 2630 | ACC: -5640 14784 -2300 | GYRO: 319 627 -385 | GDP=801.945
FLEX: 2665 2448 2160 2714 2602 | ACC: -6424 15544 -2508 | GYRO: -1180 1130 -1017 | GDP=1924.471
FLEX: 2606 2445 2138 2736 2607 | ACC: -6896 14680 -2480 | GYRO: -993 -759 -618 | GDP=1394.293
FLEX: 2640 2448 2158 2744 2554 | ACC: -6936 14444 -2304 | GYRO: -361 1174 -134 | GDP=1235.537
FLEX: 2621 2438 2145 2720 2640 | ACC: -6588 14052 -2636 | GYRO: 385 2249 -7 | GDP=2281.726
FLEX: 2635 2426 2160 2704 2608 | ACC: -6076 14336 -2324 | GYRO: -354 1157 -694 | GDP=1394.848
FLEX: 2645 2458 2166 2734 2622 | ACC: -6612 15316 608 | GYRO: -1572 -3048 46 | GDP=3429.811
FLEX: 2601 2439 2160 2704 2588 | ACC: -5940 15008 104 | GYRO: 1460 2253 -1836 | GDP=3252.461
FLEX: 2624 2437 2147 2730 2591 | ACC: -8880 14952 -1784 | GYRO: 2166 932 -385 | GDP=2389.227
FLEX: 2591 2447 2160 2721 2600 | ACC: -7516 14680 -3336 | GYRO: 1660 637 1020 | GDP=2049.822
FLEX: 2615 2449 2141 2754 2613 | ACC: -6232 14764 -3120 | GYRO: 182 214 834 | GDP=880.043
FLEX: 2602 2468 2129 2704 2593 | ACC: -6260 14812 -2092 | GYRO: -714 -419 192 | GDP=849.836
FLEX: 2590 2431 2160 2683 2589 | ACC: -6336 14664 -1484 | GYRO: -448 -195 -175 | GDP=518.993
FLEX: 2617 2449 2151 2721 2627 | ACC: -6852 14516 -1396 | GYRO: -213 -276 -265 | GDP=437.916
FLEX: 2640 2455 2173 2695 2609 | ACC: -6820 14452 -1272 | GYRO: 435 -546 -452 | GDP=831.652
FLEX: 2624 2431 2148 2736 2617 | ACC: -7192 14632 -1488 | GYRO: 561 -619 -439 | GDP=943.718
