# label=A
# timestamp=1764315039.8568423
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2496 2706 2554 2640 2695 | ACC: -6784 14864 -2448 | GYRO: 777 -246 -66 | GDP=817.680
FLEX: 2484 2702 2551 2660 2704 | ACC: -6532 14784 -2096 | GYRO: 472 340 64 | GDP=585.218
FLEX: 2482 2704 2559 2655 2700 | ACC: -6300 14840 -2384 | GYRO: 514 -210 -170 | GDP=580.686
FLEX: 2509 2715 2594 2638 2716 | ACC: -6360 14744 -2272 | GYRO: 626 379 38 | GDP=732.776
FLEX: 2490 2690 2554 2614 2721 | ACC: -6596 14840 -2420 | GYRO: 646 -216 -148 | GDP=697.048
FLEX: 2496 2705 2557 2659 2688 | ACC: -6268 14800 -2548 | GYRO: 500 295 92 | GDP=587.783
FLEX: 2489 2711 2534 2624 2730 | ACC: -6616 14904 -2436 | GYRO: 366 -184 84 | GDP=418.172
FLEX: 2495 2704 2559 2678 2730 | ACC: -6296 14808 -2188 | GYRO: 694 614 349 | GDP=990.168
FLEX: 2487 2698 2630 2584 2667 | ACC: -6336 15004 -2512 | GYRO: 257 -269 -100 | GDP=385.240
FLEX: 2483 2709 2559 2610 2678 | ACC: -6592 14916 -2304 | GYRO: -148 574 174 | GDP=617.783
FLEX: 2499 2709 2559 2639 2535 | ACC: -6520 14860 -2072 | GYRO: -214 -474 258 | GDP=580.548
FLEX: 2453 2735 2508 2638 2658 | ACC: -6476 14868 -2104 | GYRO: 571 486 531 | GDP=918.802
FLEX: 2491 2697 2535 2675 2727 | ACC: -6204 14772 -2060 | GYRO: 380 -302 133 | GDP=503.282
FLEX: 2446 2731 2508 2672 2725 | ACC: -6000 14888 -2404 | GYRO: 326 -826 -71 | GDP=890.838
FLEX: 2530 2710 2496 2602 2726 | ACC: -6364 15072 -2244 | GYRO: 159 -715 -299 | GDP=791.143
FLEX: 2496 2737 2527 2650 2640 | ACC: -5764 14956 -2384 | GYRO: -107 -815 -184 | GDP=842.336
FLEX: 2489 2694 2533 2640 2714 | ACC: -6432 14868 -1588 | GYRO: 539 -11 3 | GDP=539.121
FLEX: 2481 2704 2535 2647 2710 | ACC: -6384 14636 -1244 | GYRO: 466 -1376 -438 | GDP=1517.358
FLEX: 2475 2695 2555 2587 2700 | ACC: -6712 15084 -1812 | GYRO: 1126 448 -202 | GDP=1228.570
FLEX: 2470 2694 2549 2619 2679 | ACC: -6692 14796 -1664 | GYRO: 210 -2090 -1138 | GDP=2388.984
FLEX: 2493 2707 2538 2631 2694 | ACC: -6368 14956 -1860 | GYRO: 915 58 -145 | GDP=928.232
FLEX: 2489 2704 2533 2645 2665 | ACC: -6400 14772 -1444 | GYRO: 204 -1860 -854 | GDP=2056.826
FLEX: 2481 2691 2530 2615 2678 | ACC: -6272 14636 -1744 | GYRO: 806 -813 -477 | GDP=1240.215
FLEX: 2448 2694 2538 2619 2657 | ACC: -7348 14844 -1564 | GYRO: 591 -484 -181 | GDP=785.047
FLEX: 2495 2709 2512 2621 2672 | ACC: -6692 14896 -1972 | GYRO: 542 177 286 | GDP=637.879
FLEX: 2480 2704 2531 2631 2660 | ACC: -6724 14800 -1384 | GYRO: 340 -1123 -4 | GDP=1173.348
FLEX: 2489 2703 2528 2618 2691 | ACC: -6580 14872 -1736 | GYRO: 30 -654 -81 | GDP=659.679
FLEX: 2480 2710 2512 2608 2703 | ACC: -6676 14556 -1348 | GYRO: 736 -976 -383 | GDP=1281.000
FLEX: 2470 2727 2535 2637 2705 | ACC: -6668 14656 -1608 | GYRO: 614 -2318 -696 | GDP=2496.905
FLEX: 2462 2688 2553 2625 2644 | ACC: -7336 14592 -728 | GYRO: 1477 -1613 -149 | GDP=2192.145
FLEX: 2448 2692 2523 2627 2704 | ACC: -6772 14584 -1264 | GYRO: 1195 -938 -193 | GDP=1531.378
FLEX: 2451 2692 2511 2621 2674 | ACC: -7280 14852 -1508 | GYRO: 822 -757 -104 | GDP=1122.296
FLEX: 2436 2687 2517 2614 2714 | ACC: -6768 14696 -1468 | GYRO: 471 -619 -222 | GDP=808.879
FLEX: 2434 2662 2518 2618 2681 | ACC: -7012 14792 -1332 | GYRO: 378 -271 -141 | GDP=486.010
FLEX: 2452 2677 2536 2624 2709 | ACC: -6492 14812 -1508 | GYRO: 436 -454 -385 | GDP=737.860
FLEX: 2445 2673 2510 2613 2685 | ACC: -7160 14840 -956 | GYRO: 354 -326 -81 | GDP=488.009
FLEX: 2439 2683 2527 2583 2723 | ACC: -7024 14840 -1376 | GYRO: 519 229 124 | GDP=580.670
FLEX: 2441 2678 2526 2597 2694 | ACC: -7164 14612 -1040 | GYRO: 843 415 210 | GDP=962.795
FLEX: 2463 2690 2490 2609 2689 | ACC: -7124 14656 -1260 | GYRO: 433 33 -101 | GDP=445.846
FLEX: 2417 2667 2533 2559 2705 | ACC: -6960 14676 -992 | GYRO: 849 573 139 | GDP=1033.659
FLEX: 2467 2690 2512 2622 2704 | ACC: -6424 14496 -1456 | GYRO: 631 -209 -10 | GDP=664.787
FLEX: 2439 2678 2471 2591 2701 | ACC: -6964 14700 -1272 | GYRO: 573 -278 -224 | GDP=675.121
FLEX: 2462 2721 2512 2595 2723 | ACC: -7036 14720 -1344 | GYRO: 685 -69 -270 | GDP=739.517
FLEX: 2461 2671 2539 2605 2704 | ACC: -7276 14792 -1392 | GYRO: 586 -222 -105 | GDP=635.378
FLEX: 2468 2682 2521 2608 2704 | ACC: -6904 14572 -1128 | GYRO: 668 179 -75 | GDP=695.622
FLEX: 2445 2681 2521 2601 2683 | ACC: -7076 14568 -1012 | GYRO: 537 -364 -200 | GDP=678.870
FLEX: 2448 2678 2559 2602 2726 | ACC: -7256 14772 -1092 | GYRO: 865 278 36 | GDP=909.288
FLEX: 2454 2681 2523 2595 2719 | ACC: -6900 14752 -1468 | GYRO: 565 -389 -36 | GDP=686.908
FLEX: 2438 2674 2512 2609 2702 | ACC: -7192 14564 -884 | GYRO: 981 260 25 | GDP=1015.178
FLEX: 2449 2661 2523 2603 2695 | ACC: -6872 14440 -1392 | GYRO: 630 -698 -633 | GDP=1133.487
FLEX: 2455 2669 2478 2559 2736 | ACC: -7456 14812 -1408 | GYRO: 811 -532 -252 | GDP=1002.122
FLEX: 2443 2659 2497 2604 2703 | ACC: -7296 14596 -1328 | GYRO: 593 -464 -326 | GDP=820.500
FLEX: 2447 2672 2543 2618 2680 | ACC: -7036 14416 -1180 | GYRO: 647 -5 -260 | GDP=697.305
FLEX: 2431 2675 2500 2582 2733 | ACC: -7308 14772 -1468 | GYRO: 853 69 -125 | GDP=864.867
FLEX: 2433 2679 2512 2609 2694 | ACC: -7296 14752 -1512 | GYRO: 699 126 318 | GDP=778.204
FLEX: 2435 2669 2604 2608 2711 | ACC: -6952 14508 -1484 | GYRO: 691 214 297 | GDP=781.976
FLEX: 2448 2672 2479 2620 2709 | ACC: -7060 14460 -1212 | GYRO: 750 84 -20 | GDP=754.954
FLEX: 2416 2659 2474 2631 2650 | ACC: -7260 14636 -1292 | GYRO: 820 62 215 | GDP=849.982
FLEX: 2462 2703 2512 2544 2687 | ACC: -7132 14828 -1724 | GYRO: 938 -13 409 | GDP=1023.374
FLEX: 2439 2706 2587 2663 2747 | ACC: -6836 14568 -1292 | GYRO: 502 -8 266 | GDP=568.176
FLEX: 2559 2688 2539 2646 2722 | ACC: -7132 14416 -1080 | GYRO: 872 -413 113 | GDP=971.454
FLEX: 2412 2652 2559 2524 2757 | ACC: -7816 14616 -796 | GYRO: 1692 -1021 95 | GDP=1978.467
FLEX: 2411 2691 2509 2597 2673 | ACC: -8164 15532 -2624 | GYRO: 1007 -5316 -553 | GDP=5438.723
FLEX: 2448 2645 2559 2608 2655 | ACC: -8040 14604 -920 | GYRO: 535 -5657 -8 | GDP=5682.248
FLEX: 2469 2704 2480 2635 2695 | ACC: -7480 14896 -2024 | GYRO: 559 -12025 -973 | GDP=12077.245
FLEX: 2438 2704 2486 2618 2685 | ACC: -12816 14568 1060 | GYRO: 4100 -26321 -3145 | GDP=26823.424
FLEX: 2480 2657 2480 2595 2703 | ACC: -11720 13420 2744 | GYRO: 3534 -32768 -1773 | GDP=33005.676
FLEX: 2439 2681 2507 2607 2705 | ACC: -10728 14660 212 | GYRO: 5543 -32768 -262 | GDP=33234.551
FLEX: 2442 2671 2502 2598 2692 | ACC: -3600 13868 -2324 | GYRO: 1453 -32768 3338 | GDP=32969.613
FLEX: 2423 2677 2491 2611 2672 | ACC: 1744 15000 436 | GYRO: -844 -32768 407 | GDP=32781.395
FLEX: 2418 2685 2496 2559 2689 | ACC: -312 15284 4796 | GYRO: -1731 -32768 1111 | GDP=32832.492
FLEX: 2443 2710 2481 2559 2699 | ACC: 5764 14996 4508 | GYRO: -2817 -25323 -872 | GDP=25494.121
FLEX: 2445 2653 2485 2559 2705 | ACC: 652 14892 9748 | GYRO: -4346 -19146 -1537 | GDP=19693.131
FLEX: 2431 2686 2492 2587 2711 | ACC: 5432 14332 9136 | GYRO: -2704 -17353 -1007 | GDP=17591.256
FLEX: 2401 2691 2490 2559 2675 | ACC: 3180 16032 8044 | GYRO: -3821 -14264 30 | GDP=14766.944
FLEX: 2433 2659 2496 2608 2687 | ACC: 8128 12260 10940 | GYRO: -1954 -13229 1478 | GDP=13453.960
FLEX: 2441 2666 2494 2589 2672 | ACC: 7732 14984 8968 | GYRO: -1346 -10554 -616 | GDP=10657.302
FLEX: 2427 2676 2489 2590 2704 | ACC: 7396 13164 9800 | GYRO: -4612 -7794 -4068 | GDP=9928.021
FLEX: 2415 2672 2475 2597 2686 | ACC: 4888 11792 9888 | GYRO: 747 -7937 -5022 | GDP=9422.021
FLEX: 2437 2660 2497 2559 2683 | ACC: 4600 12132 7012 | GYRO: 1070 -7934 -4352 | GDP=9112.253
FLEX: 2432 2658 2489 2602 2683 | ACC: 4400 12684 5168 | GYRO: 2301 -6546 -4356 | GDP=8192.646
FLEX: 2437 2663 2485 2585 2669 | ACC: 4736 12032 6220 | GYRO: -1612 -6869 -4368 | GDP=8298.261
FLEX: 2420 2674 2493 2559 2674 | ACC: 5488 14152 4620 | GYRO: -992 -4018 -3124 | GDP=5185.341
FLEX: 2421 2667 2485 2559 2679 | ACC: 6000 12936 6024 | GYRO: -3900 -4145 -3970 | GDP=6939.159
FLEX: 2423 2665 2482 2546 2665 | ACC: 3832 13124 7852 | GYRO: -4474 -2496 -3691 | GDP=6314.283
FLEX: 2410 2672 2473 2559 2672 | ACC: 3520 12860 9240 | GYRO: -4227 -3054 -2086 | GDP=5616.568
FLEX: 2431 2652 2490 2559 2658 | ACC: 2252 13408 10708 | GYRO: -2914 -1761 37 | GDP=3404.979
FLEX: 2425 2672 2512 2625 2682 | ACC: 4608 13128 10160 | GYRO: -622 -1026 102 | GDP=1204.145
FLEX: 2413 2657 2483 2595 2651 | ACC: 4352 13752 9096 | GYRO: 726 -197 -60 | GDP=754.642
FLEX: 2457 2659 2511 2559 2687 | ACC: 4344 13068 8980 | GYRO: 303 1834 -781 | GDP=2016.265
FLEX: 2413 2663 2507 2559 2688 | ACC: 4372 14084 8372 | GYRO: 718 1070 -684 | GDP=1458.863
FLEX: 2422 2690 2414 2623 2679 | ACC: 3832 13256 9080 | GYRO: 1028 -413 -110 | GDP=1113.307
FLEX: 2413 2669 2500 2583 2654 | ACC: 4536 13532 8388 | GYRO: 691 586 603 | GDP=1088.341
FLEX: 2434 2683 2495 2559 2695 | ACC: 4784 13252 8472 | GYRO: 928 -263 521 | GDP=1096.264
FLEX: 2406 2659 2493 2559 2656 | ACC: 5040 13456 8532 | GYRO: 237 753 761 | GDP=1096.494
FLEX: 2434 2691 2473 2549 2693 | ACC: 5136 12800 9040 | GYRO: 1013 -360 611 | GDP=1236.564
FLEX: 2406 2645 2486 2593 2667 | ACC: 4992 13044 8708 | GYRO: 1435 363 369 | GDP=1525.502
FLEX: 2438 2659 2477 2591 2673 | ACC: 5144 13040 8396 | GYRO: 1326 557 -143 | GDP=1445.328
FLEX: 2416 2662 2513 2559 2658 | ACC: 4468 13072 8668 | GYRO: 811 594 262 | GDP=1038.846
FLEX: 2396 2685 2508 2619 2673 | ACC: 3748 15488 7744 | GYRO: 1211 -364 3 | GDP=1264.526
FLEX: 2420 2669 2511 2607 2662 | ACC: 4916 13100 8412 | GYRO: 680 1422 481 | GDP=1647.982
FLEX: 2432 2670 2512 2594 2679 | ACC: 4548 13596 8464 | GYRO: 1362 -326 329 | GDP=1438.597
FLEX: 2416 2672 2493 2559 2711 | ACC: 4640 13724 8760 | GYRO: 41 1291 738 | GDP=1487.618
FLEX: 2431 2671 2495 2592 2662 | ACC: 4088 13588 9552 | GYRO: 1461 1066 563 | GDP=1894.161
FLEX: 2429 2672 2481 2582 2649 | ACC: 3904 13432 9368 | GYRO: 1533 287 930 | GDP=1815.863
FLEX: 2448 2672 2497 2559 2715 | ACC: 4316 13628 8964 | GYRO: 3233 1208 1031 | GDP=3602.015
FLEX: 2416 2643 2469 2544 2701 | ACC: 4492 13312 8948 | GYRO: 2838 1694 1723 | GDP=3727.279
FLEX: 2432 2689 2503 2559 2698 | ACC: 2924 14008 8540 | GYRO: 4315 471 2034 | GDP=4793.561
FLEX: 2434 2621 2501 2559 2703 | ACC: 4424 14160 6456 | GYRO: 3471 924 2755 | GDP=4526.770
FLEX: 2437 2704 2457 2608 2688 | ACC: 4804 13956 5972 | GYRO: 2352 2833 2643 | GDP=4532.465
FLEX: 2416 2675 2455 2559 2672 | ACC: 4736 13608 6264 | GYRO: 1416 3951 2497 | GDP=4883.694
FLEX: 2396 2647 2490 2559 2718 | ACC: 5720 13924 5560 | GYRO: 982 981 2691 | GDP=3027.898
FLEX: 2430 2673 2511 2639 2733 | ACC: 6104 13688 5436 | GYRO: -1176 1132 2189 | GDP=2730.590
FLEX: 2352 2656 2524 2530 2661 | ACC: 6956 11692 9240 | GYRO: -1856 219 2477 | GDP=3102.938
FLEX: 2450 2656 2467 2597 2640 | ACC: 6868 11608 10184 | GYRO: 417 1539 1934 | GDP=2506.545
FLEX: 2405 2674 2479 2559 2680 | ACC: 7168 12764 8824 | GYRO: 520 1403 1180 | GDP=1905.573
FLEX: 2427 2657 2521 2559 2657 | ACC: 7272 13212 8872 | GYRO: 913 596 865 | GDP=1391.765
FLEX: 2447 2673 2480 2583 2673 | ACC: 7152 13080 8380 | GYRO: 600 296 244 | GDP=712.146
FLEX: 2399 2693 2508 2559 2672 | ACC: 6288 13172 8272 | GYRO: 925 29 262 | GDP=961.826
FLEX: 2421 2663 2502 2624 2672 | ACC: 5804 12920 8824 | GYRO: 442 -753 169 | GDP=889.345
FLEX: 2410 2689 2499 2635 2683 | ACC: 5696 12812 9960 | GYRO: 3087 -4235 -337 | GDP=5251.510
FLEX: 2419 2655 2485 2559 2710 | ACC: 6628 13440 7524 | GYRO: 3124 -1214 -1346 | GDP=3611.771
FLEX: 2426 2669 2454 2605 2673 | ACC: 5280 13844 6724 | GYRO: 3558 -1344 -1476 | GDP=4079.740
FLEX: 2398 2662 2483 2596 2699 | ACC: 4588 13968 6844 | GYRO: 2769 82 -497 | GDP=2814.444
FLEX: 2396 2672 2490 2602 2685 | ACC: 5316 14700 6392 | GYRO: 1799 1604 142 | GDP=2414.411
FLEX: 2443 2667 2479 2559 2638 | ACC: 5032 13504 7972 | GYRO: 1962 1149 782 | GDP=2404.406
FLEX: 2417 2678 2475 2597 2703 | ACC: 5128 13556 7380 | GYRO: 3499 135 -234 | GDP=3509.413
FLEX: 2415 2675 2509 2559 2646 | ACC: 6768 14592 3424 | GYRO: 3615 840 -1452 | GDP=3985.239
FLEX: 2415 2677 2486 2602 2661 | ACC: 7072 16596 -1616 | GYRO: -168 -2380 -5007 | GDP=5546.411
FLEX: 2446 2678 2470 2603 2663 | ACC: 6580 13348 5488 | GYRO: -5959 -1321 -1977 | GDP=6415.859
FLEX: 2416 2679 2501 2595 2679 | ACC: 6804 12772 8704 | GYRO: -2307 -2680 -1578 | GDP=3872.303
FLEX: 2416 2633 2502 2586 2655 | ACC: 5480 13980 8696 | GYRO: -180 -1581 -378 | GDP=1635.495
FLEX: 2402 2677 2519 2608 2660 | ACC: 6184 12980 8276 | GYRO: 407 -1165 1963 | GDP=2318.673
FLEX: 2416 2660 2495 2559 2640 | ACC: 7208 13148 8584 | GYRO: 502 -2993 2033 | GDP=3652.827
FLEX: 2419 2689 2470 2613 2646 | ACC: 8564 13352 8108 | GYRO: 1427 -3030 1521 | GDP=3678.406
FLEX: 2376 2658 2498 2587 2665 | ACC: 10072 13956 5752 | GYRO: 2109 -3351 -346 | GDP=3974.519
FLEX: 2423 2661 2468 2595 2672 | ACC: 9348 12932 6104 | GYRO: 2296 -5711 -3993 | GDP=7336.974
FLEX: 2416 2673 2508 2531 2660 | ACC: 7980 15236 2584 | GYRO: -1057 -3252 -7710 | GDP=8434.267
FLEX: 2415 2718 2488 2619 2669 | ACC: 7084 13756 4816 | GYRO: -3313 -4735 -6890 | GDP=8992.680
FLEX: 2398 2673 2497 2612 2651 | ACC: 5876 13428 6972 | GYRO: -2199 -3647 -5755 | GDP=7159.346
FLEX: 2397 2690 2485 2606 2699 | ACC: 4736 13600 5172 | GYRO: -2542 -3677 -4233 | GDP=6156.329
FLEX: 2397 2673 2490 2559 2677 | ACC: 2936 13456 5932 | GYRO: -4086 -1407 -3528 | GDP=5578.694
FLEX: 2416 2773 2477 2589 2686 | ACC: 1216 12184 9920 | GYRO: -4362 -3315 -2561 | GDP=6047.726
FLEX: 2384 2663 2509 2598 2653 | ACC: 2300 13272 10544 | GYRO: -2059 -1092 -911 | GDP=2502.372
FLEX: 2446 2655 2470 2603 2682 | ACC: 2420 14100 9588 | GYRO: 579 617 -486 | GDP=975.769
FLEX: 2389 2655 2491 2596 2673 | ACC: 2464 14516 8100 | GYRO: 1085 761 239 | GDP=1346.650
FLEX: 2451 2682 2485 2585 2665 | ACC: 2984 14240 8064 | GYRO: 1019 1098 583 | GDP=1607.437
FLEX: 2410 2666 2480 2594 2698 | ACC: 3564 14324 8792 | GYRO: 724 1702 679 | GDP=1970.285
FLEX: 2416 2673 2479 2621 2661 | ACC: 3400 14560 8944 | GYRO: 2173 2008 533 | GDP=3006.340
FLEX: 2415 2678 2519 2559 2683 | ACC: 3608 14316 8336 | GYRO: 2294 3350 854 | GDP=4149.006
FLEX: 2400 2662 2507 2601 2672 | ACC: 2204 13812 8636 | GYRO: 3757 3787 1123 | GDP=5451.380
FLEX: 2407 2657 2495 2594 2684 | ACC: 3376 14168 7520 | GYRO: 2991 3703 1456 | GDP=4977.773
FLEX: 2660 2672 2449 2559 2741 | ACC: 3476 13712 8868 | GYRO: 1610 8821 1200 | GDP=9046.665
FLEX: 2439 2688 2512 2559 2677 | ACC: 5344 10984 10156 | GYRO: 2965 12921 3085 | GDP=13611.051
FLEX: 2401 2681 2512 2602 2703 | ACC: 6252 13848 2576 | GYRO: 847 24320 -2024 | GDP=24418.771
FLEX: 2434 2629 2542 2558 2639 | ACC: -1872 9852 4888 | GYRO: -7295 32767 -2476 | GDP=33660.422
FLEX: 2415 2659 2430 2592 2687 | ACC: -4256 13848 3768 | GYRO: -8739 32767 4306 | GDP=34184.617
FLEX: 2446 2733 2496 2552 2648 | ACC: -5020 11828 7640 | GYRO: -10531 32767 281 | GDP=34418.852
FLEX: 2422 2679 2497 2559 2703 | ACC: -11584 11732 9676 | GYRO: -13396 32767 2506 | GDP=35488.156
FLEX: 2449 2657 2445 2635 2691 | ACC: -13736 10744 11752 | GYRO: -7888 32767 6236 | GDP=34275.129
FLEX: 2410 2672 2487 2605 2611 | ACC: -9724 13360 4336 | GYRO: -9007 32767 12483 | GDP=36202.590
FLEX: 2412 2663 2497 2559 2678 | ACC: -10268 10764 8216 | GYRO: -6889 32767 12430 | GDP=35716.098
