# sentence_label=Do you understand?
# timestamp=1764407377.0355659
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2782 2491 2660 2704 2634 | ACC: -32768 -15432 19308 | GYRO: -18824 17570 -25883 | GDP=36509.965
FLEX: 2745 2448 2635 2741 2630 | ACC: -22820 -7120 11328 | GYRO: 8606 -10524 4823 | GDP=14424.948
FLEX: 2762 2470 2642 2795 2614 | ACC: -11972 3408 4964 | GYRO: 2992 -347 5380 | GDP=6165.782
FLEX: 2759 2469 2650 2732 2608 | ACC: -13284 4344 8064 | GYRO: -201 1195 1223 | GDP=1721.672
FLEX: 2755 2476 2647 2735 2640 | ACC: -13224 4840 9324 | GYRO: 753 -1960 1668 | GDP=2681.573
FLEX: 2743 2480 2651 2736 2601 | ACC: -12812 2548 9176 | GYRO: -127 1593 2405 | GDP=2887.525
FLEX: 2737 2469 2615 2745 2625 | ACC: -12128 2244 8444 | GYRO: 2676 5627 4131 | GDP=7475.912
FLEX: 2720 2485 2590 2729 2623 | ACC: -9808 1552 5036 | GYRO: 2188 12992 3486 | GDP=13628.338
FLEX: 2686 2496 2605 2751 2650 | ACC: -11468 1992 2772 | GYRO: 2240 22169 4097 | GDP=22655.410
FLEX: 2675 2473 2624 2679 2626 | ACC: -11212 428 1392 | GYRO: -993 24116 1457 | GDP=24180.371
FLEX: 2672 2497 2614 2769 2626 | ACC: -10324 352 -6060 | GYRO: 330 32767 -5082 | GDP=33160.398
FLEX: 2673 2495 2557 2731 2630 | ACC: -13664 1528 -8416 | GYRO: 1213 32767 -13008 | GDP=35275.426
FLEX: 2667 2484 2678 2746 2640 | ACC: -19152 600 -8200 | GYRO: 15889 32767 -9643 | GDP=37671.262
FLEX: 2673 2511 2703 2753 2680 | ACC: -13320 1908 -18516 | GYRO: 20160 24143 -8670 | GDP=32626.354
FLEX: 2656 2521 2785 2775 2698 | ACC: -16188 3672 -25504 | GYRO: 10010 12560 -7129 | GDP=17572.033
FLEX: 2698 2515 2770 2783 2698 | ACC: -14268 1004 -28728 | GYRO: -4118 5088 -1927 | GDP=6823.415
FLEX: 2673 2523 2767 2794 2749 | ACC: -15680 604 -29448 | GYRO: -18229 5280 3904 | GDP=19375.656
FLEX: 2735 2542 2742 2789 2735 | ACC: -10844 12 -32472 | GYRO: -32768 6831 10609 | GDP=35113.461
FLEX: 2733 2531 2694 2784 2683 | ACC: -10840 -3464 -26464 | GYRO: -32768 8399 15082 | GDP=37037.168
FLEX: 2711 2511 2659 2764 2671 | ACC: -9160 -4280 -13084 | GYRO: -32768 -401 16181 | GDP=36547.605
FLEX: 2682 2529 2650 2781 2674 | ACC: 2812 -1600 4124 | GYRO: -32768 -20026 18312 | GDP=42545.406
FLEX: 2713 2495 2642 2771 2678 | ACC: 5520 680 16528 | GYRO: -18837 -4107 6903 | GDP=20478.072
FLEX: 2721 2535 2629 2791 2679 | ACC: 4472 4456 10464 | GYRO: -153 -10158 -2381 | GDP=10434.439
FLEX: 2705 2507 2645 2768 2674 | ACC: -644 5988 6808 | GYRO: 8568 -8928 -8308 | GDP=14904.451
FLEX: 2689 2543 2624 2771 2688 | ACC: -3324 7952 2136 | GYRO: 15891 -26601 -17943 | GDP=35806.262
FLEX: 2660 2543 2591 2723 2649 | ACC: -10800 13204 -3236 | GYRO: 14511 -32768 -21380 | GDP=41730.270
FLEX: 2672 2592 2622 2765 2624 | ACC: -22048 18240 -9040 | GYRO: 11929 -32768 -14303 | GDP=37691.098
FLEX: 2660 2646 2547 2739 2612 | ACC: -21332 18920 -2428 | GYRO: 3612 -23622 10370 | GDP=26049.613
FLEX: 2638 2672 2559 2737 2598 | ACC: -16828 18344 2484 | GYRO: 7998 -28971 24972 | GDP=39075.410
FLEX: 2640 2663 2558 2747 2559 | ACC: -1520 17640 -2760 | GYRO: 9913 -17665 32767 | GDP=38522.672
FLEX: 2635 2650 2558 2730 2597 | ACC: 6064 13788 -2028 | GYRO: 13058 -9437 29027 | GDP=33198.418
FLEX: 2619 2656 2552 2698 2550 | ACC: 15432 12164 -6352 | GYRO: 10352 -3600 21296 | GDP=23950.855
FLEX: 2638 2634 2585 2694 2559 | ACC: 17884 9908 -6652 | GYRO: 9861 -4678 7418 | GDP=13196.580
FLEX: 2635 2661 2609 2722 2609 | ACC: 17268 9740 -7508 | GYRO: 5664 -7016 -5470 | GDP=10546.376
FLEX: 2658 2649 2690 2752 2637 | ACC: 13568 9784 -8928 | GYRO: 607 -8861 -18908 | GDP=20890.146
FLEX: 2674 2653 2693 2742 2647 | ACC: 8652 11956 -7340 | GYRO: -7529 -12676 -30392 | GDP=33779.293
FLEX: 2702 2602 2719 2781 2690 | ACC: 3268 13096 -6920 | GYRO: -27193 -11485 -32768 | GDP=44103.359
FLEX: 2704 2512 2735 2738 2663 | ACC: -732 3184 2452 | GYRO: -32768 -11403 -32768 | GDP=47723.289
FLEX: 2785 2507 2723 2755 2663 | ACC: -20116 -16672 14248 | GYRO: -32768 20110 -32768 | GDP=50516.293
FLEX: 2815 2494 2740 2783 2688 | ACC: -31140 -12700 18976 | GYRO: 1207 -15753 -11757 | GDP=19693.676
FLEX: 2809 2503 2748 2781 2679 | ACC: -15248 1772 4520 | GYRO: 3788 -2916 -1462 | GDP=4998.944
FLEX: 2832 2497 2733 2771 2683 | ACC: -15168 1188 9360 | GYRO: -907 891 1 | GDP=1271.429
FLEX: 2837 2507 2729 2802 2690 | ACC: -13068 4484 7736 | GYRO: 3503 -1049 578 | GDP=3702.093
FLEX: 2815 2496 2707 2753 2690 | ACC: -13736 4428 7436 | GYRO: 324 1804 -892 | GDP=2038.396
FLEX: 2800 2508 2735 2781 2694 | ACC: -15032 3800 8892 | GYRO: 1291 -962 185 | GDP=1620.602
FLEX: 2806 2480 2714 2764 2664 | ACC: -14152 4496 8088 | GYRO: 1463 675 992 | GDP=1892.104
FLEX: 2805 2478 2733 2768 2671 | ACC: -13336 4412 7216 | GYRO: 1030 13 804 | GDP=1306.708
FLEX: 2839 2475 2672 2753 2606 | ACC: -13108 4664 7632 | GYRO: 1273 81 683 | GDP=1446.921
FLEX: 2806 2502 2714 2762 2665 | ACC: -13296 5080 7228 | GYRO: 824 -994 761 | GDP=1498.710
FLEX: 2803 2488 2734 2752 2647 | ACC: -13492 4936 7956 | GYRO: 909 194 27 | GDP=929.863
FLEX: 2815 2480 2719 2769 2681 | ACC: -13316 4996 7468 | GYRO: 736 -338 254 | GDP=848.797
FLEX: 2797 2477 2702 2753 2666 | ACC: -13620 4884 7540 | GYRO: 811 220 -15 | GDP=840.444
FLEX: 2811 2490 2720 2814 2663 | ACC: -13432 5004 7284 | GYRO: 487 -152 27 | GDP=510.884
FLEX: 2829 2463 2704 2751 2668 | ACC: -13972 4972 7772 | GYRO: 709 172 -247 | GDP=770.243
FLEX: 2798 2509 2684 2743 2689 | ACC: -13832 5128 7360 | GYRO: 716 -237 51 | GDP=755.927
