# sentence_label=Do you understand?
# timestamp=1764407389.7931921
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2777 2538 2677 2710 2683 | ACC: -6832 3636 -3616 | GYRO: 16881 32767 -23949 | GDP=43956.785
FLEX: 2763 2609 2633 2732 2655 | ACC: -13520 2760 -11500 | GYRO: 20735 32767 -32768 | GDP=50767.691
FLEX: 2789 2619 2661 2807 2663 | ACC: -21052 -2228 -18988 | GYRO: 20724 28724 -32768 | GDP=48252.402
FLEX: 2791 2642 2637 2719 2640 | ACC: -23788 -4772 -21280 | GYRO: 12861 5988 -11467 | GDP=18241.533
FLEX: 2759 2655 2649 2753 2652 | ACC: -14612 -6000 -29592 | GYRO: 5493 -6492 -2458 | GDP=8852.168
FLEX: 2765 2626 2624 2729 2627 | ACC: -17620 -5800 -19252 | GYRO: -6523 9482 -1237 | GDP=11575.319
FLEX: 2788 2655 2661 2719 2679 | ACC: -13532 -3536 -24600 | GYRO: -13232 7771 4089 | GDP=15880.623
FLEX: 2765 2622 2678 2750 2624 | ACC: -13944 -3132 -25408 | GYRO: -24712 9618 5649 | GDP=27112.729
FLEX: 2796 2624 2699 2752 2643 | ACC: -12112 -2008 -25064 | GYRO: -30902 7348 12334 | GDP=34074.246
FLEX: 2771 2615 2635 2745 2646 | ACC: -9468 -5856 -21956 | GYRO: -32768 5193 15251 | GDP=36514.410
FLEX: 2785 2588 2683 2721 2665 | ACC: -7364 -1576 -8556 | GYRO: -32768 -1851 16264 | GDP=36629.027
FLEX: 2764 2583 2640 2727 2649 | ACC: -576 2432 320 | GYRO: -30235 -7376 14448 | GDP=34311.883
FLEX: 2754 2583 2654 2725 2667 | ACC: 5312 4020 6872 | GYRO: -15180 -7434 7836 | GDP=18630.611
FLEX: 2751 2559 2682 2735 2659 | ACC: 2756 7780 8488 | GYRO: -5139 -5498 2016 | GDP=7791.122
FLEX: 2759 2582 2677 2736 2661 | ACC: 1076 10996 3892 | GYRO: 3699 -2507 -2017 | GDP=4902.646
FLEX: 2759 2559 2661 2711 2663 | ACC: 408 11548 -1608 | GYRO: 6530 -5201 -4331 | GDP=9404.726
FLEX: 2768 2589 2678 2746 2646 | ACC: -5296 11044 -3512 | GYRO: 9564 -5911 -7329 | GDP=13421.038
FLEX: 2743 2590 2655 2790 2655 | ACC: -6052 8948 -7064 | GYRO: 8983 -25598 -9925 | GDP=28886.979
FLEX: 2714 2641 2688 2767 2637 | ACC: -15976 9212 -6632 | GYRO: 2383 -32768 -6532 | GDP=33497.574
FLEX: 2661 2662 2703 2742 2615 | ACC: -11844 11160 -8892 | GYRO: 3161 -32768 -4974 | GDP=33293.762
FLEX: 2642 2724 2727 2733 2625 | ACC: -23036 15052 -1496 | GYRO: -1279 -30941 15692 | GDP=34716.281
FLEX: 2611 2745 2617 2733 2608 | ACC: -18128 15272 1592 | GYRO: 4082 -24226 26250 | GDP=35953.086
FLEX: 2640 2759 2609 2726 2640 | ACC: -9816 17912 356 | GYRO: 5407 -17845 32767 | GDP=37700.875
FLEX: 2674 2716 2626 2715 2690 | ACC: 4408 14912 -676 | GYRO: 9972 -11773 32767 | GDP=36217.684
FLEX: 2671 2727 2647 2750 2643 | ACC: 11364 13236 -2880 | GYRO: 9378 -776 29509 | GDP=30973.055
FLEX: 2672 2723 2559 2753 2631 | ACC: 16332 9356 -5576 | GYRO: 10402 -9809 19632 | GDP=24286.488
FLEX: 2736 2714 2644 2754 2597 | ACC: 21524 7448 -9052 | GYRO: 6897 -1858 4257 | GDP=8315.217
FLEX: 2752 2744 2695 2743 2628 | ACC: 16600 7924 -7092 | GYRO: 3675 -3557 -6866 | GDP=8561.532
FLEX: 2716 2742 2701 2789 2531 | ACC: 15596 8328 -8224 | GYRO: -719 -3358 -17606 | GDP=17937.791
FLEX: 2732 2717 2650 2704 2687 | ACC: 11060 9512 -6192 | GYRO: -7378 -3707 -27984 | GDP=29176.721
FLEX: 2789 2727 2896 2797 2677 | ACC: 7212 15052 -5548 | GYRO: -14763 -9927 -32768 | GDP=37285.832
FLEX: 2800 2610 2781 2779 2632 | ACC: 284 9544 1016 | GYRO: -27532 1836 -32768 | GDP=42838.344
FLEX: 2742 2441 2668 2769 2719 | ACC: -10372 2116 5364 | GYRO: -31727 1639 -32768 | GDP=45640.230
FLEX: 2807 2559 2642 2759 2628 | ACC: -24588 -2792 12292 | GYRO: -20019 -748 -32768 | GDP=38406.531
FLEX: 2813 2434 2771 2724 2663 | ACC: -17572 -7392 9560 | GYRO: -7944 3004 -22861 | GDP=24387.629
FLEX: 2814 2559 2771 2718 2668 | ACC: -26388 -4588 9464 | GYRO: 2067 -2291 -7909 | GDP=8489.608
FLEX: 2850 2547 2742 2629 2684 | ACC: -17752 -588 6440 | GYRO: 3112 -1847 2371 | GDP=4326.383
FLEX: 2791 2535 2662 2750 2679 | ACC: -13832 2856 6084 | GYRO: 2710 -339 1792 | GDP=3266.540
FLEX: 2801 2500 2704 2707 2678 | ACC: -13624 3948 6512 | GYRO: 1907 2009 117 | GDP=2772.439
FLEX: 2807 2480 2704 2727 2651 | ACC: -14948 3724 6568 | GYRO: 569 -211 -616 | GDP=864.718
FLEX: 2801 2512 2705 2714 2704 | ACC: -15180 3256 6552 | GYRO: 405 163 -361 | GDP=566.494
FLEX: 2791 2513 2711 2743 2666 | ACC: -15124 2612 6388 | GYRO: 600 -1165 348 | GDP=1355.850
FLEX: 2805 2486 2703 2738 2651 | ACC: -14952 2940 6372 | GYRO: 180 147 338 | GDP=410.187
FLEX: 2837 2492 2718 2736 2666 | ACC: -14724 2468 6572 | GYRO: 380 -392 455 | GDP=710.696
FLEX: 2798 2490 2735 2710 2608 | ACC: -14328 3032 6624 | GYRO: 486 771 213 | GDP=935.952
FLEX: 2823 2500 2731 2753 2662 | ACC: -14528 2836 6504 | GYRO: 377 50 525 | GDP=648.270
FLEX: 2817 2493 2704 2736 2668 | ACC: -14732 3348 6716 | GYRO: 1187 134 144 | GDP=1203.188
FLEX: 2821 2502 2722 2752 2658 | ACC: -14700 2996 6480 | GYRO: 985 606 451 | GDP=1241.315
FLEX: 2804 2497 2702 2735 2669 | ACC: -14780 3224 7160 | GYRO: 2291 -243 1013 | GDP=2516.724
FLEX: 2815 2480 2721 2738 2677 | ACC: -13432 3404 5924 | GYRO: 1272 -457 584 | GDP=1472.375
FLEX: 2784 2495 2721 2737 2653 | ACC: -14948 3488 6132 | GYRO: 1204 1051 -645 | GDP=1723.439
FLEX: 2818 2493 2726 2749 2679 | ACC: -14380 3240 5784 | GYRO: 518 -561 -85 | GDP=768.290
FLEX: 2795 2515 2714 2699 2662 | ACC: -15720 3652 6364 | GYRO: 1005 1195 -328 | GDP=1595.504
