# label=Rest
# timestamp=1764315796.1800976
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2656 2513 2320 2559 2257 | ACC: 2440 3596 15348 | GYRO: 4557 1960 6103 | GDP=7864.760
FLEX: 2597 2495 2285 2503 2299 | ACC: 3732 3976 14512 | GYRO: 1282 6166 4106 | GDP=7518.132
FLEX: 2598 2559 2306 2544 2255 | ACC: 2540 3380 16376 | GYRO: 210 3471 2709 | GDP=4408.018
FLEX: 2559 2498 2267 2534 2281 | ACC: 1960 3768 16012 | GYRO: -168 -122 135 | GDP=247.655
FLEX: 2559 2517 2283 2501 2285 | ACC: 1996 3232 16444 | GYRO: -320 -1248 -21 | GDP=1288.544
FLEX: 2559 2489 2315 2538 2302 | ACC: 1952 3296 16140 | GYRO: 567 859 337 | GDP=1083.023
FLEX: 2613 2531 2335 2535 2288 | ACC: 1560 3640 16204 | GYRO: 800 820 63 | GDP=1147.331
FLEX: 2590 2497 2276 2526 2285 | ACC: 2016 3516 15856 | GYRO: 262 -152 -78 | GDP=312.781
FLEX: 2581 2505 2314 2533 2304 | ACC: 1288 3684 16080 | GYRO: -310 369 -228 | GDP=533.146
FLEX: 2594 2501 2285 2541 2290 | ACC: 1128 3276 16516 | GYRO: -751 -1299 266 | GDP=1523.863
FLEX: 2620 2508 2290 2559 2294 | ACC: 2020 2924 16364 | GYRO: 596 205 685 | GDP=930.842
FLEX: 2599 2494 2266 2521 2266 | ACC: 2148 2968 16296 | GYRO: 935 1283 343 | GDP=1624.181
FLEX: 2599 2483 2320 2546 2303 | ACC: 2012 3136 16196 | GYRO: 633 -188 -183 | GDP=685.217
FLEX: 2592 2511 2282 2551 2292 | ACC: 1968 3236 16016 | GYRO: 599 421 -605 | GDP=949.772
FLEX: 2602 2524 2289 2551 2283 | ACC: 604 3540 16372 | GYRO: -11 -660 -283 | GDP=718.199
FLEX: 2587 2521 2293 2617 2291 | ACC: 1676 3056 16244 | GYRO: 198 -303 292 | GDP=465.056
FLEX: 2593 2435 2304 2513 2340 | ACC: 1856 2932 16220 | GYRO: 929 612 551 | GDP=1241.445
FLEX: 2589 2510 2323 2543 2277 | ACC: 1968 3140 16128 | GYRO: 731 304 -97 | GDP=797.613
FLEX: 2618 2542 2307 2505 2212 | ACC: 2304 2900 16128 | GYRO: 165 -337 -240 | GDP=445.414
FLEX: 2597 2542 2268 2542 2363 | ACC: 1048 3392 16348 | GYRO: 295 224 -732 | GDP=820.381
FLEX: 2660 2469 2295 2559 2298 | ACC: 952 3040 16892 | GYRO: 14 -1273 270 | GDP=1301.393
FLEX: 2593 2476 2326 2539 2324 | ACC: 1968 2932 16116 | GYRO: 1435 1198 280 | GDP=1890.193
FLEX: 2647 2550 2207 2512 2315 | ACC: 1540 3204 16148 | GYRO: 825 684 334 | GDP=1122.514
FLEX: 2583 2514 2309 2551 2293 | ACC: 2124 3028 16092 | GYRO: 561 -69 -224 | GDP=607.995
FLEX: 2622 2510 2272 2588 2270 | ACC: 1264 3196 16328 | GYRO: 454 69 -395 | GDP=605.724
FLEX: 2559 2512 2431 2559 2319 | ACC: 904 3168 16480 | GYRO: 140 -805 -39 | GDP=818.013
FLEX: 2624 2477 2279 2541 2286 | ACC: 1808 2860 16328 | GYRO: 937 366 649 | GDP=1197.132
FLEX: 2591 2505 2303 2541 2304 | ACC: 1704 2988 16180 | GYRO: 1291 1192 250 | GDP=1774.837
FLEX: 2607 2496 2292 2583 2288 | ACC: 1960 3012 16600 | GYRO: 730 -492 -14 | GDP=880.432
FLEX: 2591 2515 2286 2547 2275 | ACC: 1464 3044 16196 | GYRO: 924 996 -639 | GDP=1501.370
FLEX: 2559 2494 2253 2511 2258 | ACC: 588 3620 16780 | GYRO: 1202 -1013 -443 | GDP=1633.163
FLEX: 2559 2503 2281 2516 2273 | ACC: 1012 2744 16464 | GYRO: 1192 -246 720 | GDP=1414.136
FLEX: 2559 2507 2294 2514 2302 | ACC: 2164 3280 16216 | GYRO: 3060 -2178 -370 | GDP=3774.147
FLEX: 2559 2481 2269 2523 2256 | ACC: 2444 3740 15616 | GYRO: 1958 -658 334 | GDP=2092.435
FLEX: 2559 2455 2256 2487 2275 | ACC: 1164 3876 17000 | GYRO: 2428 57 -36 | GDP=2428.936
FLEX: 2559 2512 2237 2533 2293 | ACC: 2204 4088 14844 | GYRO: 1083 -362 10 | GDP=1141.943
FLEX: 2551 2509 2227 2491 2259 | ACC: 1016 4104 15900 | GYRO: 100 -509 348 | GDP=624.648
FLEX: 2559 2479 2231 2510 2273 | ACC: 2272 3516 16004 | GYRO: 651 -1379 421 | GDP=1581.987
FLEX: 2558 2494 2226 2471 2266 | ACC: 2560 3732 16136 | GYRO: 511 259 1106 | GDP=1245.567
FLEX: 2559 2461 2211 2492 2272 | ACC: 1856 3880 16712 | GYRO: -53 -1116 232 | GDP=1141.091
FLEX: 2559 2458 2229 2490 2263 | ACC: 2204 3348 16384 | GYRO: -509 -2591 -758 | GDP=2747.167
FLEX: 2582 2506 2225 2479 2278 | ACC: 2236 3712 15488 | GYRO: -485 -501 -904 | GDP=1141.684
FLEX: 2559 2471 2224 2467 2256 | ACC: 2632 3220 17040 | GYRO: -166 -3744 -172 | GDP=3751.623
FLEX: 2559 2482 2219 2472 2287 | ACC: 2440 3324 16360 | GYRO: 885 -2410 -447 | GDP=2605.980
FLEX: 2559 2462 2218 2480 2261 | ACC: 3576 3604 15712 | GYRO: 1074 -4624 -88 | GDP=4747.904
FLEX: 2589 2490 2224 2498 2279 | ACC: 3532 3452 15596 | GYRO: 728 -3500 -8 | GDP=3574.919
FLEX: 2559 2470 2182 2476 2258 | ACC: 4420 3776 15172 | GYRO: 163 -3269 62 | GDP=3273.648
FLEX: 2559 2499 2176 2495 2301 | ACC: 4216 3468 15280 | GYRO: -620 -1455 357 | GDP=1621.380
FLEX: 2543 2473 2192 2486 2262 | ACC: 5536 2536 15624 | GYRO: 944 -1257 540 | GDP=1662.163
FLEX: 2559 2503 2202 2590 2288 | ACC: 4680 3192 15324 | GYRO: 974 -528 276 | GDP=1141.769
FLEX: 2554 2469 2202 2499 2262 | ACC: 5528 3364 15468 | GYRO: 1501 -2533 -275 | GDP=2957.146
FLEX: 2594 2492 2199 2496 2288 | ACC: 4288 3828 15472 | GYRO: 1375 -748 -113 | GDP=1569.362
FLEX: 2558 2481 2211 2473 2320 | ACC: 5024 3700 15480 | GYRO: 1213 -1992 78 | GDP=2333.563
FLEX: 2634 2542 2230 2491 2287 | ACC: 4816 3376 15440 | GYRO: 1484 493 829 | GDP=1769.900
FLEX: 2559 2467 2217 2470 2260 | ACC: 5400 3580 15316 | GYRO: 1261 -1788 186 | GDP=2195.828
FLEX: 2559 2480 2189 2489 2273 | ACC: 5560 3524 15376 | GYRO: 1228 -472 397 | GDP=1374.182
FLEX: 2531 2459 2156 2482 2269 | ACC: 5784 3736 14904 | GYRO: 1055 -1585 -298 | GDP=1927.188
FLEX: 2559 2432 2210 2466 2281 | ACC: 5128 4028 15408 | GYRO: 744 -285 130 | GDP=807.255
FLEX: 2559 2483 2207 2480 2269 | ACC: 5220 3456 15444 | GYRO: 1004 805 749 | GDP=1488.974
FLEX: 2559 2476 2203 2498 2279 | ACC: 6072 3672 15144 | GYRO: 1368 -231 280 | GDP=1415.339
FLEX: 2559 2453 2215 2499 2278 | ACC: 5684 3756 15144 | GYRO: 1617 -363 88 | GDP=1659.579
FLEX: 2559 2480 2191 2493 2297 | ACC: 6348 3960 14628 | GYRO: 1708 886 -10 | GDP=1924.152
FLEX: 2559 2481 2223 2505 2306 | ACC: 5308 4300 15256 | GYRO: 1571 821 -569 | GDP=1861.677
FLEX: 2559 2499 2196 2514 2302 | ACC: 5356 4108 14756 | GYRO: 559 1054 251 | GDP=1219.179
FLEX: 2559 2480 2192 2506 2301 | ACC: 5016 4224 15324 | GYRO: 616 460 -138 | GDP=781.089
FLEX: 2559 2473 2200 2523 2305 | ACC: 5480 4092 14628 | GYRO: 100 260 336 | GDP=436.458
FLEX: 2559 2610 2192 2543 2289 | ACC: 5372 3972 15472 | GYRO: 570 -428 511 | GDP=877.043
FLEX: 2458 2465 2228 2595 2227 | ACC: 5240 4360 15412 | GYRO: 877 -453 75 | GDP=989.931
FLEX: 2559 2439 2205 2512 2241 | ACC: 4936 4100 15344 | GYRO: 1369 -279 618 | GDP=1527.719
FLEX: 2591 2450 2163 2503 2254 | ACC: 5568 3908 15504 | GYRO: 2476 -1310 730 | GDP=2894.750
FLEX: 2559 2463 2177 2495 2303 | ACC: 5772 4092 14940 | GYRO: 3613 -2063 489 | GDP=4189.136
FLEX: 2641 2443 2203 2448 2291 | ACC: 6372 4608 14968 | GYRO: 4238 -994 526 | GDP=4384.673
FLEX: 2540 2448 2178 2444 2273 | ACC: 5912 5148 14272 | GYRO: 3098 -683 -39 | GDP=3172.635
FLEX: 2559 2511 2197 2483 2193 | ACC: 6500 5524 13784 | GYRO: 1505 254 318 | GDP=1559.059
FLEX: 2597 2466 2213 2509 2247 | ACC: 5960 5520 14472 | GYRO: 698 -458 534 | GDP=991.022
FLEX: 2559 2458 2207 2497 2278 | ACC: 6056 4896 14676 | GYRO: 508 1063 797 | GDP=1422.407
FLEX: 2559 2447 2206 2502 2246 | ACC: 6240 4944 14548 | GYRO: 538 -722 126 | GDP=909.178
FLEX: 2559 2480 2227 2501 2235 | ACC: 6252 4940 14500 | GYRO: 495 700 486 | GDP=985.505
FLEX: 2559 2467 2202 2459 2242 | ACC: 6196 5084 14740 | GYRO: 234 -772 -87 | GDP=811.362
FLEX: 2538 2493 2227 2498 2229 | ACC: 5748 5184 14712 | GYRO: 303 252 605 | GDP=722.037
FLEX: 2559 2468 2209 2478 2261 | ACC: 5648 5028 15204 | GYRO: 738 -593 967 | GDP=1353.286
FLEX: 2556 2448 2224 2483 2235 | ACC: 6468 4968 14640 | GYRO: 826 -646 1854 | GDP=2130.002
FLEX: 2559 2480 2231 2499 2254 | ACC: 6460 5016 14812 | GYRO: 1205 -203 1021 | GDP=1592.380
FLEX: 2535 2468 2192 2515 2229 | ACC: 6848 4860 13848 | GYRO: 1078 909 1094 | GDP=1784.713
FLEX: 2556 2476 2207 2469 2258 | ACC: 6924 4780 14092 | GYRO: 81 1338 961 | GDP=1649.341
FLEX: 2526 2467 2205 2496 2251 | ACC: 6280 4832 14844 | GYRO: -1021 -562 227 | GDP=1187.356
FLEX: 2559 2495 2203 2507 2257 | ACC: 6644 4416 15224 | GYRO: 487 643 115 | GDP=814.766
FLEX: 2550 2521 2192 2415 2242 | ACC: 5628 3728 14308 | GYRO: -2562 2430 7 | GDP=3531.118
FLEX: 2585 2477 2211 2531 2254 | ACC: 6548 3628 16876 | GYRO: 604 234 24 | GDP=648.188
FLEX: 2559 2458 2211 2053 2209 | ACC: 5780 4184 14576 | GYRO: 1930 1778 -813 | GDP=2747.208
FLEX: 2586 2494 2206 2972 2259 | ACC: 4316 5124 14536 | GYRO: 347 -273 180 | GDP=476.800
FLEX: 2557 2497 2226 1719 2287 | ACC: 6084 4544 14760 | GYRO: -439 -1239 624 | GDP=1455.066
FLEX: 2596 2479 2225 3410 2222 | ACC: 6108 4132 14876 | GYRO: -125 387 326 | GDP=521.220
FLEX: 2536 2477 2200 1759 2250 | ACC: 5980 3920 15576 | GYRO: -230 -989 574 | GDP=1166.403
FLEX: 2592 2465 2192 3554 2257 | ACC: 7492 3808 15364 | GYRO: 641 -186 -434 | GDP=796.136
FLEX: 2559 2459 2190 1728 2255 | ACC: 5592 4124 14492 | GYRO: 686 161 -392 | GDP=806.338
FLEX: 2559 2488 2198 3564 2278 | ACC: 5932 4336 15208 | GYRO: 921 -934 -75 | GDP=1313.858
FLEX: 2559 2438 2255 1633 2267 | ACC: 5460 4316 15216 | GYRO: 1199 -104 274 | GDP=1234.299
FLEX: 2559 2465 2217 3469 2288 | ACC: 6252 4532 14708 | GYRO: 659 -1719 574 | GDP=1928.398
FLEX: 2547 2476 2247 2545 2254 | ACC: 6124 3964 16168 | GYRO: 2559 -2179 1382 | GDP=3634.067
FLEX: 2538 2532 2224 2520 2243 | ACC: 6904 4296 13480 | GYRO: 1754 1754 1430 | GDP=2863.203
FLEX: 2553 2491 2216 2503 2237 | ACC: 7628 3712 14072 | GYRO: 813 -954 914 | GDP=1551.284
FLEX: 2553 2475 2223 2501 2256 | ACC: 8988 3456 13968 | GYRO: 813 2397 41 | GDP=2531.454
FLEX: 2587 2481 2243 2512 1759 | ACC: 5012 4532 15384 | GYRO: -108 3348 -268 | GDP=3360.445
FLEX: 2559 2474 2219 2497 2591 | ACC: 6296 4220 15968 | GYRO: 344 -1465 -248 | GDP=1525.144
FLEX: 2544 2481 2240 2527 2240 | ACC: 6772 4184 15148 | GYRO: 2267 920 -990 | GDP=2639.278
FLEX: 2585 2454 2223 2514 2240 | ACC: 6112 4604 13704 | GYRO: 632 664 -314 | GDP=968.977
FLEX: 2544 2467 2227 2513 2253 | ACC: 7488 4408 13704 | GYRO: -1306 662 -2590 | GDP=2975.228
FLEX: 2559 2501 2219 2529 2236 | ACC: 5904 3712 15036 | GYRO: -2168 5547 -2591 | GDP=6494.822
FLEX: 2559 2466 2212 2525 2219 | ACC: 5228 3796 15704 | GYRO: -2409 172 -3126 | GDP=3950.284
FLEX: 2559 2459 2230 2525 2229 | ACC: 4536 4792 14364 | GYRO: -3324 3527 -3819 | GDP=6170.370
FLEX: 2543 2487 2192 2512 2243 | ACC: 4124 3788 14424 | GYRO: -7015 2442 -2427 | GDP=7814.340
FLEX: 2559 2477 2224 2559 2238 | ACC: 2676 2868 17220 | GYRO: -9552 2493 -3547 | GDP=10489.851
FLEX: 2601 2525 2209 2486 2181 | ACC: 3576 476 17408 | GYRO: -7280 820 -1120 | GDP=7411.154
FLEX: 2544 2480 2278 2539 2269 | ACC: 4264 1084 16568 | GYRO: -3050 -1237 -2342 | GDP=4039.509
FLEX: 2587 2497 2250 2534 2192 | ACC: 3772 1084 15116 | GYRO: -4489 1624 -1173 | GDP=4915.732
FLEX: 2514 2559 2285 2581 2271 | ACC: 3568 160 16588 | GYRO: -3298 -114 -1479 | GDP=3616.247
FLEX: 2728 2498 2307 2634 2240 | ACC: 3204 -880 15968 | GYRO: -3588 1185 1169 | GDP=3955.317
FLEX: 2545 2480 2272 2559 2256 | ACC: 4548 -1068 17712 | GYRO: 1362 -5916 -38 | GDP=6070.876
FLEX: 2496 2479 2273 2599 2211 | ACC: 4208 -372 15656 | GYRO: 868 1777 -806 | GDP=2135.600
FLEX: 2559 2486 2283 2549 2242 | ACC: 4036 -396 16004 | GYRO: 605 -2211 -823 | GDP=2435.544
FLEX: 2630 2519 2282 2559 2235 | ACC: 4540 -652 16380 | GYRO: -9 1421 -920 | GDP=1692.844
FLEX: 2559 2486 2282 2586 2233 | ACC: 5328 -396 15976 | GYRO: 1655 -518 142 | GDP=1739.975
FLEX: 2559 2498 2286 2546 2242 | ACC: 5472 -372 15924 | GYRO: 1990 776 697 | GDP=2246.794
FLEX: 2559 2485 2304 2559 2245 | ACC: 5224 -480 16228 | GYRO: 5389 883 1842 | GDP=5763.157
FLEX: 2608 2470 2281 2544 2246 | ACC: 3716 336 16208 | GYRO: 5759 8623 2351 | GDP=10632.470
FLEX: 2591 2479 2288 2543 2237 | ACC: 3868 216 16352 | GYRO: 7765 12192 4000 | GDP=14998.003
FLEX: 2598 2469 2291 2559 2241 | ACC: 692 908 19196 | GYRO: 9942 14208 1834 | GDP=17437.723
FLEX: 2558 2501 2289 2591 2286 | ACC: -300 3196 17200 | GYRO: 11858 14373 2351 | GDP=18780.908
FLEX: 2605 2478 2298 2592 2263 | ACC: -2896 4296 16976 | GYRO: 13023 18630 4594 | GDP=23190.090
FLEX: 2586 2471 2301 2559 2277 | ACC: -3264 5912 13700 | GYRO: 13870 17395 4165 | GDP=22634.270
FLEX: 2601 2502 2299 2553 2311 | ACC: -2920 7280 10552 | GYRO: 11405 19486 2757 | GDP=22745.973
FLEX: 2559 2509 2303 2587 2288 | ACC: -5584 8144 10712 | GYRO: 5646 24273 2252 | GDP=25022.537
FLEX: 2607 2508 2346 2559 2291 | ACC: -8852 7624 11348 | GYRO: 2828 22795 2068 | GDP=23062.658
FLEX: 2596 2493 2331 2559 2295 | ACC: -9648 7896 9964 | GYRO: 2937 20048 2000 | GDP=20360.459
