# label=P
# timestamp=1764318274.5254374
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2559 2492 2188 2597 2654 | ACC: -3820 15280 5164 | GYRO: 722 248 -14 | GDP=763.534
FLEX: 2611 2482 2146 2625 2673 | ACC: -3364 15144 4764 | GYRO: 778 414 -46 | GDP=882.494
FLEX: 2595 2479 2187 2625 2651 | ACC: -3808 15112 4752 | GYRO: 354 81 139 | GDP=388.842
FLEX: 2607 2499 2206 2679 2636 | ACC: -3220 15008 4628 | GYRO: 866 147 -149 | GDP=890.935
FLEX: 2609 2483 2156 2613 2643 | ACC: -3432 15108 4564 | GYRO: 534 236 -340 | GDP=675.612
FLEX: 2595 2485 2229 2720 2662 | ACC: -3692 15392 4720 | GYRO: 242 45 -399 | GDP=468.818
FLEX: 2589 2471 2205 2621 2633 | ACC: -3872 15376 5452 | GYRO: 109 -176 -319 | GDP=380.287
FLEX: 2605 2483 2206 2661 2674 | ACC: -3988 15428 5624 | GYRO: 293 -271 -89 | GDP=408.914
FLEX: 2588 2502 2188 2634 2653 | ACC: -3860 15364 5240 | GYRO: 752 -96 -4 | GDP=758.113
FLEX: 2559 2497 2208 2693 2661 | ACC: -3716 15220 4592 | GYRO: 1310 347 -126 | GDP=1361.024
FLEX: 2559 2492 2206 2611 2654 | ACC: -3988 15136 4412 | GYRO: 975 228 46 | GDP=1002.360
FLEX: 2589 2480 2208 2687 2779 | ACC: -3700 15144 4376 | GYRO: 949 233 148 | GDP=988.329
FLEX: 2591 2496 2203 2611 2663 | ACC: -3548 15112 4624 | GYRO: 937 542 -175 | GDP=1096.521
FLEX: 2605 2501 2203 2642 2658 | ACC: -3752 15120 4672 | GYRO: 462 539 -249 | GDP=752.307
FLEX: 2599 2512 2192 2640 2650 | ACC: -4044 15348 4888 | GYRO: 37 391 -243 | GDP=461.843
FLEX: 2621 2484 2211 2614 2688 | ACC: -3916 15276 5660 | GYRO: -109 -52 59 | GDP=134.410
FLEX: 2589 2481 2273 2675 2672 | ACC: -3768 15200 5684 | GYRO: 533 -91 159 | GDP=563.605
FLEX: 2618 2474 2198 2685 2602 | ACC: -3848 14960 5452 | GYRO: 894 -150 70 | GDP=909.195
FLEX: 2698 2477 2230 2690 2640 | ACC: -3848 15240 5164 | GYRO: 1145 -451 -25 | GDP=1230.874
FLEX: 2627 2491 2277 2672 2651 | ACC: -4032 14984 4768 | GYRO: 1200 -405 12 | GDP=1266.558
FLEX: 2592 2487 2224 2669 2709 | ACC: -3748 15080 4160 | GYRO: 720 -209 70 | GDP=752.981
FLEX: 2618 2368 2223 2594 2646 | ACC: -3628 15224 4332 | GYRO: 478 -514 17 | GDP=702.117
FLEX: 2592 2499 2239 2481 2692 | ACC: -3792 15372 4852 | GYRO: 210 -59 -50 | GDP=223.788
FLEX: 2581 2469 2259 2595 2687 | ACC: -3440 15256 5212 | GYRO: 278 -171 -25 | GDP=327.338
FLEX: 2559 2487 2181 2640 2629 | ACC: -3788 15148 5360 | GYRO: 573 -133 -67 | GDP=592.036
FLEX: 2608 2480 2184 2672 2677 | ACC: -3836 15080 5408 | GYRO: 735 -212 76 | GDP=768.729
FLEX: 2615 2458 2244 2644 2635 | ACC: -3576 15116 5048 | GYRO: 1372 55 -177 | GDP=1384.463
FLEX: 2585 2432 2191 2661 2647 | ACC: -3768 15128 4608 | GYRO: 1329 182 -208 | GDP=1357.435
FLEX: 2613 2483 2194 2634 2669 | ACC: -3476 15120 4100 | GYRO: 1394 118 -240 | GDP=1419.422
FLEX: 2627 2490 2194 2640 2655 | ACC: -4064 15064 4128 | GYRO: 742 253 -247 | GDP=821.938
FLEX: 2597 2484 2224 2611 2697 | ACC: -3820 14864 4904 | GYRO: 159 267 -430 | GDP=530.537
FLEX: 2596 2477 2192 2625 2673 | ACC: -5972 15088 6144 | GYRO: 317 -410 341 | GDP=620.379
FLEX: 2611 2480 2218 2640 2662 | ACC: -4840 15528 6008 | GYRO: 1289 -772 1522 | GDP=2138.689
FLEX: 2559 2480 2203 2640 2642 | ACC: -2400 15696 4488 | GYRO: 1638 -808 1291 | GDP=2236.647
FLEX: 2624 2505 2231 2623 2683 | ACC: -2036 15772 4348 | GYRO: 1447 -463 425 | GDP=1577.594
FLEX: 2587 2493 2205 2649 2662 | ACC: -1684 15580 4116 | GYRO: 1453 -778 -699 | GDP=1790.278
FLEX: 2583 2479 2224 2608 2640 | ACC: -2900 15008 3616 | GYRO: 1142 403 -1790 | GDP=2161.174
FLEX: 2559 2506 2192 2637 2637 | ACC: -6244 14600 4400 | GYRO: 863 208 -1416 | GDP=1671.254
FLEX: 2599 2493 2195 2646 2673 | ACC: -5852 15280 4192 | GYRO: 765 -683 422 | GDP=1108.963
FLEX: 2590 2507 2215 2643 2669 | ACC: -3084 15852 3864 | GYRO: 402 -1698 1074 | GDP=2048.971
FLEX: 2614 2499 2197 2643 2672 | ACC: -2572 15672 4396 | GYRO: -302 490 509 | GDP=768.365
FLEX: 2559 2494 2218 2656 2631 | ACC: -3392 15320 5156 | GYRO: 216 -27 267 | GDP=344.491
FLEX: 2559 2500 2211 2604 2671 | ACC: -4132 15100 4812 | GYRO: 742 522 182 | GDP=925.296
FLEX: 2595 2489 2192 2663 2644 | ACC: -4068 15032 4756 | GYRO: 984 -46 755 | GDP=1241.127
FLEX: 2608 2496 2199 2658 2677 | ACC: -3376 15112 4296 | GYRO: 941 578 799 | GDP=1363.072
FLEX: 2559 2496 2201 2636 2624 | ACC: -2980 15116 3600 | GYRO: 793 766 496 | GDP=1208.975
FLEX: 2605 2484 2211 2633 2685 | ACC: -2980 15180 3420 | GYRO: -134 867 334 | GDP=938.723
FLEX: 2559 2480 2201 2619 2649 | ACC: -2704 14744 3496 | GYRO: -845 1030 -282 | GDP=1361.781
FLEX: 2605 2511 2222 2627 2677 | ACC: -3088 12548 -216 | GYRO: -1904 5695 -1825 | GDP=6276.055
FLEX: 2559 2486 2192 2637 2655 | ACC: -3844 11344 2140 | GYRO: -4323 3547 -2731 | GDP=6223.174
FLEX: 2587 2496 2207 2638 2670 | ACC: -5284 13836 7608 | GYRO: -4435 2626 -3207 | GDP=6070.416
FLEX: 2559 2495 2203 2638 2677 | ACC: -2080 14960 9380 | GYRO: -992 -838 -2742 | GDP=3033.953
FLEX: 2529 2526 2230 2658 2624 | ACC: -4456 15660 9692 | GYRO: 1346 3903 -5174 | GDP=6619.320
FLEX: 2599 2466 2208 2641 2666 | ACC: -6484 16680 7700 | GYRO: 1961 1333 -4448 | GDP=5040.547
FLEX: 2559 2495 2223 2651 2691 | ACC: -6772 16508 5768 | GYRO: 1753 568 -3417 | GDP=3882.206
FLEX: 2598 2494 2194 2622 2666 | ACC: -7524 15404 5248 | GYRO: 561 -1032 -1542 | GDP=1938.430
FLEX: 2559 2473 2266 2639 2673 | ACC: -8268 13960 5248 | GYRO: -88 -227 -403 | GDP=470.831
FLEX: 2527 2486 2197 2640 2608 | ACC: -6948 13620 4488 | GYRO: -75 -208 578 | GDP=618.848
FLEX: 2559 2491 2077 2660 2640 | ACC: -6540 13856 5276 | GYRO: -141 320 1151 | GDP=1202.947
FLEX: 2559 2498 2196 2643 2637 | ACC: -5564 14268 5116 | GYRO: 425 565 303 | GDP=769.194
FLEX: 2627 2517 2230 2615 2679 | ACC: -5708 14192 5916 | GYRO: 863 293 -177 | GDP=928.411
FLEX: 2588 2490 2177 2615 2654 | ACC: -6600 14164 5584 | GYRO: 1021 718 -271 | GDP=1277.265
FLEX: 2559 2475 2102 2651 2675 | ACC: -6536 14192 4664 | GYRO: 922 666 -42 | GDP=1138.158
FLEX: 2583 2512 2198 2637 2654 | ACC: -6164 14032 5180 | GYRO: 100 -237 157 | GDP=301.360
FLEX: 2598 2528 2250 2654 2660 | ACC: -6236 14140 6232 | GYRO: -205 -213 37 | GDP=297.931
FLEX: 2589 2486 2189 2622 2683 | ACC: -5876 14060 6492 | GYRO: 86 -490 -8 | GDP=497.554
FLEX: 2611 2470 2209 2639 2683 | ACC: -6188 13896 6168 | GYRO: 985 -614 43 | GDP=1161.495
FLEX: 2559 2519 2178 2643 2676 | ACC: -5980 13844 5908 | GYRO: 1195 -1117 -154 | GDP=1642.994
FLEX: 2617 2518 2208 2529 2731 | ACC: -5144 14220 8480 | GYRO: 1630 -3781 -404 | GDP=4137.158
FLEX: 2559 2502 2197 2633 2641 | ACC: -712 13124 10744 | GYRO: 4886 -9944 -1557 | GDP=11188.403
FLEX: 2533 2496 2221 2672 2699 | ACC: -3352 13124 6556 | GYRO: 7199 -2251 -5528 | GDP=9351.545
FLEX: 2603 2487 2189 2606 2611 | ACC: -8100 13176 3852 | GYRO: 6357 -4432 -6789 | GDP=10302.649
FLEX: 2608 2471 2188 2639 2673 | ACC: -11640 13012 2748 | GYRO: 4928 -2863 -5250 | GDP=7748.835
FLEX: 2611 2505 2253 2592 2633 | ACC: -10520 13988 2108 | GYRO: 3209 -3540 -2341 | GDP=5320.673
FLEX: 2603 2525 2214 2671 2676 | ACC: -8920 14136 1488 | GYRO: 1574 -1671 -10 | GDP=2295.608
FLEX: 2629 2490 2182 2627 2634 | ACC: -8028 13784 2208 | GYRO: -143 -1316 155 | GDP=1332.790
FLEX: 2552 2515 2160 2685 2635 | ACC: -7536 13876 3124 | GYRO: -571 262 -113 | GDP=638.321
FLEX: 2544 2416 2241 2559 2650 | ACC: -7524 14036 4264 | GYRO: -450 216 226 | GDP=547.934
FLEX: 2606 2411 2209 2672 2639 | ACC: -7068 14164 4664 | GYRO: 237 929 303 | GDP=1005.494
FLEX: 2559 2533 2190 2669 2741 | ACC: -7392 14008 5104 | GYRO: 166 1113 302 | GDP=1165.130
FLEX: 2642 2507 2169 2634 2710 | ACC: -7476 14156 5584 | GYRO: 282 286 409 | GDP=573.237
FLEX: 2610 2491 2184 2671 2700 | ACC: -7192 13940 5836 | GYRO: 233 -541 714 | GDP=925.617
FLEX: 2634 2509 2259 2635 2672 | ACC: -6776 13696 5928 | GYRO: 617 -428 767 | GDP=1073.388
FLEX: 2603 2490 2181 2637 2663 | ACC: -6904 13680 5224 | GYRO: 1398 238 401 | GDP=1473.719
FLEX: 2599 2510 2194 2621 2622 | ACC: -6968 13740 4560 | GYRO: 1365 -389 119 | GDP=1424.327
FLEX: 2559 2502 2214 2637 2659 | ACC: -6904 13800 4080 | GYRO: 1306 166 -69 | GDP=1318.314
FLEX: 2606 2501 2219 2640 2640 | ACC: -6912 13956 4192 | GYRO: 822 -699 -21 | GDP=1079.225
FLEX: 2587 2486 2235 2649 2656 | ACC: -6884 13936 3852 | GYRO: 747 1080 -404 | GDP=1373.909
FLEX: 2583 2503 2209 2631 2644 | ACC: -7256 14072 4076 | GYRO: 85 224 -300 | GDP=383.928
FLEX: 2590 2508 2221 2650 2623 | ACC: -7380 14056 1512 | GYRO: -302 5158 -1040 | GDP=5270.462
FLEX: 2603 2501 2178 2635 2639 | ACC: -11916 13616 -280 | GYRO: -1936 7003 -48 | GDP=7265.838
FLEX: 2559 2513 2238 2637 2654 | ACC: -12144 13740 -1088 | GYRO: -5982 11424 2611 | GDP=13157.105
FLEX: 2595 2503 2186 2635 2666 | ACC: -7852 12968 2620 | GYRO: -7054 8507 3700 | GDP=11654.097
FLEX: 2592 2525 2204 2631 2661 | ACC: -6504 13536 7104 | GYRO: -8579 7255 3854 | GDP=11878.029
FLEX: 2596 2479 2202 2611 2657 | ACC: -4108 12848 8324 | GYRO: -4385 6932 1337 | GDP=8310.741
FLEX: 2559 2475 2224 2659 2645 | ACC: -6516 12320 8952 | GYRO: -2449 5007 -704 | GDP=5618.119
FLEX: 2555 2482 2170 2607 2638 | ACC: -7892 12416 8060 | GYRO: -1877 2290 -1573 | GDP=3352.843
FLEX: 2586 2485 2237 2588 2672 | ACC: -8808 13032 7288 | GYRO: -1704 2090 -1505 | GDP=3088.161
FLEX: 2585 2502 2220 2628 2648 | ACC: -9036 13160 7808 | GYRO: -958 -236 -625 | GDP=1167.941
FLEX: 2610 2546 2208 2629 2679 | ACC: -8808 13236 6496 | GYRO: -277 764 -261 | GDP=853.549
FLEX: 2599 2498 2211 2655 2661 | ACC: -8556 12828 6176 | GYRO: 803 209 -169 | GDP=846.789
FLEX: 2559 2505 2219 2643 2661 | ACC: -8560 12936 5232 | GYRO: 1324 565 -20 | GDP=1439.653
FLEX: 2590 2491 2221 2637 2643 | ACC: -8404 12896 4740 | GYRO: 980 100 163 | GDP=998.483
FLEX: 2599 2511 2205 2658 2713 | ACC: -7476 12548 4624 | GYRO: 782 167 -615 | GDP=1008.780
FLEX: 2607 2491 2207 2629 2675 | ACC: -8816 12948 4936 | GYRO: 553 422 -958 | GDP=1183.916
FLEX: 2608 2507 2225 2640 2675 | ACC: -9024 13096 5796 | GYRO: -96 623 -57 | GDP=632.925
FLEX: 2594 2512 2219 2635 2650 | ACC: -8780 12796 6204 | GYRO: 298 451 499 | GDP=735.667
FLEX: 2601 2508 2171 2627 2667 | ACC: -8208 12788 5700 | GYRO: 594 457 470 | GDP=884.638
FLEX: 2595 2513 2224 2635 2656 | ACC: -8184 12536 5500 | GYRO: 913 337 -267 | GDP=1009.171
FLEX: 2594 2486 2207 2636 2661 | ACC: -8656 12496 5436 | GYRO: 1268 338 -1034 | GDP=1670.696
FLEX: 2559 2498 2224 2609 2651 | ACC: -8668 12904 4832 | GYRO: 1657 993 -1076 | GDP=2211.216
FLEX: 2586 2498 2224 2559 2659 | ACC: -8608 12648 4692 | GYRO: 999 357 -621 | GDP=1229.264
FLEX: 2607 2502 2206 2622 2653 | ACC: -9232 12708 5120 | GYRO: 570 218 -961 | GDP=1138.396
FLEX: 2609 2503 2260 2706 2774 | ACC: -9568 12892 5728 | GYRO: 267 -172 -564 | GDP=647.278
FLEX: 2593 2501 2213 2607 2651 | ACC: -9444 13000 5532 | GYRO: 449 -214 136 | GDP=515.648
FLEX: 2625 2497 2189 2679 2662 | ACC: -8876 12472 5092 | GYRO: 855 21 330 | GDP=916.715
FLEX: 2598 2503 2252 2624 2628 | ACC: -8972 12564 4604 | GYRO: 1480 724 -131 | GDP=1652.797
FLEX: 2607 2534 2242 2645 2681 | ACC: -9292 12608 4260 | GYRO: 2228 902 -226 | GDP=2414.263
FLEX: 2597 2497 2238 2640 2634 | ACC: -9364 12912 4480 | GYRO: 1014 504 34 | GDP=1132.858
FLEX: 2631 2491 2225 2697 2655 | ACC: -9072 12660 4524 | GYRO: 412 330 43 | GDP=529.616
FLEX: 2559 2507 2225 2627 2651 | ACC: -9008 12656 4896 | GYRO: 288 -259 -33 | GDP=388.734
FLEX: 2559 2518 2227 2645 2695 | ACC: -9292 12988 5204 | GYRO: -66 -542 13 | GDP=546.158
FLEX: 2588 2481 2224 2650 2655 | ACC: -9244 12880 5488 | GYRO: 326 -562 386 | GDP=755.722
FLEX: 2594 2486 2224 2696 2640 | ACC: -8720 12732 4736 | GYRO: 614 -311 486 | GDP=842.563
FLEX: 2591 2514 2230 2608 2668 | ACC: -8916 12472 4684 | GYRO: 1021 -37 261 | GDP=1054.481
FLEX: 2629 2492 2225 2640 2668 | ACC: -9356 12600 4568 | GYRO: 947 374 7 | GDP=1018.201
FLEX: 2609 2515 2192 2625 2674 | ACC: -8512 12468 4820 | GYRO: 882 -70 212 | GDP=909.818
FLEX: 2594 2503 2224 2656 2673 | ACC: -8328 12852 4708 | GYRO: 1120 -68 -169 | GDP=1134.718
FLEX: 2597 2494 2215 2559 2667 | ACC: -9168 12972 5140 | GYRO: 346 -712 -343 | GDP=862.733
FLEX: 2591 2505 2203 2663 2671 | ACC: -9452 12888 5524 | GYRO: 584 -461 -107 | GDP=751.682
FLEX: 2583 2537 2192 2597 2666 | ACC: -9440 12992 5088 | GYRO: 552 -510 287 | GDP=804.471
FLEX: 2608 2547 2225 2649 2698 | ACC: -8700 12544 5212 | GYRO: 911 -393 638 | GDP=1179.582
FLEX: 2626 2519 2144 2611 2670 | ACC: -8644 12608 4584 | GYRO: 1152 241 172 | GDP=1189.441
FLEX: 2544 2545 2187 2751 2640 | ACC: -8712 12592 4216 | GYRO: 1062 219 -87 | GDP=1087.830
FLEX: 2609 2496 2247 2646 2629 | ACC: -8460 12572 4620 | GYRO: 821 23 -118 | GDP=829.755
FLEX: 2605 2546 2211 2749 2645 | ACC: -8784 12692 4916 | GYRO: 512 -173 -386 | GDP=664.130
FLEX: 2587 2481 2234 2632 2531 | ACC: -8980 13000 5228 | GYRO: 261 -445 -433 | GDP=673.524
FLEX: 2681 2519 2206 2608 2688 | ACC: -9184 13252 5488 | GYRO: 296 -727 -268 | GDP=829.439
FLEX: 2625 2493 2261 2631 2663 | ACC: -9344 12924 5164 | GYRO: 778 -305 279 | GDP=880.994
FLEX: 2597 2494 2219 2605 2658 | ACC: -8668 12624 4744 | GYRO: 748 -250 518 | GDP=943.572
FLEX: 2598 2497 2213 2625 2670 | ACC: -8436 12556 4424 | GYRO: 864 437 176 | GDP=984.094
FLEX: 2585 2485 2215 2641 2660 | ACC: -8540 12720 4828 | GYRO: 617 -173 -198 | GDP=670.688
FLEX: 2596 2510 2244 2644 2658 | ACC: -8932 12528 5168 | GYRO: 556 109 -143 | GDP=584.351
FLEX: 2591 2499 2215 2663 2628 | ACC: -8648 12668 5068 | GYRO: 842 -357 -319 | GDP=968.594
FLEX: 2559 2496 2193 2637 2667 | ACC: -9152 12876 4852 | GYRO: 553 -490 -345 | GDP=815.435
FLEX: 2589 2528 2197 2625 2669 | ACC: -9100 13104 5020 | GYRO: 157 -411 -95 | GDP=450.106
FLEX: 2559 2513 2221 2641 2690 | ACC: -9168 12996 5080 | GYRO: 163 -180 263 | GDP=357.964
FLEX: 2592 2512 2221 2644 2696 | ACC: -8736 12640 5184 | GYRO: 380 -168 424 | GDP=593.633
FLEX: 2583 2503 2233 2619 2672 | ACC: -8596 12588 5040 | GYRO: 727 334 132 | GDP=810.869
FLEX: 2595 2496 2204 2638 2645 | ACC: -8776 12644 4652 | GYRO: 875 622 -78 | GDP=1076.380
FLEX: 2599 2542 2218 2630 2675 | ACC: -8872 12716 5484 | GYRO: 427 -524 24 | GDP=676.373
FLEX: 2595 2523 2251 2659 2672 | ACC: -8136 12892 5768 | GYRO: 882 170 -195 | GDP=919.157
FLEX: 2597 2526 2231 2638 2639 | ACC: -8736 12772 5532 | GYRO: 1298 -583 -676 | GDP=1575.331
FLEX: 2559 2506 2224 2624 2666 | ACC: -9176 12908 4568 | GYRO: 1032 -266 -545 | GDP=1196.998
FLEX: 2597 2507 2230 2656 2677 | ACC: -9580 12668 4420 | GYRO: 434 -107 -34 | GDP=448.287
FLEX: 2591 2491 2219 2640 2645 | ACC: -8852 12548 4772 | GYRO: 232 -430 277 | GDP=561.652
FLEX: 2559 2502 2201 2674 2651 | ACC: -8524 12548 5056 | GYRO: 475 445 135 | GDP=664.737
FLEX: 2584 2512 2214 2635 2665 | ACC: -8688 12644 4756 | GYRO: 865 844 -318 | GDP=1249.674
FLEX: 2582 2491 2214 2639 2635 | ACC: -9172 12556 4872 | GYRO: 679 460 -214 | GDP=847.607
FLEX: 2614 2480 2189 2651 2669 | ACC: -9032 12488 5124 | GYRO: 315 479 -93 | GDP=580.788
FLEX: 2559 2495 2224 2634 2736 | ACC: -8864 12616 5304 | GYRO: 357 118 -105 | GDP=390.382
FLEX: 2585 2506 2192 2641 2637 | ACC: -9100 13028 5544 | GYRO: -94 -459 -241 | GDP=526.876
FLEX: 2606 2517 2192 2633 2641 | ACC: -9552 12828 6236 | GYRO: 412 -520 88 | GDP=669.244
FLEX: 2559 2535 2217 2645 2658 | ACC: -9180 12716 5388 | GYRO: 843 -299 431 | GDP=992.880
FLEX: 2606 2502 2219 2640 2694 | ACC: -8540 12424 4832 | GYRO: 963 -139 330 | GDP=1027.419
FLEX: 2559 2500 2187 2661 2619 | ACC: -8524 12600 4460 | GYRO: 1212 367 -104 | GDP=1270.610
FLEX: 2602 2512 2217 2657 2687 | ACC: -8908 12624 4480 | GYRO: 848 348 -139 | GDP=927.108
FLEX: 2559 2489 2233 2642 2642 | ACC: -8680 12556 4912 | GYRO: 698 373 -62 | GDP=793.837
FLEX: 2587 2509 2245 2664 2676 | ACC: -8668 12636 4948 | GYRO: 425 91 -254 | GDP=503.410
FLEX: 2594 2539 2207 2621 2647 | ACC: -9068 12904 5448 | GYRO: -22 -527 -291 | GDP=602.407
FLEX: 2603 2512 2211 2687 2662 | ACC: -9240 13036 5836 | GYRO: 226 -528 -206 | GDP=610.161
FLEX: 2559 2513 2227 2629 2630 | ACC: -9328 12592 5484 | GYRO: 673 -194 241 | GDP=740.706
FLEX: 2597 2511 2251 2624 2615 | ACC: -8872 12468 5156 | GYRO: 853 -91 427 | GDP=958.237
FLEX: 2603 2519 2249 2640 2619 | ACC: -8548 12388 4752 | GYRO: 1058 426 32 | GDP=1140.993
FLEX: 2550 2501 2190 2640 2667 | ACC: -8916 12520 4816 | GYRO: 881 362 -103 | GDP=958.026
FLEX: 2559 2502 2217 2634 2650 | ACC: -8816 12444 5136 | GYRO: 803 251 -106 | GDP=847.966
FLEX: 2609 2529 2211 2666 2666 | ACC: -8824 12608 5140 | GYRO: 694 152 -291 | GDP=767.738
FLEX: 2613 2510 2205 2639 2665 | ACC: -9104 12780 5256 | GYRO: 418 -148 -422 | GDP=612.137
FLEX: 2559 2492 2230 2624 2695 | ACC: -9520 13120 5756 | GYRO: 275 -348 -178 | GDP=477.926
FLEX: 2587 2500 2229 2624 2649 | ACC: -9284 12780 5412 | GYRO: 666 -409 321 | GDP=844.913
FLEX: 2597 2513 2245 2666 2661 | ACC: -8928 12484 5120 | GYRO: 825 -298 477 | GDP=998.478
FLEX: 2582 2524 2224 2643 2675 | ACC: -8668 12492 4620 | GYRO: 1092 423 58 | GDP=1172.500
FLEX: 2621 2511 2230 2627 2677 | ACC: -8952 12536 4364 | GYRO: 651 424 -81 | GDP=781.113
FLEX: 2598 2516 2245 2641 2647 | ACC: -8748 12440 4932 | GYRO: 540 254 -13 | GDP=596.896
FLEX: 2596 2535 2229 2646 2653 | ACC: -8916 12640 5040 | GYRO: 296 114 -206 | GDP=378.217
FLEX: 2586 2517 2259 2512 2714 | ACC: -9256 12880 5556 | GYRO: 88 -81 -280 | GDP=304.475
FLEX: 2598 2466 2283 2607 2707 | ACC: -9376 13036 5860 | GYRO: 325 -445 20 | GDP=551.407
FLEX: 2594 2544 2203 2611 2727 | ACC: -9232 12756 5668 | GYRO: 662 -491 464 | GDP=945.844
FLEX: 2558 2525 2224 2673 2727 | ACC: -8628 12564 5012 | GYRO: 864 -384 413 | GDP=1031.756
FLEX: 2635 2494 2202 2615 2679 | ACC: -8708 12460 4564 | GYRO: 1022 250 155 | GDP=1063.489
FLEX: 2580 2519 2219 2559 2753 | ACC: -8796 12536 4356 | GYRO: 821 553 -43 | GDP=990.807
FLEX: 2559 2524 2215 2558 2727 | ACC: -8816 12492 4928 | GYRO: 570 199 34 | GDP=604.696
FLEX: 2639 2494 2220 2656 2628 | ACC: -8688 12488 5224 | GYRO: 428 366 -155 | GDP=584.093
FLEX: 2627 2559 2213 2702 2685 | ACC: -8908 12816 5256 | GYRO: 202 -189 -308 | GDP=413.992
FLEX: 2559 2531 2227 2640 2675 | ACC: -9428 13072 5920 | GYRO: 162 -416 -56 | GDP=449.929
FLEX: 2659 2469 2235 2640 2635 | ACC: -9236 12816 5904 | GYRO: 696 -446 332 | GDP=890.818
FLEX: 2534 2531 2150 2625 2640 | ACC: -8636 12452 4956 | GYRO: 990 -340 461 | GDP=1143.775
FLEX: 2593 2512 2203 2634 2682 | ACC: -8416 12440 4548 | GYRO: 1071 157 101 | GDP=1087.148
FLEX: 2587 2522 2224 2624 2650 | ACC: -8892 12660 4632 | GYRO: 893 430 -304 | GDP=1036.709
FLEX: 2559 2522 2255 2666 2672 | ACC: -8964 12484 4872 | GYRO: 929 672 -131 | GDP=1154.030
FLEX: 2598 2512 2239 2639 2654 | ACC: -8788 12576 5268 | GYRO: 748 367 -186 | GDP=853.691
FLEX: 2549 2511 2234 2624 2669 | ACC: -8924 12644 5276 | GYRO: 420 161 -349 | GDP=569.317
FLEX: 2599 2512 2244 2637 2689 | ACC: -9276 12984 5588 | GYRO: -1 -528 -200 | GDP=564.610
FLEX: 2596 2507 2236 2626 2625 | ACC: -9384 12816 5788 | GYRO: 561 -537 176 | GDP=796.283
FLEX: 2586 2490 2213 2671 2622 | ACC: -8676 12440 5132 | GYRO: 915 -541 444 | GDP=1151.973
FLEX: 2559 2512 2206 2615 2647 | ACC: -8648 12428 4588 | GYRO: 1058 297 7 | GDP=1098.919
FLEX: 2595 2510 2256 2598 2661 | ACC: -8672 12688 4280 | GYRO: 1046 331 -334 | GDP=1146.836
FLEX: 2603 2523 2224 2672 2676 | ACC: -9172 12632 4608 | GYRO: 549 424 -86 | GDP=698.980
FLEX: 2598 2483 2224 2614 2673 | ACC: -8848 12588 5152 | GYRO: 564 263 -90 | GDP=628.781
FLEX: 2623 2502 2241 2631 2649 | ACC: -8932 12668 5228 | GYRO: 175 -86 -235 | GDP=305.362
