# sentence_label=How are you?
# timestamp=1764326690.0327125
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2303 2702 2547 2791 2745 | ACC: 7960 9856 9324 | GYRO: 410 4005 10310 | GDP=11068.163
FLEX: 2249 2763 2559 2829 2731 | ACC: 32767 5696 -1624 | GYRO: -4401 -6820 -1393 | GDP=8235.390
FLEX: 2288 2726 2554 2818 2716 | ACC: -1064 11168 13496 | GYRO: 883 2399 -1381 | GDP=2905.521
FLEX: 2293 2768 2559 2822 2723 | ACC: 17280 8380 6068 | GYRO: 715 -674 -1141 | GDP=1505.783
FLEX: 2269 2749 2538 2806 2724 | ACC: 10688 8996 7060 | GYRO: 1610 -1226 28 | GDP=2023.848
FLEX: 2303 2751 2544 2785 2679 | ACC: 12472 8416 6400 | GYRO: 747 -535 -439 | GDP=1018.310
FLEX: 2275 2751 2528 2795 2707 | ACC: 13376 9356 8896 | GYRO: 2457 -2646 -302 | GDP=3623.447
FLEX: 2287 2755 2521 2814 2713 | ACC: 16492 9960 9712 | GYRO: 5575 -3247 -2842 | GDP=7049.865
FLEX: 2303 2778 2527 2801 2736 | ACC: 17188 10232 9460 | GYRO: 7590 -1986 -6967 | GDP=10492.444
FLEX: 2318 2756 2559 2824 2593 | ACC: 12820 10540 7808 | GYRO: 11143 -3359 -9040 | GDP=14736.721
FLEX: 2296 2741 2528 2787 2658 | ACC: 10564 10172 5804 | GYRO: 13523 -4304 -8764 | GDP=16679.437
FLEX: 2350 2874 2551 2835 2701 | ACC: 9440 11724 1352 | GYRO: 14880 -2490 -7840 | GDP=17002.355
FLEX: 2358 2727 2559 2793 2704 | ACC: 8368 11200 72 | GYRO: 14327 -1028 -8333 | GDP=16605.980
FLEX: 2384 2727 2559 2799 2711 | ACC: 5796 13664 -1924 | GYRO: 14391 2642 -7573 | GDP=16475.174
FLEX: 2402 2750 2517 2758 2708 | ACC: 8436 12340 -4172 | GYRO: 11754 5939 -7950 | GDP=15382.807
FLEX: 2450 2723 2559 2814 2709 | ACC: 8440 13112 -6736 | GYRO: 8023 7712 -8927 | GDP=14266.563
FLEX: 2420 2727 2551 2770 2679 | ACC: 9484 10976 -6732 | GYRO: 2804 3667 -12491 | GDP=13316.695
FLEX: 2433 2729 2542 2785 2704 | ACC: 6592 12120 -4940 | GYRO: -427 2023 -15788 | GDP=15922.808
FLEX: 2393 2749 2502 2768 2667 | ACC: 5336 12108 -3188 | GYRO: -4516 500 -18715 | GDP=19258.646
FLEX: 2410 2734 2535 2723 2704 | ACC: 3364 12664 -2172 | GYRO: -7284 235 -19881 | GDP=21174.656
FLEX: 2368 2736 2539 2781 2672 | ACC: 316 12004 280 | GYRO: -8159 -5292 -21526 | GDP=23620.822
FLEX: 2395 2746 2546 2819 2729 | ACC: -52 11616 -324 | GYRO: -8993 -2942 -21313 | GDP=23318.949
FLEX: 2383 2738 2508 2795 2672 | ACC: -5300 13360 2516 | GYRO: -11565 -5679 -23429 | GDP=26737.957
FLEX: 2367 2766 2559 2800 2688 | ACC: -3536 10988 1500 | GYRO: -10360 478 -27284 | GDP=29188.605
FLEX: 2406 2747 2533 2807 2667 | ACC: -8312 9740 4368 | GYRO: -20343 -9274 -32768 | GDP=39668.457
FLEX: 2371 2748 2526 2785 2698 | ACC: -18856 5404 11016 | GYRO: -11571 -1795 -32768 | GDP=34797.297
FLEX: 2385 2735 2524 2800 2702 | ACC: -22148 -4224 14212 | GYRO: -8377 9144 -21499 | GDP=24819.223
FLEX: 2368 2772 2528 2807 2665 | ACC: -30448 -356 11684 | GYRO: 2396 786 -5941 | GDP=6453.998
FLEX: 2368 2765 2511 2773 2642 | ACC: -18004 2572 5308 | GYRO: 4480 -1986 2053 | GDP=5313.135
FLEX: 2369 2752 2543 2799 2679 | ACC: -15472 5144 5520 | GYRO: 2348 280 3746 | GDP=4429.901
FLEX: 2369 2745 2512 2779 2655 | ACC: -12676 3876 6492 | GYRO: 2141 -1707 2416 | GDP=3651.683
FLEX: 2370 2745 2544 2774 2658 | ACC: -12636 5384 5484 | GYRO: 1167 -488 904 | GDP=1554.750
FLEX: 2389 2733 2523 2781 2678 | ACC: -14256 4180 6616 | GYRO: 892 302 729 | GDP=1190.928
FLEX: 2425 2743 2530 2785 2671 | ACC: -16276 2884 7008 | GYRO: 1833 840 1829 | GDP=2722.266
FLEX: 2427 2749 2530 2757 2663 | ACC: -20832 2996 7336 | GYRO: 2152 4955 6499 | GDP=8451.043
FLEX: 2447 2775 2558 2832 2682 | ACC: -20864 5300 4804 | GYRO: 2381 12795 20539 | GDP=24315.258
FLEX: 2484 2764 2559 2785 2671 | ACC: -18036 5740 6920 | GYRO: -707 2863 24279 | GDP=24457.441
FLEX: 2471 2757 2608 2789 2663 | ACC: -15304 8552 7088 | GYRO: 1003 -5763 32248 | GDP=32774.254
FLEX: 2544 2757 2693 2756 2654 | ACC: -7720 9124 5012 | GYRO: 5881 -7228 31571 | GDP=32917.445
FLEX: 2542 2816 2686 2776 2592 | ACC: -2840 11912 4180 | GYRO: 7055 -7061 26279 | GDP=28110.791
FLEX: 2547 2800 2687 2815 2611 | ACC: 2624 13576 -64 | GYRO: 8407 -3535 21828 | GDP=23656.615
FLEX: 2593 2823 2678 2791 2703 | ACC: 3644 14020 2360 | GYRO: 5093 -4077 12846 | GDP=14407.646
FLEX: 2544 2741 2711 2863 2695 | ACC: 5344 14512 768 | GYRO: 6203 1146 11610 | GDP=13212.972
FLEX: 2551 2789 2690 2748 2619 | ACC: 5540 15152 740 | GYRO: 6232 -1146 4299 | GDP=7657.189
FLEX: 2618 2818 2629 2741 2641 | ACC: 5788 15652 -1256 | GYRO: 4981 4854 3520 | GDP=7795.003
FLEX: 2753 2677 2641 2817 2611 | ACC: 5480 15128 -1276 | GYRO: 4027 -803 -619 | GDP=4152.674
FLEX: 2751 2688 2718 2821 2747 | ACC: 5148 15484 -1616 | GYRO: -782 -197 -4037 | GDP=4116.759
FLEX: 2767 2635 2688 2794 2717 | ACC: 4332 15612 -504 | GYRO: -2032 -478 -6853 | GDP=7163.876
FLEX: 2803 2535 2710 2741 2663 | ACC: 3560 15320 -364 | GYRO: -4464 -453 -10642 | GDP=11549.229
FLEX: 2891 2445 2753 2787 2624 | ACC: 1176 16284 444 | GYRO: -8644 -376 -13208 | GDP=15789.597
FLEX: 2841 2429 2740 2755 2666 | ACC: -348 13540 3488 | GYRO: -8658 2216 -16264 | GDP=18557.729
FLEX: 2784 2474 2751 2645 2647 | ACC: -3432 14880 4392 | GYRO: -6775 -4235 -18927 | GDP=20544.273
FLEX: 2828 2451 2785 2743 2681 | ACC: -2644 13520 4256 | GYRO: -9870 -1016 -24822 | GDP=26731.645
FLEX: 2842 2438 2795 2755 2559 | ACC: -8016 10056 4800 | GYRO: -20065 3933 -32479 | GDP=38379.137
FLEX: 2861 2437 2767 2763 2656 | ACC: -16724 2416 9548 | GYRO: -17205 12956 -18016 | GDP=28079.285
FLEX: 2813 2411 2773 2741 2672 | ACC: -22288 2376 12192 | GYRO: 1149 -6925 -6821 | GDP=9787.843
FLEX: 2850 2413 2774 2742 2688 | ACC: -12764 6584 6724 | GYRO: 1814 -4260 -1136 | GDP=4767.462
