# sentence_label=Are you hearing?
# timestamp=1764406804.2457573
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2589 2455 2559 2705 2633 | ACC: -15260 -528 27624 | GYRO: 9853 6974 29343 | GDP=31729.008
FLEX: 2559 2455 2559 2719 2733 | ACC: 324 -364 21756 | GYRO: 28161 15820 27773 | GDP=42598.754
FLEX: 2603 2478 2535 2679 2676 | ACC: 9596 2544 9804 | GYRO: 32767 17842 13189 | GDP=39572.250
FLEX: 2603 2477 2559 2673 2702 | ACC: 7888 6104 -2120 | GYRO: 32767 8478 -14612 | GDP=36865.477
FLEX: 2608 2461 2559 2694 2645 | ACC: -5136 3836 -4636 | GYRO: 17400 -17948 -32768 | GDP=41214.469
FLEX: 2618 2480 2595 2724 2645 | ACC: -15920 -3628 -5628 | GYRO: -1736 -18017 -32768 | GDP=37434.848
FLEX: 2628 2459 2559 2673 2674 | ACC: -32768 -456 1236 | GYRO: -5724 -5530 -16535 | GDP=18350.785
FLEX: 2622 2471 2551 2718 2615 | ACC: -32768 -1512 8948 | GYRO: 4390 -17513 10572 | GDP=20922.344
FLEX: 2630 2454 2531 2694 2630 | ACC: -21424 256 6580 | GYRO: 14902 -32768 18465 | GDP=40456.988
FLEX: 2637 2470 2587 2707 2650 | ACC: -19612 5904 11508 | GYRO: 27243 -32768 27057 | GDP=50477.758
FLEX: 2623 2461 2544 2691 2621 | ACC: -4832 4100 4176 | GYRO: 32767 -32768 28806 | GDP=54563.758
FLEX: 2663 2459 2559 2689 2660 | ACC: 6912 11820 228 | GYRO: 32767 -31210 27448 | GDP=52925.730
FLEX: 2635 2448 2610 2711 2621 | ACC: 13756 15012 876 | GYRO: 23954 27946 18035 | GDP=40988.223
FLEX: 2643 2453 2559 2705 2674 | ACC: -2224 14556 9896 | GYRO: 22477 16587 10158 | GDP=29724.217
FLEX: 2643 2415 2616 2699 2672 | ACC: 8792 14328 432 | GYRO: 23278 11945 9258 | GDP=27753.539
FLEX: 2675 2475 2623 2706 2694 | ACC: 13728 13020 -4620 | GYRO: 14279 6523 -125 | GDP=15698.886
FLEX: 2690 2485 2621 2745 2701 | ACC: 14176 13280 -7356 | GYRO: 9491 6956 -8055 | GDP=14260.016
FLEX: 2726 2450 2615 2721 2704 | ACC: 11216 12488 -6312 | GYRO: -726 4201 -16265 | GDP=16814.449
FLEX: 2724 2448 2608 2685 2672 | ACC: 8016 13988 -4880 | GYRO: -6345 -411 -27373 | GDP=28101.762
FLEX: 2759 2464 2581 2707 2679 | ACC: 2472 10208 -304 | GYRO: -18700 -3821 -32768 | GDP=37921.391
FLEX: 2711 2448 2585 2715 2675 | ACC: -6400 7032 3776 | GYRO: -22145 4242 -32768 | GDP=39776.090
FLEX: 2768 2466 2605 2734 2679 | ACC: -11432 4068 3320 | GYRO: -30885 -1010 -32768 | GDP=45040.484
FLEX: 2733 2445 2557 2718 2642 | ACC: -26040 -3156 13696 | GYRO: -13755 8063 -21975 | GDP=27149.818
FLEX: 2734 2491 2543 2672 2625 | ACC: -18588 -420 8180 | GYRO: 6372 -11272 -6084 | GDP=14306.481
FLEX: 2735 2435 2511 2686 2613 | ACC: -16248 2364 6804 | GYRO: 1886 -2029 -2093 | GDP=3471.957
FLEX: 2783 2465 2559 2704 2643 | ACC: -14152 3280 7680 | GYRO: 1218 -484 122 | GDP=1316.307
FLEX: 2736 2437 2528 2704 2592 | ACC: -13492 4944 6884 | GYRO: 1601 -131 -269 | GDP=1628.718
FLEX: 2743 2466 2538 2736 2615 | ACC: -14676 4660 7360 | GYRO: 473 250 -667 | GDP=855.054
FLEX: 2704 2452 2538 2653 2594 | ACC: -14056 4716 7480 | GYRO: 416 -274 180 | GDP=529.653
FLEX: 2746 2415 2543 2701 2624 | ACC: -14572 5024 7936 | GYRO: 428 -416 465 | GDP=756.614
FLEX: 2742 2423 2530 2681 2582 | ACC: -13308 5020 7340 | GYRO: 958 -417 957 | GDP=1416.863
FLEX: 2773 2480 2514 2717 2607 | ACC: -13252 5204 7184 | GYRO: 829 -80 432 | GDP=938.224
FLEX: 2725 2449 2498 2695 2605 | ACC: -13328 5136 7668 | GYRO: 1053 -255 8 | GDP=1083.466
FLEX: 2737 2461 2591 2730 2672 | ACC: -13160 5356 7276 | GYRO: 1023 -97 -254 | GDP=1058.515
FLEX: 2727 2461 2513 2693 2608 | ACC: -13628 5012 7580 | GYRO: 561 154 -383 | GDP=696.510
FLEX: 2711 2466 2526 2658 2555 | ACC: -13740 5204 7452 | GYRO: 1010 -147 -68 | GDP=1022.904
FLEX: 2722 2438 2500 2705 2619 | ACC: -13676 4868 7328 | GYRO: 521 178 -146 | GDP=569.597
FLEX: 2711 2456 2591 2736 2610 | ACC: -13716 5236 7252 | GYRO: 774 -393 78 | GDP=871.555
FLEX: 2710 2436 2527 2709 2609 | ACC: -13596 5148 7448 | GYRO: 531 -40 53 | GDP=535.135
FLEX: 2717 2495 2534 2692 2597 | ACC: -13760 4936 7516 | GYRO: 274 -138 61 | GDP=312.795
FLEX: 2729 2480 2510 2681 2617 | ACC: -13540 5064 7648 | GYRO: 977 25 -84 | GDP=980.923
FLEX: 2736 2461 2542 2669 2610 | ACC: -13516 5220 7304 | GYRO: 522 -49 35 | GDP=525.462
FLEX: 2703 2464 2512 2699 2608 | ACC: -13800 4836 7872 | GYRO: 609 205 54 | GDP=644.843
FLEX: 2731 2436 2512 2741 2598 | ACC: -13516 4936 7564 | GYRO: 963 -214 46 | GDP=987.563
FLEX: 2718 2452 2522 2711 2592 | ACC: -13396 5140 7336 | GYRO: 674 39 -84 | GDP=680.333
FLEX: 2731 2474 2542 2704 2618 | ACC: -13488 5080 7460 | GYRO: 575 -9 -13 | GDP=575.217
