# sentence_label=Do you want help?
# timestamp=1764407236.7619245
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2632 2708 2559 2704 2642 | ACC: -5180 8464 1908 | GYRO: 32767 5898 -2843 | GDP=33414.750
FLEX: 2610 2695 2499 2767 2651 | ACC: -10008 12112 -3064 | GYRO: 27803 16216 -490 | GDP=32190.146
FLEX: 2640 2684 2432 2664 2586 | ACC: -7604 10464 -14716 | GYRO: 24106 12485 -2489 | GDP=27261.137
FLEX: 2636 2703 2368 2640 2559 | ACC: -9120 5480 -13980 | GYRO: 14116 3659 -491 | GDP=14590.779
FLEX: 2636 2669 2369 2672 2499 | ACC: -9800 7420 -16248 | GYRO: 8802 9355 -2276 | GDP=13044.977
FLEX: 2591 2683 2380 2620 2482 | ACC: -12380 3948 -12408 | GYRO: 919 1736 2057 | GDP=2844.206
FLEX: 2624 2717 2384 2617 2453 | ACC: -9504 4944 -13376 | GYRO: -4324 -1582 3252 | GDP=5636.950
FLEX: 2623 2673 2448 2645 2509 | ACC: -7748 4212 -9400 | GYRO: -7664 -5691 3673 | GDP=10228.162
FLEX: 2559 2719 2497 2675 2496 | ACC: -6852 4816 -8160 | GYRO: -7156 2021 3876 | GDP=8385.473
FLEX: 2661 2719 2446 2691 2512 | ACC: -9792 3480 -5808 | GYRO: -7988 -1154 2653 | GDP=8495.779
FLEX: 2609 2693 2485 2661 2495 | ACC: -3716 7344 -5952 | GYRO: -7343 -6417 4736 | GDP=10840.998
FLEX: 2611 2693 2505 2682 2547 | ACC: -4424 17132 -1692 | GYRO: -2817 605 -220 | GDP=2889.622
FLEX: 2654 2704 2509 2693 2559 | ACC: -2820 22192 -3188 | GYRO: 4093 -3520 -4114 | GDP=6787.344
FLEX: 2651 2701 2513 2676 2515 | ACC: -10676 25376 -5568 | GYRO: 4553 1035 -6712 | GDP=8176.306
FLEX: 2678 2690 2559 2673 2559 | ACC: -17344 22592 -6676 | GYRO: 16 -7617 -3605 | GDP=8427.038
FLEX: 2623 2699 2549 2693 2541 | ACC: -19808 18476 -9076 | GYRO: -5954 -16827 7682 | GDP=19432.221
FLEX: 2656 2690 2557 2708 2559 | ACC: -18716 15052 -4388 | GYRO: -8886 -14547 17902 | GDP=24719.584
FLEX: 2612 2691 2559 2717 2609 | ACC: -11468 10220 -3792 | GYRO: -5806 -32768 28444 | GDP=43777.992
FLEX: 2634 2679 2611 2726 2704 | ACC: -8784 9148 628 | GYRO: 1089 -25790 31894 | GDP=41030.930
FLEX: 2606 2669 2639 2736 2713 | ACC: -308 8956 -3924 | GYRO: 7950 -23555 32767 | GDP=41130.484
FLEX: 2608 2670 2617 2800 2721 | ACC: 4988 8840 -3096 | GYRO: 7322 -24542 27299 | GDP=37432.031
FLEX: 2556 2686 2640 2763 2737 | ACC: 13968 9672 -4184 | GYRO: 5374 -8478 20172 | GDP=22531.443
FLEX: 2599 2685 2640 2781 2722 | ACC: 15308 10592 -5332 | GYRO: 7642 -8244 8782 | GDP=14264.895
FLEX: 2582 2678 2639 2734 2691 | ACC: 18880 10092 -9452 | GYRO: 5238 -4482 1258 | GDP=7007.677
FLEX: 2667 2643 2637 2747 2709 | ACC: 16700 10732 -9760 | GYRO: -1901 -1125 -7993 | GDP=8292.615
FLEX: 2689 2601 2626 2778 2688 | ACC: 15816 8632 -9148 | GYRO: -5699 2847 -20041 | GDP=21029.162
FLEX: 2706 2555 2670 2763 2703 | ACC: 10584 9972 -7164 | GYRO: -16334 -1130 -32768 | GDP=36630.836
FLEX: 2718 2512 2609 2725 2663 | ACC: 7956 4624 -1288 | GYRO: -27296 -4454 -32768 | GDP=42879.500
FLEX: 2763 2512 2640 2752 2699 | ACC: -2824 -1264 4608 | GYRO: -28848 3651 -32768 | GDP=43809.574
FLEX: 2771 2515 2642 2747 2649 | ACC: -21828 -5592 12648 | GYRO: -26920 6769 -32768 | GDP=42944.703
