# sentence_label=What's up!
# timestamp=1764326377.6012726
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=77
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2529 2421 2289 2327 2233 | ACC: -2152 8912 -15228 | GYRO: 855 -2319 135 | GDP=2475.280
FLEX: 2559 2446 2325 2365 2235 | ACC: -2700 7884 -13820 | GYRO: -71 403 -665 | GDP=780.817
FLEX: 2337 2236 2150 2182 2070 | ACC: -2528 8940 -13996 | GYRO: 1068 -892 974 | GDP=1698.518
FLEX: 2535 2460 2365 2361 2256 | ACC: -1432 8144 -14280 | GYRO: 300 -428 553 | GDP=760.916
FLEX: 2537 2427 2352 2362 2215 | ACC: -1568 8792 -14284 | GYRO: 125 -931 520 | GDP=1073.679
FLEX: 2480 2371 2291 2299 2161 | ACC: -2048 8740 -13796 | GYRO: 105 -476 -168 | GDP=515.582
FLEX: 2493 2405 2303 2334 2215 | ACC: -1724 9068 -14152 | GYRO: 493 -568 67 | GDP=755.091
FLEX: 2599 2480 2371 2394 2256 | ACC: -2480 8808 -13936 | GYRO: 375 -177 -170 | GDP=448.167
FLEX: 2584 2501 2359 2406 2266 | ACC: -1996 8960 -14076 | GYRO: 207 -122 156 | GDP=286.477
FLEX: 2608 2487 2380 2401 2274 | ACC: -2420 9044 -13448 | GYRO: 35 -211 -105 | GDP=238.267
FLEX: 2608 2476 2373 2436 2250 | ACC: -1876 8928 -13716 | GYRO: 654 -968 389 | GDP=1231.284
FLEX: 2529 2402 2312 2338 2203 | ACC: -2332 8904 -13444 | GYRO: 1336 -134 -590 | GDP=1466.612
FLEX: 2530 2425 2323 2371 2239 | ACC: -2588 8924 -13836 | GYRO: 713 -595 121 | GDP=936.501
FLEX: 2594 2452 2363 2365 2245 | ACC: -2468 8708 -13948 | GYRO: 1076 -594 -213 | GDP=1247.390
FLEX: 2587 2458 2347 2406 2265 | ACC: -2176 8652 -14204 | GYRO: 293 -1023 -21 | GDP=1064.340
FLEX: 2603 2496 2370 2415 2262 | ACC: -2524 9036 -14216 | GYRO: 758 66 -364 | GDP=843.455
FLEX: 2559 2442 2333 2400 2265 | ACC: -2504 8744 -14288 | GYRO: 149 -165 46 | GDP=227.029
FLEX: 2527 2414 2304 2335 2238 | ACC: -2304 8836 -13868 | GYRO: 324 528 -216 | GDP=656.061
FLEX: 2521 2417 2295 2305 2188 | ACC: -2876 8976 -13380 | GYRO: 360 -412 143 | GDP=565.502
FLEX: 2497 2401 2290 2326 2179 | ACC: -2240 8944 -13756 | GYRO: 376 111 -191 | GDP=436.094
FLEX: 2512 2378 2289 2324 2175 | ACC: -2508 8348 -13836 | GYRO: 348 -191 -523 | GDP=656.593
FLEX: 2518 2432 2317 2383 2253 | ACC: -2692 9188 -13892 | GYRO: 422 -56 -572 | GDP=713.025
FLEX: 2493 2394 2294 2323 2218 | ACC: -2740 9060 -13644 | GYRO: 293 -30 -148 | GDP=329.626
FLEX: 2489 2384 2286 2338 2192 | ACC: -2368 9296 -13964 | GYRO: 659 277 32 | GDP=715.565
FLEX: 2486 2390 2290 2323 2155 | ACC: -2748 8784 -13316 | GYRO: 459 -193 -303 | GDP=582.871
FLEX: 2509 2427 2310 2367 2240 | ACC: -2676 9264 -13588 | GYRO: 659 -47 -134 | GDP=674.126
FLEX: 2491 2390 2269 2314 2211 | ACC: -2692 8844 -13612 | GYRO: 676 107 -314 | GDP=753.008
FLEX: 2512 2419 2301 2366 2223 | ACC: -2684 8980 -13728 | GYRO: 546 -175 -263 | GDP=630.801
FLEX: 2528 2384 2280 2335 2214 | ACC: -2888 8952 -13572 | GYRO: 212 -315 -246 | GDP=452.421
FLEX: 2493 2418 2294 2341 2203 | ACC: -2476 9204 -13696 | GYRO: 370 -177 -138 | GDP=432.751
FLEX: 2480 2384 2293 2329 2176 | ACC: -2584 8916 -13664 | GYRO: 169 170 -306 | GDP=388.712
FLEX: 2483 2397 2330 2348 2218 | ACC: -2364 9136 -13972 | GYRO: -689 -3 -593 | GDP=909.054
FLEX: 2501 2389 2287 2339 2224 | ACC: -2680 8672 -13372 | GYRO: -665 -909 -674 | GDP=1312.548
FLEX: 2492 2389 2290 2336 2213 | ACC: -2456 9888 -13488 | GYRO: -552 -673 -973 | GDP=1305.512
