# label=R
# timestamp=1764321013.5874586
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2722 2651 2325 2799 2864 | ACC: 1332 13924 8376 | GYRO: 1641 -42 758 | GDP=1808.095
FLEX: 2731 2634 2321 2844 2854 | ACC: 1068 14620 8384 | GYRO: 1301 -361 -318 | GDP=1387.100
FLEX: 2719 2629 2313 2819 2895 | ACC: 168 14008 8140 | GYRO: 1220 1068 -1190 | GDP=2011.249
FLEX: 2724 2624 2342 2831 2854 | ACC: -540 14500 7848 | GYRO: 1990 336 -665 | GDP=2124.905
FLEX: 2751 2635 2335 2825 2935 | ACC: -540 14300 8120 | GYRO: 1125 -72 -14 | GDP=1127.389
FLEX: 2736 2659 2290 2832 2927 | ACC: -68 15012 7880 | GYRO: 1718 1027 -379 | GDP=2037.129
FLEX: 2750 2633 2322 2805 2867 | ACC: -716 14084 8432 | GYRO: 2160 737 103 | GDP=2284.596
FLEX: 2730 2665 2301 2855 2859 | ACC: -616 14388 7860 | GYRO: 774 893 814 | GDP=1434.964
FLEX: 2742 2640 2290 2834 2850 | ACC: 84 14336 7972 | GYRO: 236 4 530 | GDP=580.183
FLEX: 2736 2640 2371 2815 2851 | ACC: -456 13224 8544 | GYRO: 586 67 416 | GDP=721.762
FLEX: 2723 2607 2310 2787 2867 | ACC: 348 13576 8184 | GYRO: 933 -509 -98 | GDP=1067.321
FLEX: 2767 2661 2336 2871 2846 | ACC: -436 14028 7704 | GYRO: 81 1123 -794 | GDP=1377.725
FLEX: 2754 2639 2384 2829 2846 | ACC: 204 14388 8404 | GYRO: 555 -643 -761 | GDP=1140.436
FLEX: 2749 2611 2411 2755 2973 | ACC: -784 14860 8232 | GYRO: 429 810 -415 | GDP=1006.164
FLEX: 2725 2672 2305 2802 2895 | ACC: -512 14876 8140 | GYRO: 1021 -1298 45 | GDP=1652.050
FLEX: 2720 2646 2370 2881 2928 | ACC: -356 14524 8016 | GYRO: 1578 2676 -968 | GDP=3253.934
FLEX: 2791 2669 2386 2736 2832 | ACC: 372 13728 7632 | GYRO: 3040 8114 -1813 | GDP=8852.433
FLEX: 2699 2640 2342 2752 2842 | ACC: -3152 14864 7804 | GYRO: 3441 12547 -2044 | GDP=13169.876
FLEX: 2781 2602 2322 2786 2864 | ACC: -2112 15368 6772 | GYRO: 2723 6951 -1471 | GDP=7608.875
FLEX: 2750 2659 2299 2793 2842 | ACC: -3316 14736 6768 | GYRO: 1740 14782 -1558 | GDP=14965.376
FLEX: 2777 2628 2325 2874 2813 | ACC: -4112 15368 6440 | GYRO: 3552 6610 -319 | GDP=7510.697
FLEX: 2719 2617 2370 2819 2838 | ACC: -3692 14480 5220 | GYRO: 1801 12503 -847 | GDP=12660.411
FLEX: 2738 2615 2325 2839 2853 | ACC: -4964 14456 4872 | GYRO: 948 6483 -613 | GDP=6580.559
FLEX: 2755 2661 2345 2824 2867 | ACC: -3916 13528 4556 | GYRO: 675 3376 -203 | GDP=3448.798
FLEX: 2737 2647 2335 2828 2832 | ACC: -5028 14544 4616 | GYRO: -103 3653 -340 | GDP=3670.234
FLEX: 2721 2637 2279 2790 2813 | ACC: -5196 14300 4916 | GYRO: -170 -581 -307 | GDP=678.756
FLEX: 2735 2637 2305 2799 2905 | ACC: -4180 15940 4744 | GYRO: -1721 -502 -608 | GDP=1893.016
FLEX: 2693 2628 2260 2832 2837 | ACC: -4876 14276 6668 | GYRO: -1567 -583 167 | GDP=1680.258
FLEX: 2718 2643 2240 2831 2923 | ACC: -4196 15392 5872 | GYRO: -873 -1611 215 | GDP=1844.905
FLEX: 2704 2608 2224 2801 2846 | ACC: -4776 12988 6940 | GYRO: 450 825 -359 | GDP=1005.985
FLEX: 2733 2640 2237 2815 2881 | ACC: -4192 14360 6032 | GYRO: 927 970 143 | GDP=1349.325
FLEX: 2720 2608 2209 2799 2846 | ACC: -5024 14452 6168 | GYRO: 1571 251 -1357 | GDP=2091.050
FLEX: 2723 2608 2192 2849 2837 | ACC: -5036 15296 6348 | GYRO: 1127 203 -808 | GDP=1401.500
FLEX: 2715 2599 2176 2767 2865 | ACC: -5220 14824 5960 | GYRO: 1122 1093 -334 | GDP=1601.589
FLEX: 2711 2622 2215 2818 2859 | ACC: -5364 15764 5716 | GYRO: 451 -570 404 | GDP=831.575
FLEX: 2701 2619 2191 2803 2853 | ACC: -5116 14776 5920 | GYRO: 1519 1933 -94 | GDP=2460.221
FLEX: 2725 2603 2201 2803 2866 | ACC: -5116 14280 5136 | GYRO: 1404 2230 196 | GDP=2642.448
FLEX: 2699 2610 2200 2787 2800 | ACC: -5436 14148 5100 | GYRO: 1257 1386 948 | GDP=2097.558
FLEX: 2716 2593 2173 2800 2839 | ACC: -5044 15536 4580 | GYRO: 1041 373 535 | GDP=1228.428
FLEX: 2693 2613 2171 2811 2827 | ACC: -4956 14524 6148 | GYRO: 1396 121 598 | GDP=1523.503
FLEX: 2714 2641 2176 2805 2834 | ACC: -4144 16444 5548 | GYRO: 1688 -669 1299 | GDP=2232.556
FLEX: 2731 2619 2166 2790 2845 | ACC: -3872 15752 5960 | GYRO: 1990 -735 1123 | GDP=2400.303
FLEX: 2710 2638 2187 2832 2835 | ACC: -3304 16020 5432 | GYRO: 2238 -1242 1207 | GDP=2829.851
FLEX: 2704 2623 2153 2801 2875 | ACC: -4052 15484 6104 | GYRO: 3574 -1907 1633 | GDP=4367.701
FLEX: 2694 2615 2160 2826 2857 | ACC: -3632 15380 5576 | GYRO: 3478 -3195 1991 | GDP=5125.289
FLEX: 2725 2618 2160 2796 2779 | ACC: -3696 14620 4048 | GYRO: 3759 800 484 | GDP=3873.543
FLEX: 2730 2623 2173 2819 2843 | ACC: -5648 14676 4140 | GYRO: 3996 747 326 | GDP=4078.272
FLEX: 2710 2605 2157 2789 2832 | ACC: -5612 13928 3316 | GYRO: 3574 973 899 | GDP=3811.615
FLEX: 2717 2608 2181 2817 2849 | ACC: -4260 14780 2116 | GYRO: 2856 -749 1713 | GDP=3413.518
FLEX: 2710 2624 2177 2810 2823 | ACC: -3348 14744 1444 | GYRO: 1760 -306 4 | GDP=1786.408
FLEX: 2733 2607 2189 2798 2869 | ACC: -4688 14588 2040 | GYRO: 967 1711 117 | GDP=1968.832
FLEX: 2707 2624 2174 2825 2832 | ACC: -5212 15012 2540 | GYRO: 593 962 -40 | GDP=1130.793
FLEX: 2704 2624 2198 2800 2850 | ACC: -4520 15516 2124 | GYRO: -144 199 901 | GDP=933.883
FLEX: 2740 2603 2192 2801 2818 | ACC: -3200 15668 3088 | GYRO: -109 -1036 1423 | GDP=1763.549
FLEX: 2721 2631 2189 2822 2837 | ACC: -2568 16000 2272 | GYRO: -281 378 353 | GDP=588.603
FLEX: 2734 2617 2194 2827 2825 | ACC: -3444 16300 3024 | GYRO: -366 -672 -80 | GDP=769.376
FLEX: 2709 2639 2217 2823 2821 | ACC: -4472 14800 4264 | GYRO: 765 -958 47 | GDP=1226.865
FLEX: 2709 2626 2192 2786 2828 | ACC: -4588 15636 3632 | GYRO: -707 291 1368 | GDP=1567.148
FLEX: 2703 2618 2225 2813 2830 | ACC: -3768 15312 4416 | GYRO: 1758 -1881 1239 | GDP=2857.244
FLEX: 2702 2618 2251 2789 2831 | ACC: -5920 15580 5036 | GYRO: -518 -2291 2682 | GDP=3565.127
FLEX: 2729 2642 2357 2811 2838 | ACC: -3076 16300 3808 | GYRO: 2078 -7746 4278 | GDP=9089.548
FLEX: 2733 2608 2384 2796 2814 | ACC: -888 15632 2636 | GYRO: 2330 -2965 3777 | GDP=5337.214
FLEX: 2726 2628 2424 2803 2847 | ACC: -1628 16088 3256 | GYRO: 2448 -2334 2915 | GDP=4465.141
FLEX: 2702 2618 2480 2832 2853 | ACC: 400 14628 2616 | GYRO: 1102 -1969 3246 | GDP=3953.211
FLEX: 2718 2615 2531 2816 2819 | ACC: -396 15864 2924 | GYRO: 675 -750 2392 | GDP=2596.110
FLEX: 2704 2609 2539 2799 2829 | ACC: 980 16124 3400 | GYRO: 723 -3396 1722 | GDP=3875.671
FLEX: 2716 2637 2515 2811 2836 | ACC: 264 17312 3696 | GYRO: 1649 1408 417 | GDP=2208.066
FLEX: 2718 2603 2538 2843 2814 | ACC: -488 16768 3340 | GYRO: 1356 3377 1194 | GDP=3829.948
FLEX: 2682 2656 2557 2845 2813 | ACC: -1160 16656 3076 | GYRO: 3309 5982 1228 | GDP=6945.631
FLEX: 2688 2614 2559 2791 2838 | ACC: -1144 15788 1208 | GYRO: 2226 6795 2145 | GDP=7465.127
FLEX: 2736 2606 2559 2826 2867 | ACC: -612 14952 1336 | GYRO: 3402 4526 2731 | GDP=6286.226
FLEX: 2740 2625 2548 2826 2801 | ACC: 748 14904 500 | GYRO: 699 1585 1410 | GDP=2233.590
FLEX: 2734 2613 2559 2807 2832 | ACC: -232 15924 1816 | GYRO: -1128 -1326 397 | GDP=1785.573
FLEX: 2730 2618 2505 2798 2795 | ACC: 940 16148 2696 | GYRO: -1473 -2401 236 | GDP=2826.699
FLEX: 2736 2639 2527 2953 2813 | ACC: -976 16876 5180 | GYRO: -1336 -63 888 | GDP=1605.431
FLEX: 2724 2640 2525 2807 2779 | ACC: 1868 16924 4108 | GYRO: 644 -3366 1266 | GDP=3653.416
FLEX: 2756 2605 2505 2801 2962 | ACC: -464 16304 4368 | GYRO: 2414 3178 448 | GDP=4015.941
FLEX: 2751 2629 2483 2769 2835 | ACC: 1004 15936 2468 | GYRO: 2160 -246 1781 | GDP=2810.352
FLEX: 2781 2624 2493 2783 2803 | ACC: 1840 16092 1232 | GYRO: 2135 856 462 | GDP=2346.147
FLEX: 2766 2613 2474 2819 2788 | ACC: 1436 15792 1988 | GYRO: 614 -476 -204 | GDP=803.236
FLEX: 2774 2624 2480 2807 2817 | ACC: 476 16428 1776 | GYRO: 79 591 -231 | GDP=639.440
FLEX: 2753 2609 2479 2818 2770 | ACC: 704 16564 2140 | GYRO: -12 -1398 475 | GDP=1476.541
FLEX: 2749 2613 2480 2819 2875 | ACC: 2296 16100 872 | GYRO: -363 -2956 -77 | GDP=2979.200
FLEX: 2755 2592 2480 2775 2754 | ACC: 1500 15388 2004 | GYRO: -1715 -4565 -1009 | GDP=4979.812
FLEX: 2762 2607 2482 2800 2819 | ACC: 2432 15148 1204 | GYRO: -2190 -2104 -2504 | GDP=3936.106
FLEX: 2751 2619 2467 2764 2786 | ACC: 268 15832 2804 | GYRO: -1512 3405 -3574 | GDP=5162.717
FLEX: 2765 2597 2448 2779 2800 | ACC: 4468 15616 -784 | GYRO: 264 13038 -5893 | GDP=14310.366
FLEX: 2800 2615 2447 2748 2791 | ACC: -7124 16288 6316 | GYRO: -2372 15407 -7672 | GDP=17374.166
FLEX: 2777 2621 2432 2785 2800 | ACC: -4732 17048 3352 | GYRO: -1165 1805 -1413 | GDP=2571.346
FLEX: 2790 2621 2415 2798 2799 | ACC: -4184 16252 1080 | GYRO: -2328 6001 -71 | GDP=6437.128
FLEX: 2800 2631 2429 2787 2819 | ACC: -3568 15488 4176 | GYRO: -4605 -3565 3207 | GDP=6648.315
FLEX: 2773 2607 2432 2783 2806 | ACC: -200 15260 3236 | GYRO: -4579 1666 1232 | GDP=5025.995
FLEX: 2789 2611 2437 2815 2803 | ACC: -2356 14864 6984 | GYRO: -3449 2254 1050 | GDP=4251.896
FLEX: 2762 2605 2420 2795 2786 | ACC: -860 15488 5004 | GYRO: -3494 2926 42 | GDP=4557.552
FLEX: 2767 2608 2442 2807 2807 | ACC: -2124 14732 8356 | GYRO: -3526 -1932 759 | GDP=4091.623
FLEX: 2748 2614 2416 2789 2799 | ACC: -1504 15620 7728 | GYRO: -1905 -140 664 | GDP=2022.256
FLEX: 2781 2610 2429 2783 2811 | ACC: -2388 14424 9424 | GYRO: -1957 -886 1046 | GDP=2389.343
FLEX: 2755 2612 2436 2739 2799 | ACC: -276 14040 7556 | GYRO: 1048 301 331 | GDP=1139.503
FLEX: 2774 2634 2414 2795 2864 | ACC: -1328 14500 6652 | GYRO: 1249 925 -546 | GDP=1647.344
FLEX: 2742 2615 2416 2736 2780 | ACC: -1960 14908 6284 | GYRO: 1037 101 -691 | GDP=1250.220
FLEX: 2828 2619 2448 2784 2900 | ACC: -1988 15124 6860 | GYRO: 183 -270 218 | GDP=392.317
FLEX: 2768 2598 2406 2869 2773 | ACC: -1464 15260 7164 | GYRO: -62 -704 1085 | GDP=1294.869
FLEX: 2782 2592 2399 2757 2795 | ACC: -468 15320 6820 | GYRO: -154 -1616 633 | GDP=1742.372
FLEX: 2672 2609 2410 2758 2767 | ACC: -2000 14292 7588 | GYRO: 651 452 -44 | GDP=793.751
FLEX: 2769 2624 2379 2815 2805 | ACC: -1016 14080 6420 | GYRO: 1195 -162 166 | GDP=1217.302
FLEX: 2751 2590 2417 2822 2816 | ACC: -1960 14724 6460 | GYRO: 1148 487 -570 | GDP=1371.121
FLEX: 2778 2640 2370 2862 2847 | ACC: -1724 14944 6448 | GYRO: 630 269 -573 | GDP=893.079
FLEX: 2842 2631 2473 2808 2843 | ACC: -1824 15464 7288 | GYRO: -49 -779 490 | GDP=921.598
FLEX: 2736 2642 2407 2834 2826 | ACC: -544 15848 6948 | GYRO: 342 -941 703 | GDP=1223.378
FLEX: 2740 2666 2459 2759 2841 | ACC: -1252 15136 7052 | GYRO: -112 -205 547 | GDP=594.792
FLEX: 2742 2598 2348 2791 2815 | ACC: -1324 13924 7504 | GYRO: 783 -1313 195 | GDP=1541.130
FLEX: 2752 2642 2463 2769 2779 | ACC: -932 14192 6808 | GYRO: 1001 -166 -17 | GDP=1014.813
FLEX: 2763 2616 2426 2827 2800 | ACC: -1280 14396 6804 | GYRO: 1205 -90 -748 | GDP=1421.136
FLEX: 2732 2637 2437 2783 2943 | ACC: -1472 15044 7288 | GYRO: 338 -198 -392 | GDP=554.177
FLEX: 2759 2640 2453 2722 2778 | ACC: -1148 15292 7076 | GYRO: 2 281 82 | GDP=292.727
FLEX: 2799 2556 2370 2812 2823 | ACC: -1292 15808 7252 | GYRO: -121 -492 751 | GDP=905.928
FLEX: 2738 2559 2402 2800 2797 | ACC: -844 14760 7200 | GYRO: 265 -1344 590 | GDP=1491.530
FLEX: 2739 2622 2389 2771 2823 | ACC: -1448 13888 7348 | GYRO: 1115 156 361 | GDP=1182.321
FLEX: 2758 2640 2396 2768 2811 | ACC: -672 14220 6592 | GYRO: 1419 89 -81 | GDP=1424.094
FLEX: 2750 2615 2406 2802 2839 | ACC: -1048 14736 6468 | GYRO: 700 325 -658 | GDP=1014.194
FLEX: 2736 2611 2425 2800 2839 | ACC: -1088 15180 7124 | GYRO: 566 94 -510 | GDP=767.654
FLEX: 2757 2606 2394 2769 2841 | ACC: -1168 15660 7396 | GYRO: -195 -440 665 | GDP=820.884
FLEX: 2743 2608 2379 2791 2864 | ACC: -464 15420 7460 | GYRO: 159 -472 732 | GDP=885.375
FLEX: 2784 2624 2414 2802 2847 | ACC: -1168 14484 7528 | GYRO: 382 -91 191 | GDP=436.676
FLEX: 2755 2606 2431 2783 2830 | ACC: -1176 13780 7028 | GYRO: 903 260 186 | GDP=957.917
FLEX: 2744 2617 2406 2797 2834 | ACC: -588 14140 6316 | GYRO: 705 -106 -42 | GDP=714.160
FLEX: 2719 2620 2415 2787 2841 | ACC: -904 14708 6832 | GYRO: 531 127 -944 | GDP=1090.516
FLEX: 2736 2601 2395 2813 2862 | ACC: -1560 15308 7484 | GYRO: 97 467 -732 | GDP=873.683
FLEX: 2750 2625 2410 2757 2819 | ACC: -1112 15660 7500 | GYRO: 348 -297 521 | GDP=693.364
FLEX: 2739 2608 2398 2768 2842 | ACC: -592 15572 7300 | GYRO: 335 -478 762 | GDP=959.871
FLEX: 2747 2631 2379 2799 2802 | ACC: -904 14468 7708 | GYRO: 665 -730 271 | GDP=1023.995
FLEX: 2725 2670 2411 2814 2829 | ACC: -876 13824 7516 | GYRO: 1130 -930 202 | GDP=1477.364
FLEX: 2754 2598 2416 2768 2831 | ACC: -488 14096 7136 | GYRO: 720 -649 -330 | GDP=1023.963
FLEX: 2742 2611 2399 2782 2838 | ACC: -272 14236 7124 | GYRO: -196 -1381 -738 | GDP=1578.043
FLEX: 2739 2615 2432 2803 2864 | ACC: -192 15000 7076 | GYRO: -565 -992 -965 | GDP=1494.829
FLEX: 2755 2599 2379 2800 2858 | ACC: -956 15644 7288 | GYRO: 197 -264 -1218 | GDP=1261.756
FLEX: 2717 2610 2385 2815 2867 | ACC: -1856 15044 7364 | GYRO: 1490 -34 -730 | GDP=1659.565
FLEX: 2753 2607 2385 2797 2834 | ACC: -1664 14148 7768 | GYRO: 1308 79 -269 | GDP=1337.709
FLEX: 2726 2603 2400 2753 2832 | ACC: -908 14200 6828 | GYRO: 2006 379 -702 | GDP=2158.815
FLEX: 2746 2624 2427 2785 2859 | ACC: -1652 14728 6920 | GYRO: 1454 794 -1080 | GDP=1977.613
FLEX: 2717 2583 2390 2803 2855 | ACC: -1960 14784 7568 | GYRO: 1481 513 -882 | GDP=1798.459
FLEX: 2749 2602 2387 2837 2841 | ACC: -1364 14940 6968 | GYRO: 1052 501 -25 | GDP=1165.474
FLEX: 2733 2613 2414 2798 2832 | ACC: -684 15264 6636 | GYRO: -66 -440 25 | GDP=445.624
FLEX: 2733 2611 2411 2770 2862 | ACC: -1372 15000 7032 | GYRO: -212 311 -312 | GDP=488.885
FLEX: 2756 2607 2397 2801 2831 | ACC: -1840 14252 7336 | GYRO: 42 -65 -117 | GDP=140.278
FLEX: 2738 2633 2426 2803 2869 | ACC: -1396 13712 7472 | GYRO: 908 25 -122 | GDP=916.500
FLEX: 2739 2603 2409 2782 2815 | ACC: -1232 14588 7072 | GYRO: 1004 422 -1065 | GDP=1523.261
FLEX: 2751 2611 2390 2800 2843 | ACC: -1984 14780 7744 | GYRO: 967 -404 -1000 | GDP=1448.553
FLEX: 2768 2607 2393 2774 2831 | ACC: -1324 15372 7148 | GYRO: 1611 539 -588 | GDP=1797.661
FLEX: 2739 2631 2382 2799 2827 | ACC: -1472 15700 6860 | GYRO: 1187 -364 -31 | GDP=1241.944
FLEX: 2717 2614 2399 2768 2803 | ACC: -1832 14904 6984 | GYRO: 1022 182 -247 | GDP=1067.060
FLEX: 2747 2585 2375 2807 2835 | ACC: -1584 14152 6860 | GYRO: 1119 -459 232 | GDP=1231.530
FLEX: 2751 2629 2398 2783 2834 | ACC: -652 14308 6816 | GYRO: 493 -1478 139 | GDP=1564.242
FLEX: 2733 2603 2374 2789 2828 | ACC: -808 14784 7756 | GYRO: -202 -1686 -534 | GDP=1780.044
FLEX: 2736 2634 2393 2770 2845 | ACC: -1608 15096 7900 | GYRO: 532 -1473 -1372 | GDP=2082.099
FLEX: 2750 2608 2391 2831 2813 | ACC: -2956 15680 7376 | GYRO: 978 -956 -1099 | GDP=1754.486
FLEX: 2709 2607 2377 2812 2832 | ACC: -2696 15280 6488 | GYRO: 1971 -1308 -611 | GDP=2443.159
FLEX: 2730 2598 2385 2791 2821 | ACC: -2996 15184 5964 | GYRO: 1977 330 -171 | GDP=2011.634
FLEX: 2748 2601 2407 2758 2814 | ACC: -2472 14604 5760 | GYRO: 1437 -1086 952 | GDP=2037.319
FLEX: 2751 2611 2386 2811 2847 | ACC: -1136 15148 5120 | GYRO: 620 585 642 | GDP=1067.141
FLEX: 2720 2608 2371 2768 2819 | ACC: -1636 14956 6352 | GYRO: 51 -791 574 | GDP=978.651
FLEX: 2766 2623 2384 2800 2800 | ACC: -668 14604 6392 | GYRO: -685 -737 413 | GDP=1087.641
FLEX: 2742 2593 2384 2763 2849 | ACC: -188 14476 6680 | GYRO: -1477 -2049 595 | GDP=2594.987
FLEX: 2731 2612 2412 2813 2832 | ACC: 484 13900 6180 | GYRO: -1448 709 -585 | GDP=1715.112
FLEX: 2746 2608 2384 2741 2831 | ACC: -3008 14924 6856 | GYRO: -280 4033 -1603 | GDP=4348.919
FLEX: 2723 2627 2383 2793 2835 | ACC: -2740 13680 8172 | GYRO: 750 -479 202 | GDP=912.549
FLEX: 2720 2621 2386 2801 2832 | ACC: 776 15116 7580 | GYRO: 1172 262 -766 | GDP=1424.424
FLEX: 2742 2627 2393 2928 2853 | ACC: 880 15020 6932 | GYRO: 843 2438 -5913 | GDP=6451.207
FLEX: 2701 2591 2402 2762 2818 | ACC: -3216 14472 7604 | GYRO: 524 572 -4292 | GDP=4361.539
FLEX: 2733 2602 2365 2818 2675 | ACC: -6064 14588 8564 | GYRO: -2159 1569 -3454 | GDP=4364.992
FLEX: 2723 2590 2368 2759 2801 | ACC: -5292 14024 8360 | GYRO: -821 -1085 -976 | GDP=1674.468
FLEX: 2713 2587 2352 2833 2825 | ACC: -6316 13324 9704 | GYRO: -291 -12 7 | GDP=291.331
FLEX: 2743 2608 2369 2766 2851 | ACC: -3896 13612 7816 | GYRO: 1721 35 875 | GDP=1930.982
FLEX: 2751 2559 2404 2790 2865 | ACC: -2724 13996 6856 | GYRO: 965 520 594 | GDP=1246.780
FLEX: 2736 2604 2354 2814 2817 | ACC: -2828 14508 7520 | GYRO: 330 215 -10 | GDP=393.986
FLEX: 2724 2587 2399 2811 2857 | ACC: -3384 14272 7872 | GYRO: 143 298 454 | GDP=561.577
FLEX: 2723 2607 2373 2768 2822 | ACC: -2996 14112 8560 | GYRO: 199 -764 834 | GDP=1148.413
FLEX: 2751 2590 2342 2803 2841 | ACC: -2840 14008 8024 | GYRO: 696 425 -17 | GDP=815.678
FLEX: 2736 2599 2403 2766 2811 | ACC: -3604 13544 8408 | GYRO: 1146 -340 599 | GDP=1337.055
FLEX: 2692 2621 2419 2787 2854 | ACC: -2812 13772 7600 | GYRO: 1480 218 604 | GDP=1613.301
FLEX: 2726 2624 2433 2795 2815 | ACC: -2884 13784 8292 | GYRO: 3045 273 -510 | GDP=3099.460
FLEX: 2751 2665 2367 2789 2832 | ACC: -4688 15452 7384 | GYRO: 2557 183 128 | GDP=2566.734
FLEX: 2726 2599 2391 2791 2832 | ACC: -3340 15876 7720 | GYRO: 1716 -2636 2341 | GDP=3920.897
FLEX: 2736 2611 2394 2761 2813 | ACC: -2912 14416 7960 | GYRO: 2212 -812 2043 | GDP=3118.676
FLEX: 2725 2607 2418 2797 2849 | ACC: -2544 14432 8256 | GYRO: 2655 -4190 2573 | GDP=5587.974
FLEX: 2772 2617 2497 2820 2832 | ACC: -2076 13732 8288 | GYRO: 4062 -2181 2115 | GDP=5072.458
FLEX: 2736 2604 2355 2802 2849 | ACC: -1160 14004 7372 | GYRO: 4825 -3784 1789 | GDP=6387.472
FLEX: 2765 2641 2371 2749 2837 | ACC: -1588 14924 7212 | GYRO: 5498 -3734 982 | GDP=6718.265
FLEX: 2743 2626 2401 2768 2799 | ACC: -1576 15964 5504 | GYRO: 5809 -3597 890 | GDP=6890.209
FLEX: 2747 2641 2384 2813 2831 | ACC: -772 15620 4112 | GYRO: 5438 -3921 1532 | GDP=6876.999
FLEX: 2747 2605 2366 2774 2823 | ACC: 104 16076 2852 | GYRO: 4122 -4323 1576 | GDP=6177.620
FLEX: 2741 2640 2415 2813 2834 | ACC: 92 15320 3004 | GYRO: 2984 -4341 757 | GDP=5321.803
FLEX: 2733 2639 2370 2798 2802 | ACC: -20 15296 3140 | GYRO: 2599 -4052 779 | GDP=4876.509
FLEX: 2751 2610 2384 2802 2834 | ACC: 124 15668 3008 | GYRO: 2987 -3392 176 | GDP=4523.142
FLEX: 2734 2606 2387 2839 2842 | ACC: 184 16264 3328 | GYRO: 3171 -3076 -361 | GDP=4432.532
FLEX: 2771 2623 2387 2794 2829 | ACC: 380 16388 2788 | GYRO: 3443 -2551 -349 | GDP=4299.262
FLEX: 2733 2611 2385 2784 2833 | ACC: 96 16296 3032 | GYRO: 2831 -2852 368 | GDP=4035.330
FLEX: 2737 2597 2401 2793 2843 | ACC: 644 16364 1772 | GYRO: 2971 -1535 55 | GDP=3344.562
FLEX: 2749 2612 2388 2816 2803 | ACC: 304 15696 1788 | GYRO: 1433 -2776 -100 | GDP=3125.646
FLEX: 2731 2617 2366 2789 2829 | ACC: 736 15180 1332 | GYRO: 1854 -1668 -748 | GDP=2603.660
FLEX: 2725 2614 2374 2786 2816 | ACC: -20 16032 1704 | GYRO: 412 -1137 -1170 | GDP=1682.680
FLEX: 2736 2608 2399 2793 2800 | ACC: -72 16812 1672 | GYRO: 776 -156 -1748 | GDP=1918.858
FLEX: 2736 2590 2386 2767 2829 | ACC: -1012 17136 2356 | GYRO: 326 -484 -573 | GDP=817.839
FLEX: 2779 2608 2387 2794 2837 | ACC: -84 16700 2416 | GYRO: 919 -594 575 | GDP=1236.132
FLEX: 2739 2583 2382 2785 2843 | ACC: 580 16352 1836 | GYRO: 648 -570 456 | GDP=976.084
FLEX: 2745 2612 2421 2782 2823 | ACC: -388 15740 1844 | GYRO: 472 555 -463 | GDP=863.237
FLEX: 2746 2594 2391 2765 2852 | ACC: -360 15636 1772 | GYRO: -107 254 129 | GDP=304.312
FLEX: 2741 2608 2399 2790 2832 | ACC: 372 15920 2732 | GYRO: -149 -300 -166 | GDP=373.841
