# label=J
# timestamp=1764316871.120672
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2831 2913 2493 2673 2196 | ACC: -11812 4500 10092 | GYRO: 37 794 27 | GDP=795.320
FLEX: 2822 2837 2416 2609 2184 | ACC: -12000 3948 9416 | GYRO: -855 1701 613 | GDP=2000.049
FLEX: 2785 2999 2487 2608 2160 | ACC: -12900 2572 11260 | GYRO: -1267 1274 700 | GDP=1928.306
FLEX: 2842 2810 2414 2559 2192 | ACC: -12764 2940 11392 | GYRO: -1382 1003 721 | GDP=1853.584
FLEX: 2833 2973 2483 2607 2186 | ACC: -13184 3556 12484 | GYRO: 303 -1512 -112 | GDP=1546.123
FLEX: 2835 2815 2427 2608 2187 | ACC: -11092 4376 10656 | GYRO: 424 -1537 -166 | GDP=1603.029
FLEX: 2831 2897 2427 2597 2162 | ACC: -11024 4188 10200 | GYRO: 897 -1354 -1273 | GDP=2063.602
FLEX: 2887 2768 2459 2595 2224 | ACC: -10656 4096 10448 | GYRO: 619 -2172 -1458 | GDP=2688.217
FLEX: 2789 3009 2426 2597 2195 | ACC: -11200 3716 10444 | GYRO: 88 -1055 -1780 | GDP=2071.031
FLEX: 2815 2803 2495 2653 2256 | ACC: -11224 3244 11068 | GYRO: -1127 -724 -3209 | GDP=3477.353
FLEX: 2773 2947 2487 2618 2192 | ACC: -12164 3608 12116 | GYRO: -1282 -840 -845 | GDP=1750.185
FLEX: 2768 2803 2435 2596 2183 | ACC: -11216 3528 11060 | GYRO: -1768 -1513 -689 | GDP=2426.873
FLEX: 2836 2930 2442 2617 2165 | ACC: -10864 2960 11192 | GYRO: -991 -1485 -720 | GDP=1925.021
FLEX: 2815 2849 2439 2595 2160 | ACC: -10372 2192 11264 | GYRO: -2443 -1049 -284 | GDP=2673.819
FLEX: 2793 2897 2463 2593 2176 | ACC: -10968 1124 12716 | GYRO: -655 -2171 -66 | GDP=2268.617
FLEX: 2799 2839 2465 2630 2164 | ACC: -11000 804 13708 | GYRO: 1305 -477 2627 | GDP=2971.815
FLEX: 2832 2855 2478 2605 2192 | ACC: -10760 2020 13332 | GYRO: 3815 620 4483 | GDP=5919.114
FLEX: 2790 2889 2451 2616 2219 | ACC: -10256 3268 11868 | GYRO: 5750 2542 4929 | GDP=7988.699
FLEX: 2791 2842 2448 2629 2179 | ACC: -9108 5248 8888 | GYRO: 3807 1953 4195 | GDP=5992.119
FLEX: 2802 2874 2490 2627 2213 | ACC: -10348 4556 11648 | GYRO: 942 498 679 | GDP=1263.491
FLEX: 2811 2849 2438 2607 2204 | ACC: -9976 5324 10368 | GYRO: -585 349 -990 | GDP=1201.718
FLEX: 2832 2897 2474 2617 2197 | ACC: -12136 3788 13796 | GYRO: -1135 -928 -2119 | GDP=2576.736
FLEX: 2800 2834 2423 2631 2177 | ACC: -11144 4420 11276 | GYRO: -1390 -523 -1787 | GDP=2323.574
FLEX: 2799 2909 2460 2604 2188 | ACC: -10936 3196 10944 | GYRO: 134 -1082 -1254 | GDP=1661.685
FLEX: 2855 2832 2436 2610 2198 | ACC: -11040 3416 10468 | GYRO: -626 -639 -1213 | GDP=1507.172
FLEX: 2816 2919 2468 2617 2205 | ACC: -11044 2548 11672 | GYRO: -472 -1397 -409 | GDP=1530.253
FLEX: 2796 2802 2455 2611 2210 | ACC: -10736 2356 12660 | GYRO: -717 -405 -929 | GDP=1241.433
FLEX: 2810 2910 2486 2624 2177 | ACC: -10552 3008 12808 | GYRO: 491 -992 -690 | GDP=1304.318
FLEX: 2822 2799 2438 2619 2186 | ACC: -10396 2812 11968 | GYRO: 1209 -608 -625 | GDP=1490.627
FLEX: 2810 2961 2497 2613 2214 | ACC: -10748 2996 11308 | GYRO: 1134 58 -362 | GDP=1191.790
FLEX: 2809 2791 2431 2589 2193 | ACC: -11124 2744 11784 | GYRO: 851 -243 -187 | GDP=904.555
FLEX: 2787 2955 2481 2603 2194 | ACC: -10840 2608 12020 | GYRO: 216 -70 91 | GDP=244.616
FLEX: 2813 2783 2427 2590 2185 | ACC: -10700 3136 13224 | GYRO: 122 -977 -435 | GDP=1076.401
FLEX: 2815 2965 2513 2481 2098 | ACC: -9976 3276 12696 | GYRO: 907 -140 -413 | GDP=1006.389
FLEX: 2815 2766 2402 2593 2202 | ACC: -10640 2928 11464 | GYRO: 1544 -394 -960 | GDP=1860.315
FLEX: 2827 2951 2441 2592 2214 | ACC: -11096 2720 10556 | GYRO: 224 801 40 | GDP=832.693
FLEX: 2815 2768 2430 2639 2147 | ACC: -10872 2448 11624 | GYRO: 142 -1012 -316 | GDP=1069.656
FLEX: 2803 2925 2512 2623 2170 | ACC: -10568 2468 12988 | GYRO: -158 269 404 | GDP=510.432
FLEX: 2763 2854 2449 2627 2208 | ACC: -10164 3196 13156 | GYRO: 431 -69 86 | GDP=444.880
FLEX: 2813 2915 2475 2623 2177 | ACC: -10044 2780 12468 | GYRO: 2208 -496 -218 | GDP=2273.500
FLEX: 2804 2847 2458 2595 2222 | ACC: -10480 2740 11052 | GYRO: 1963 1235 -243 | GDP=2331.875
FLEX: 2836 2873 2486 2613 2192 | ACC: -11096 2780 11212 | GYRO: 933 20 -347 | GDP=995.639
FLEX: 2801 2864 2447 2631 2209 | ACC: -10768 2228 12044 | GYRO: 752 296 -727 | GDP=1087.037
FLEX: 2806 2899 2490 2601 2209 | ACC: -10908 3104 13080 | GYRO: 507 -21 -56 | GDP=510.515
FLEX: 2810 2901 2475 2624 2207 | ACC: -10304 3280 13080 | GYRO: 1490 -343 -341 | GDP=1566.534
FLEX: 2826 2864 2478 2598 2214 | ACC: -9912 3268 10912 | GYRO: 2014 969 -273 | GDP=2251.596
FLEX: 2816 2875 2447 2635 2182 | ACC: -11528 3044 11100 | GYRO: 1450 -62 -808 | GDP=1661.086
FLEX: 2810 2848 2416 2608 2244 | ACC: -11260 2724 11744 | GYRO: 756 490 -515 | GDP=1037.719
FLEX: 2791 2905 2455 2607 2197 | ACC: -10972 2644 12908 | GYRO: 989 781 -582 | GDP=1388.094
FLEX: 2821 2829 2471 2634 2185 | ACC: -10924 3500 12444 | GYRO: 942 -96 -308 | GDP=995.713
FLEX: 2813 2892 2460 2609 2176 | ACC: -10652 3188 11460 | GYRO: 2032 147 -565 | GDP=2114.204
FLEX: 2791 2800 2427 2601 2203 | ACC: -11268 3208 10568 | GYRO: 851 360 9 | GDP=924.057
FLEX: 2799 2928 2407 2626 2206 | ACC: -11452 2648 11808 | GYRO: 1185 -72 -157 | GDP=1197.522
FLEX: 2837 2839 2425 2559 2194 | ACC: -11052 2848 12128 | GYRO: 1101 794 -80 | GDP=1359.793
FLEX: 2789 3008 2494 2603 2207 | ACC: -11328 2976 13052 | GYRO: 2370 655 -918 | GDP=2624.624
FLEX: 2832 2795 2432 2590 2227 | ACC: -10172 3800 11196 | GYRO: 2473 -630 -949 | GDP=2722.725
FLEX: 2823 2995 2537 2604 2222 | ACC: -11464 3256 10804 | GYRO: 2326 1121 -452 | GDP=2621.302
FLEX: 2813 2815 2415 2608 2222 | ACC: -11484 3460 10384 | GYRO: 995 263 -290 | GDP=1069.249
FLEX: 2803 2957 2507 2591 2202 | ACC: -11652 3036 11004 | GYRO: 795 -229 -237 | GDP=860.602
FLEX: 2803 2803 2415 2599 2198 | ACC: -11592 3664 11676 | GYRO: 144 317 -40 | GDP=350.464
FLEX: 2800 3006 2515 2643 2231 | ACC: -11236 3984 12052 | GYRO: 182 -1213 -107 | GDP=1231.236
FLEX: 2832 2815 2402 2614 2194 | ACC: -10760 3504 11164 | GYRO: 1238 353 39 | GDP=1287.934
FLEX: 2779 2905 2512 2596 2167 | ACC: -11408 3252 10640 | GYRO: 589 -49 17 | GDP=591.279
FLEX: 2819 2788 2419 2608 2228 | ACC: -11356 3164 11076 | GYRO: 586 -47 23 | GDP=588.332
FLEX: 2848 2933 2474 2559 2160 | ACC: -11444 2928 12236 | GYRO: 101 -200 176 | GDP=284.916
FLEX: 2800 2820 2449 2635 2231 | ACC: -11376 3924 12244 | GYRO: 339 21 392 | GDP=518.677
FLEX: 2805 2965 2480 2618 2199 | ACC: -10476 3468 11460 | GYRO: 952 -442 -44 | GDP=1050.526
FLEX: 2809 2838 2438 2631 2203 | ACC: -10776 3544 10372 | GYRO: 1108 490 -32 | GDP=1211.936
FLEX: 2800 2900 2442 2593 2166 | ACC: -11700 2928 11464 | GYRO: -9 -253 161 | GDP=300.018
FLEX: 2823 2843 2474 2634 2208 | ACC: -11580 2856 12304 | GYRO: 246 -246 131 | GDP=371.743
FLEX: 2803 2918 2421 2624 2160 | ACC: -11088 3480 12512 | GYRO: 23 265 489 | GDP=556.664
FLEX: 2829 2854 2465 2559 2195 | ACC: -10452 3680 12252 | GYRO: 1382 -840 -308 | GDP=1646.326
FLEX: 2788 2873 2415 2623 2221 | ACC: -10364 3400 10660 | GYRO: 1124 127 241 | GDP=1156.541
FLEX: 2794 2864 2471 2609 2196 | ACC: -11128 3160 10872 | GYRO: 674 192 -24 | GDP=701.225
FLEX: 2781 2864 2434 2559 2203 | ACC: -11124 2960 11388 | GYRO: 115 -378 373 | GDP=543.358
FLEX: 2816 2853 2463 2630 2215 | ACC: -10856 3220 12352 | GYRO: 387 -95 69 | GDP=404.419
FLEX: 2785 2814 2437 2619 2193 | ACC: -10420 4116 11996 | GYRO: 67 -451 187 | GDP=492.807
FLEX: 2804 2908 2489 2623 2208 | ACC: -10436 3492 11412 | GYRO: 1049 -48 -507 | GDP=1166.085
FLEX: 2819 2845 2416 2589 2221 | ACC: -11284 3168 10824 | GYRO: 675 131 -218 | GDP=721.325
FLEX: 2811 2895 2468 2618 2181 | ACC: -11840 2900 11588 | GYRO: 495 -175 124 | GDP=539.468
FLEX: 2796 2791 2409 2588 2178 | ACC: -10972 3048 12040 | GYRO: 79 -25 473 | GDP=480.203
FLEX: 2822 2899 2549 2647 2224 | ACC: -11072 3824 12668 | GYRO: 663 -624 51 | GDP=911.891
FLEX: 2822 2797 2481 2613 2205 | ACC: -10148 3720 11644 | GYRO: 500 -215 107 | GDP=554.684
FLEX: 2817 2954 2496 2609 2206 | ACC: -10704 3488 11008 | GYRO: 1577 5 -386 | GDP=1623.561
FLEX: 2811 2800 2448 2610 2199 | ACC: -11396 3176 10988 | GYRO: 350 264 288 | GDP=524.538
FLEX: 2828 2933 2490 2611 2217 | ACC: -11088 2912 11692 | GYRO: 249 -437 222 | GDP=549.776
FLEX: 2796 2792 2398 2604 2192 | ACC: -10908 3652 12332 | GYRO: 213 295 414 | GDP=551.172
FLEX: 2815 2928 2503 2640 2192 | ACC: -10328 3756 12516 | GYRO: 792 -534 70 | GDP=957.768
FLEX: 2786 2779 2430 2559 2187 | ACC: -10392 3496 11220 | GYRO: 1362 415 -15 | GDP=1423.901
FLEX: 2820 2950 2513 2624 2245 | ACC: -11196 3400 10852 | GYRO: 1194 421 -249 | GDP=1290.302
FLEX: 2784 2859 2447 2627 2182 | ACC: -11416 3064 11396 | GYRO: -183 -248 173 | GDP=353.443
FLEX: 2771 2991 2535 2703 2227 | ACC: -10768 3344 12148 | GYRO: 529 -127 123 | GDP=557.763
FLEX: 2784 2891 2349 2641 2062 | ACC: -10884 4072 12640 | GYRO: 256 -339 84 | GDP=433.028
FLEX: 2796 2958 2486 2607 2215 | ACC: -10324 3632 11832 | GYRO: 1420 43 -229 | GDP=1438.989
FLEX: 2791 2830 2448 2630 2235 | ACC: -10796 3144 10852 | GYRO: 988 -139 -369 | GDP=1063.779
FLEX: 2801 2925 2500 2620 2176 | ACC: -11572 3048 11176 | GYRO: 635 81 -29 | GDP=640.802
FLEX: 2781 2834 2495 2618 2235 | ACC: -10928 2976 12328 | GYRO: 318 -416 229 | GDP=571.508
FLEX: 2786 2899 2453 2627 2192 | ACC: -11108 3948 12632 | GYRO: 407 -255 477 | GDP=676.907
FLEX: 2771 2881 2486 2618 2192 | ACC: -10364 3764 12060 | GYRO: 1138 -189 87 | GDP=1156.864
FLEX: 2726 2882 2505 2614 2172 | ACC: -10236 3840 10524 | GYRO: 1471 606 70 | GDP=1592.475
FLEX: 2765 2864 2493 2617 2192 | ACC: -11284 3252 11084 | GYRO: 509 63 258 | GDP=574.120
FLEX: 2757 2864 2511 2594 2197 | ACC: -11248 3448 11372 | GYRO: -765 -970 745 | GDP=1442.619
FLEX: 2746 2866 2516 2583 2226 | ACC: -10812 3700 12348 | GYRO: -550 -686 1503 | GDP=1741.294
FLEX: 2739 2879 2495 2551 2179 | ACC: -10624 3944 13016 | GYRO: -235 -924 898 | GDP=1309.735
FLEX: 2763 2855 2512 2619 2198 | ACC: -9516 3720 11500 | GYRO: 798 -86 445 | GDP=917.728
FLEX: 2725 2832 2506 2591 2199 | ACC: -10720 3392 11640 | GYRO: 1248 -201 -607 | GDP=1402.267
FLEX: 2798 2842 2545 2610 2175 | ACC: -10524 3264 11456 | GYRO: -57 -371 -92 | GDP=386.463
FLEX: 2768 2834 2543 2559 2182 | ACC: -10676 3472 12460 | GYRO: 245 511 -10 | GDP=566.786
FLEX: 2823 2869 2597 2559 2224 | ACC: -10608 3900 12728 | GYRO: 580 -107 107 | GDP=599.415
FLEX: 2804 2848 2524 2611 2209 | ACC: -10384 3596 11984 | GYRO: 1130 159 91 | GDP=1144.754
FLEX: 2817 2881 2559 2559 2246 | ACC: -10760 3832 10852 | GYRO: 1332 34 26 | GDP=1332.688
FLEX: 2802 2855 2502 2589 2186 | ACC: -10956 3352 11424 | GYRO: 187 82 210 | GDP=292.904
FLEX: 2800 2855 2559 2547 2201 | ACC: -10420 3476 12024 | GYRO: -13 -805 378 | GDP=889.426
FLEX: 2823 2861 2518 2606 2193 | ACC: -10632 3860 12944 | GYRO: 96 -52 282 | GDP=302.397
FLEX: 2826 2851 2591 2587 2246 | ACC: -9928 4012 12220 | GYRO: 519 -93 210 | GDP=567.547
FLEX: 2768 2866 2480 2603 2186 | ACC: -10548 3632 11484 | GYRO: 1365 100 -266 | GDP=1394.267
FLEX: 2766 2896 2559 2591 2177 | ACC: -10780 3396 11284 | GYRO: 268 220 129 | GDP=369.953
FLEX: 2814 2879 2508 2559 2215 | ACC: -11092 3396 11848 | GYRO: 492 -328 193 | GDP=622.010
FLEX: 2817 2864 2529 2666 2189 | ACC: -10852 3628 12832 | GYRO: 221 222 335 | GDP=458.639
FLEX: 2813 2854 2496 2655 2208 | ACC: -10164 4380 12260 | GYRO: 626 -564 -25 | GDP=842.969
FLEX: 2867 2802 2559 2559 2215 | ACC: -10116 3744 11448 | GYRO: 1360 425 38 | GDP=1425.366
FLEX: 2870 2870 2432 2599 2160 | ACC: -11088 3488 11192 | GYRO: 970 263 -52 | GDP=1006.366
FLEX: 2773 2890 2446 2619 2186 | ACC: -11044 3300 11344 | GYRO: 31 311 327 | GDP=452.339
FLEX: 2807 2822 2501 2559 2211 | ACC: -10988 3404 12492 | GYRO: 552 260 -1161 | GDP=1311.573
FLEX: 2764 2881 2559 2559 2171 | ACC: -10680 4176 12564 | GYRO: -55 6 -323 | GDP=327.704
FLEX: 2833 2847 2525 2583 2224 | ACC: -10160 3748 11880 | GYRO: 953 -514 -337 | GDP=1134.008
FLEX: 2793 2892 2559 2614 2209 | ACC: -10416 3460 10836 | GYRO: 1150 990 -142 | GDP=1524.062
FLEX: 2803 2855 2490 2622 2182 | ACC: -11488 3208 11408 | GYRO: 639 316 -27 | GDP=713.376
FLEX: 2777 2865 2542 2623 2193 | ACC: -11032 3108 12112 | GYRO: 309 243 64 | GDP=398.279
FLEX: 2827 2886 2514 2615 2192 | ACC: -10684 3808 12440 | GYRO: -409 -6 388 | GDP=563.792
FLEX: 2815 2881 2529 2594 2195 | ACC: -10760 4156 12552 | GYRO: 1411 -202 -210 | GDP=1440.772
FLEX: 2800 2896 2544 2612 2193 | ACC: -9940 3120 11176 | GYRO: 618 496 86 | GDP=797.080
FLEX: 2769 2854 2535 2589 2192 | ACC: -11536 3696 10452 | GYRO: 747 265 -63 | GDP=795.112
FLEX: 2790 2859 2501 2590 2186 | ACC: -11172 2884 11988 | GYRO: 172 146 417 | GDP=474.119
FLEX: 2807 2929 2501 2603 2182 | ACC: -11076 3700 12496 | GYRO: 285 26 609 | GDP=672.891
FLEX: 2806 2890 2535 2609 2242 | ACC: -10092 3988 12444 | GYRO: 468 -126 723 | GDP=870.419
FLEX: 2787 2870 2511 2623 2192 | ACC: -10108 3864 11352 | GYRO: 2221 161 -123 | GDP=2230.222
FLEX: 2814 2878 2544 2618 2203 | ACC: -10924 3568 10888 | GYRO: 697 895 -172 | GDP=1147.353
FLEX: 2800 2853 2480 2631 2177 | ACC: -11540 3320 11576 | GYRO: 630 -598 -297 | GDP=917.994
FLEX: 2783 2882 2544 2609 2181 | ACC: -11188 3656 12436 | GYRO: -20 -309 215 | GDP=376.969
FLEX: 2785 2860 2467 2634 2190 | ACC: -10956 4156 12792 | GYRO: 1048 -492 -87 | GDP=1161.007
FLEX: 2731 2891 2555 2611 2212 | ACC: -10208 4004 11468 | GYRO: 1471 -367 -27 | GDP=1516.331
FLEX: 2799 2865 2507 2611 2193 | ACC: -11040 3640 10916 | GYRO: 1811 -466 -597 | GDP=1962.979
FLEX: 2800 2862 2559 2630 2192 | ACC: -10900 3288 10848 | GYRO: -49 -241 -231 | GDP=337.406
FLEX: 2770 2855 2512 2640 2190 | ACC: -11856 4496 12684 | GYRO: 618 65 -857 | GDP=1058.583
FLEX: 2778 2893 2587 2633 2214 | ACC: -10828 3792 12432 | GYRO: 91 -765 -74 | GDP=773.939
FLEX: 2761 2851 2526 2650 2217 | ACC: -10892 3752 12692 | GYRO: 1428 611 184 | GDP=1564.085
FLEX: 2768 2892 2559 2686 2236 | ACC: -10608 3796 10252 | GYRO: 503 106 608 | GDP=796.184
FLEX: 2735 2898 2529 2677 2243 | ACC: -11840 3956 11252 | GYRO: 193 -109 -116 | GDP=250.172
FLEX: 2717 2926 2544 2660 2245 | ACC: -11216 3588 12128 | GYRO: -479 1059 1248 | GDP=1705.411
FLEX: 2768 2878 2726 2672 2229 | ACC: -10696 3800 11636 | GYRO: -379 -734 1086 | GDP=1364.475
FLEX: 2727 2905 2496 2557 2218 | ACC: -10860 3752 12968 | GYRO: 1215 151 437 | GDP=1299.998
FLEX: 2795 2864 2543 2657 2214 | ACC: -10092 3832 10784 | GYRO: 387 1081 903 | GDP=1460.732
FLEX: 2737 3046 2524 2647 2178 | ACC: -11228 3544 11748 | GYRO: 1288 -338 -604 | GDP=1462.192
FLEX: 2778 2858 2481 2646 2226 | ACC: -10796 3384 11884 | GYRO: -16 44 250 | GDP=254.346
FLEX: 2743 2865 2497 2614 2192 | ACC: -10684 3892 12020 | GYRO: 933 186 -140 | GDP=961.605
FLEX: 2774 2877 2480 2650 2224 | ACC: -11112 4468 11464 | GYRO: 336 82 331 | GDP=478.729
FLEX: 2738 2880 2500 2611 2169 | ACC: -10832 3772 11460 | GYRO: 1008 29 269 | GDP=1043.679
FLEX: 2765 2875 2512 2639 2208 | ACC: -10972 3684 11132 | GYRO: -166 127 323 | GDP=384.726
FLEX: 2778 2855 2494 2646 2192 | ACC: -10836 3496 11740 | GYRO: 366 -75 275 | GDP=463.903
FLEX: 2768 2846 2469 2649 2202 | ACC: -11148 3768 12508 | GYRO: 182 -171 183 | GDP=309.603
FLEX: 2751 2858 2457 2603 2160 | ACC: -10772 4024 12352 | GYRO: 602 -306 0 | GDP=675.307
FLEX: 2781 2864 2484 2646 2177 | ACC: -10444 3740 11460 | GYRO: 935 -161 20 | GDP=948.971
FLEX: 2771 2880 2485 2599 2174 | ACC: -10900 3600 11096 | GYRO: 884 404 -14 | GDP=972.043
FLEX: 2754 2864 2502 2647 2209 | ACC: -11016 3508 11324 | GYRO: 744 289 301 | GDP=853.029
FLEX: 2789 2864 2468 2624 2178 | ACC: -10600 3564 12160 | GYRO: 297 334 266 | GDP=520.116
FLEX: 2774 2861 2509 2640 2176 | ACC: -10892 4336 12148 | GYRO: -239 -335 379 | GDP=559.452
FLEX: 2749 2837 2461 2635 2189 | ACC: -10796 3964 11860 | GYRO: 1216 -257 385 | GDP=1301.126
FLEX: 2768 2870 2480 2653 2199 | ACC: -11356 3960 10864 | GYRO: 232 270 893 | GDP=961.339
FLEX: 2778 2847 2423 2603 2189 | ACC: -11632 3900 11120 | GYRO: -173 -29 879 | GDP=896.332
FLEX: 2779 2866 2476 2608 2198 | ACC: -11080 3340 12124 | GYRO: -1229 -49 1832 | GDP=2206.596
FLEX: 2782 2854 2457 2594 2182 | ACC: -11396 4156 12700 | GYRO: -599 -1078 1681 | GDP=2084.861
FLEX: 2762 2883 2496 2639 2183 | ACC: -10112 3864 12100 | GYRO: -411 304 2961 | GDP=3004.806
FLEX: 2768 2864 2435 2615 2188 | ACC: -11184 3528 10792 | GYRO: -490 974 4220 | GDP=4358.575
FLEX: 2781 2876 2542 2624 2197 | ACC: -11604 3348 10864 | GYRO: -927 329 6633 | GDP=6705.540
FLEX: 2787 2831 2435 2633 2161 | ACC: -10900 3900 11468 | GYRO: -1112 -183 7063 | GDP=7152.342
FLEX: 2795 2871 2508 2618 2193 | ACC: -9240 5672 11396 | GYRO: -1021 15 6679 | GDP=6756.605
FLEX: 2768 2840 2449 2603 2173 | ACC: -8960 5936 12616 | GYRO: -1105 199 4736 | GDP=4867.271
FLEX: 2775 2878 2529 2596 2195 | ACC: -8464 6376 12108 | GYRO: -957 265 3240 | GDP=3388.757
FLEX: 2771 2849 2447 2638 2186 | ACC: -9404 5828 12536 | GYRO: -1932 -244 3392 | GDP=3911.243
FLEX: 2790 2869 2482 2556 2230 | ACC: -10452 5912 12716 | GYRO: -514 -809 2454 | GDP=2634.539
FLEX: 2843 2864 2343 2629 2238 | ACC: -9312 5760 12600 | GYRO: -1718 -102 3632 | GDP=4019.123
FLEX: 2745 2887 2512 2559 2045 | ACC: -9192 6084 12720 | GYRO: -1157 -945 2543 | GDP=2949.326
FLEX: 2758 2818 2393 2616 2196 | ACC: -7944 5540 12452 | GYRO: -1470 175 2861 | GDP=3221.311
FLEX: 2787 2909 2559 2630 2220 | ACC: -8340 5420 12512 | GYRO: -523 -798 1386 | GDP=1682.655
FLEX: 2761 2802 2543 2609 2203 | ACC: -8472 5252 12844 | GYRO: -1055 172 1596 | GDP=1920.892
FLEX: 2785 2882 2481 2623 2193 | ACC: -8788 5284 13288 | GYRO: 405 -333 823 | GDP=975.829
FLEX: 2795 2838 2502 2610 2235 | ACC: -8820 5524 13144 | GYRO: 55 64 1208 | GDP=1210.944
FLEX: 2778 2867 2470 2624 2175 | ACC: -8284 5572 12968 | GYRO: 932 -570 407 | GDP=1165.836
FLEX: 2721 2853 2482 2630 2186 | ACC: -8492 5496 12436 | GYRO: 439 -306 401 | GDP=668.699
FLEX: 2785 2851 2443 2639 2170 | ACC: -8868 5652 12668 | GYRO: 815 -26 -57 | GDP=817.404
FLEX: 2759 2864 2482 2594 2189 | ACC: -8724 5584 12928 | GYRO: 459 -316 190 | GDP=588.759
FLEX: 2765 2864 2493 2652 2203 | ACC: -8504 5748 13432 | GYRO: 1280 642 -272 | GDP=1457.583
FLEX: 2768 2865 2490 2618 2198 | ACC: -8492 6056 12908 | GYRO: 653 -834 -292 | GDP=1098.740
FLEX: 2761 2850 2448 2622 2186 | ACC: -8588 5780 12300 | GYRO: 1581 10 -609 | GDP=1694.267
FLEX: 2795 2878 2462 2630 2189 | ACC: -8896 5860 12064 | GYRO: 112 -56 98 | GDP=159.009
FLEX: 2747 2832 2480 2608 2193 | ACC: -9120 5572 13044 | GYRO: 476 -463 -108 | GDP=672.762
FLEX: 2784 2885 2490 2633 2192 | ACC: -8340 5544 13580 | GYRO: 450 72 359 | GDP=580.142
FLEX: 2778 2855 2473 2589 2175 | ACC: -8100 6076 13052 | GYRO: 976 -496 -163 | GDP=1106.870
FLEX: 2781 2880 2493 2613 2209 | ACC: -8192 5928 12368 | GYRO: 881 -374 -252 | GDP=989.718
FLEX: 2758 2852 2467 2607 2194 | ACC: -8864 5888 11944 | GYRO: 501 -339 -75 | GDP=609.547
FLEX: 2768 2874 2480 2607 2227 | ACC: -8736 5500 13120 | GYRO: -164 -691 55 | GDP=712.322
FLEX: 2768 2833 2453 2594 2179 | ACC: -8228 5584 13592 | GYRO: 563 38 100 | GDP=573.073
FLEX: 2759 2875 2484 2640 2179 | ACC: -7984 5804 13524 | GYRO: 525 -431 -290 | GDP=738.570
FLEX: 2780 2837 2439 2605 2174 | ACC: -7912 5872 12600 | GYRO: 818 -486 -680 | GDP=1169.496
FLEX: 2794 2878 2512 2614 2193 | ACC: -8272 5668 12188 | GYRO: 716 300 -268 | GDP=821.267
