# sentence_label=Are you hearing?
# timestamp=1764406832.5137267
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2694 2502 2595 2723 2631 | ACC: 12164 12068 -416 | GYRO: 13453 -1132 -10590 | GDP=17158.459
FLEX: 2688 2491 2626 2737 2659 | ACC: 8992 12044 1200 | GYRO: 4456 -4502 -19499 | GDP=20502.072
FLEX: 2704 2517 2608 2724 2661 | ACC: 5696 11384 1752 | GYRO: 5007 -11222 -32768 | GDP=34996.359
FLEX: 2784 2448 2589 2688 2699 | ACC: -2276 10040 2096 | GYRO: -7821 -14341 -32768 | GDP=36613.852
FLEX: 2769 2519 2651 2739 2607 | ACC: -9996 1532 6448 | GYRO: -13555 -7561 -32768 | GDP=36258.082
FLEX: 2768 2448 2624 2733 2636 | ACC: -25660 2476 7420 | GYRO: -21575 -3252 -32768 | GDP=39367.473
FLEX: 2744 2470 2627 2669 2557 | ACC: -31728 -3024 13664 | GYRO: 1249 -4942 -9333 | GDP=10634.296
FLEX: 2755 2417 2691 2720 2559 | ACC: -14268 2228 4916 | GYRO: 5172 -10494 -201 | GDP=11701.026
FLEX: 2708 2447 2675 2757 2603 | ACC: -15876 3836 6160 | GYRO: 707 -1588 -1318 | GDP=2181.448
FLEX: 2722 2480 2663 2707 2604 | ACC: -14248 4688 6820 | GYRO: 1462 -2012 1082 | GDP=2712.252
FLEX: 2749 2449 2640 2731 2607 | ACC: -13020 5096 7216 | GYRO: 384 -324 353 | GDP=614.037
FLEX: 2761 2444 2641 2730 2623 | ACC: -12792 5052 6956 | GYRO: 428 -256 49 | GDP=501.120
FLEX: 2759 2468 2608 2724 2634 | ACC: -14112 4708 7728 | GYRO: 510 -529 -563 | GDP=925.694
FLEX: 2704 2511 2608 2706 2606 | ACC: -13656 4952 7216 | GYRO: 507 480 156 | GDP=715.391
FLEX: 2747 2458 2635 2725 2559 | ACC: -14608 4824 7540 | GYRO: 653 -393 -78 | GDP=766.121
FLEX: 2757 2439 2639 2694 2622 | ACC: -13532 5436 7084 | GYRO: 1370 -609 221 | GDP=1515.461
FLEX: 2747 2466 2620 2736 2608 | ACC: -13064 4628 7184 | GYRO: 889 312 -571 | GDP=1101.683
FLEX: 2753 2495 2630 2735 2615 | ACC: -13768 5568 6552 | GYRO: 1314 -785 -28 | GDP=1530.884
FLEX: 2749 2456 2598 2743 2593 | ACC: -13188 4680 7464 | GYRO: 279 850 -116 | GDP=902.107
FLEX: 2767 2458 2630 2731 2594 | ACC: -14112 5484 7072 | GYRO: 1146 -466 -301 | GDP=1273.214
FLEX: 2736 2447 2589 2724 2623 | ACC: -13872 4692 7364 | GYRO: 368 722 -366 | GDP=889.193
FLEX: 2738 2459 2625 2714 2595 | ACC: -14204 5292 7108 | GYRO: 1077 -102 -220 | GDP=1103.962
FLEX: 2752 2431 2627 2672 2589 | ACC: -13708 4936 7256 | GYRO: 172 462 252 | GDP=553.653
FLEX: 2710 2480 2607 2727 2640 | ACC: -13804 4992 7524 | GYRO: 986 -332 39 | GDP=1041.125
FLEX: 2736 2463 2609 2711 2586 | ACC: -13712 5224 7372 | GYRO: 958 169 42 | GDP=973.699
FLEX: 2766 2431 2626 2735 2639 | ACC: -13436 4900 7120 | GYRO: 701 151 -216 | GDP=748.905
FLEX: 2734 2441 2595 2709 2606 | ACC: -13652 5144 7136 | GYRO: 968 -134 71 | GDP=979.807
FLEX: 2735 2443 2627 2704 2640 | ACC: -13320 4748 7020 | GYRO: 767 -40 -293 | GDP=822.033
FLEX: 2751 2451 2607 2689 2603 | ACC: -13616 5208 6980 | GYRO: 698 -367 -243 | GDP=825.192
FLEX: 2707 2492 2700 2705 2672 | ACC: -13640 4664 7164 | GYRO: 701 488 -456 | GDP=968.236
