# sentence_label=Rest
# timestamp=1764404016.3247669
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=77
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2658 2549 2397 2627 2549 | ACC: -12380 5024 9404 | GYRO: 626 54 -35 | GDP=629.299
FLEX: 2661 2596 2367 2629 2557 | ACC: -12284 4960 9472 | GYRO: 572 38 -36 | GDP=574.390
FLEX: 2643 2601 2394 2615 2546 | ACC: -12288 4996 9512 | GYRO: 622 -6 26 | GDP=622.572
FLEX: 2642 2620 2398 2639 2559 | ACC: -12388 5004 9344 | GYRO: 656 -76 10 | GDP=660.464
FLEX: 2628 2590 2357 2629 2547 | ACC: -12260 5020 9440 | GYRO: 628 67 -41 | GDP=632.893
FLEX: 2661 2594 2386 2637 2559 | ACC: -12384 4980 9488 | GYRO: 653 -48 -28 | GDP=655.360
FLEX: 2641 2591 2384 2622 2592 | ACC: -12356 4996 9492 | GYRO: 606 -6 13 | GDP=606.169
FLEX: 2666 2592 2385 2625 2591 | ACC: -12372 4984 9488 | GYRO: 628 62 2 | GDP=631.056
FLEX: 2631 2559 2378 2597 2531 | ACC: -12380 4940 9452 | GYRO: 641 40 -51 | GDP=644.269
FLEX: 2638 2559 2416 2608 2534 | ACC: -12348 4996 9440 | GYRO: 625 -29 -19 | GDP=625.961
FLEX: 2641 2603 2425 2609 2559 | ACC: -12396 5032 9460 | GYRO: 638 103 -15 | GDP=646.435
FLEX: 2641 2591 2388 2628 2559 | ACC: -12408 4952 9432 | GYRO: 654 -42 -11 | GDP=655.440
FLEX: 2649 2559 2389 2607 2539 | ACC: -12240 5020 9444 | GYRO: 616 -5 -35 | GDP=617.014
FLEX: 2637 2597 2359 2629 2559 | ACC: -12372 4988 9332 | GYRO: 613 113 -13 | GDP=623.464
FLEX: 2626 2559 2352 2643 2540 | ACC: -12280 5056 9428 | GYRO: 612 -80 -33 | GDP=618.088
FLEX: 2640 2587 2380 2624 2559 | ACC: -12400 5044 9472 | GYRO: 590 144 -57 | GDP=609.988
FLEX: 2663 2587 2391 2614 2527 | ACC: -12380 4964 9464 | GYRO: 651 36 -19 | GDP=652.271
FLEX: 2651 2559 2391 2635 2544 | ACC: -12328 5012 9448 | GYRO: 613 -44 -22 | GDP=614.971
FLEX: 2640 2559 2361 2626 2544 | ACC: -12400 5048 9312 | GYRO: 661 3 2 | GDP=661.010
FLEX: 2649 2592 2397 2621 2544 | ACC: -12288 5024 9352 | GYRO: 665 8 -27 | GDP=665.596
FLEX: 2617 2559 2381 2619 2557 | ACC: -12388 5068 9500 | GYRO: 645 -47 21 | GDP=647.051
FLEX: 2672 2590 2393 2608 2525 | ACC: -12372 4980 9380 | GYRO: 629 61 -18 | GDP=632.207
FLEX: 2603 2608 2381 2597 2527 | ACC: -12420 5040 9448 | GYRO: 622 -77 12 | GDP=626.863
FLEX: 2625 2621 2372 2625 2551 | ACC: -12424 4992 9484 | GYRO: 674 -7 -8 | GDP=674.084
FLEX: 2628 2589 2384 2625 2522 | ACC: -12340 5000 9432 | GYRO: 642 45 10 | GDP=643.653
FLEX: 2650 2604 2368 2626 2559 | ACC: -12420 5004 9424 | GYRO: 638 -102 7 | GDP=646.140
FLEX: 2641 2559 2402 2587 2544 | ACC: -12264 4980 9408 | GYRO: 589 -83 17 | GDP=595.062
FLEX: 2623 2587 2389 2630 2517 | ACC: -12476 5004 9388 | GYRO: 631 96 7 | GDP=638.299
FLEX: 2623 2605 2372 2641 2531 | ACC: -12288 5048 9396 | GYRO: 649 -32 -58 | GDP=652.372
FLEX: 2665 2608 2375 2651 2559 | ACC: -12384 4944 9400 | GYRO: 613 102 24 | GDP=621.891
FLEX: 2643 2592 2384 2621 2531 | ACC: -12316 5044 9372 | GYRO: 616 -34 12 | GDP=617.054
FLEX: 2657 2615 2390 2622 2586 | ACC: -12388 4988 9476 | GYRO: 648 -18 11 | GDP=648.343
FLEX: 2661 2598 2396 2637 2522 | ACC: -12236 5060 9452 | GYRO: 623 4 -48 | GDP=624.859
FLEX: 2624 2583 2382 2665 2544 | ACC: -12376 5052 9452 | GYRO: 636 -69 8 | GDP=639.782
FLEX: 2645 2559 2394 2639 2539 | ACC: -12320 5060 9328 | GYRO: 603 65 -19 | GDP=606.791
FLEX: 2651 2559 2368 2595 2559 | ACC: -12364 5092 9292 | GYRO: 631 -27 8 | GDP=631.628
FLEX: 2669 2559 2372 2638 2559 | ACC: -12368 4932 9472 | GYRO: 646 22 -61 | GDP=649.246
FLEX: 2650 2590 2347 2624 2559 | ACC: -12248 4928 9364 | GYRO: 657 -17 -38 | GDP=658.318
FLEX: 2665 2608 2383 2608 2600 | ACC: -12368 5036 9440 | GYRO: 615 -40 1 | GDP=616.300
FLEX: 2651 2593 2407 2614 2559 | ACC: -12356 5020 9380 | GYRO: 638 -96 9 | GDP=645.245
FLEX: 2629 2582 2343 2615 2558 | ACC: -12380 5020 9396 | GYRO: 641 55 -22 | GDP=643.731
FLEX: 2624 2589 2377 2623 2549 | ACC: -12332 5008 9412 | GYRO: 613 42 -1 | GDP=614.438
FLEX: 2640 2559 2382 2619 2559 | ACC: -12416 5028 9468 | GYRO: 661 -28 -31 | GDP=662.319
FLEX: 2647 2601 2378 2639 2558 | ACC: -12340 5028 9336 | GYRO: 639 79 -21 | GDP=644.207
FLEX: 2640 2559 2378 2634 2507 | ACC: -12448 4972 9448 | GYRO: 618 21 8 | GDP=618.408
FLEX: 2647 2605 2387 2631 2544 | ACC: -12344 5036 9424 | GYRO: 646 -13 -39 | GDP=647.307
FLEX: 2629 2605 2374 2610 2534 | ACC: -12424 4988 9448 | GYRO: 641 -36 -34 | GDP=642.910
FLEX: 2672 2597 2371 2633 2559 | ACC: -12324 5044 9408 | GYRO: 596 -3 -21 | GDP=596.377
FLEX: 2650 2559 2394 2637 2546 | ACC: -12440 5000 9416 | GYRO: 627 11 12 | GDP=627.211
FLEX: 2661 2606 2390 2645 2559 | ACC: -12260 4964 9404 | GYRO: 623 49 -10 | GDP=625.004
FLEX: 2640 2559 2369 2635 2543 | ACC: -12352 5016 9420 | GYRO: 642 -73 -20 | GDP=646.446
FLEX: 2646 2559 2406 2609 2559 | ACC: -12356 4944 9384 | GYRO: 632 47 16 | GDP=633.947
FLEX: 2640 2586 2384 2609 2531 | ACC: -12340 5056 9432 | GYRO: 655 14 5 | GDP=655.169
FLEX: 2653 2589 2378 2615 2544 | ACC: -12436 5008 9456 | GYRO: 626 21 -10 | GDP=626.432
FLEX: 2640 2593 2367 2608 2544 | ACC: -12284 5044 9416 | GYRO: 587 11 52 | GDP=589.401
FLEX: 2637 2595 2343 2631 2559 | ACC: -12532 4972 9504 | GYRO: 642 -3 -23 | GDP=642.419
FLEX: 2641 2585 2378 2624 2511 | ACC: -12228 5012 9392 | GYRO: 654 77 -103 | GDP=666.524
FLEX: 2656 2594 2377 2642 2559 | ACC: -12284 5012 9276 | GYRO: 622 -28 -2 | GDP=622.633
FLEX: 2615 2559 2372 2640 2532 | ACC: -12376 5020 9332 | GYRO: 686 4 -52 | GDP=687.980
FLEX: 2663 2587 2387 2613 2553 | ACC: -12368 4988 9464 | GYRO: 636 -27 -3 | GDP=636.580
FLEX: 2610 2598 2390 2638 2528 | ACC: -12380 5092 9540 | GYRO: 627 -30 0 | GDP=627.717
FLEX: 2646 2597 2423 2661 2597 | ACC: -12344 4992 9344 | GYRO: 645 11 9 | GDP=645.157
