# sentence_label=Rest
# timestamp=1764406672.5899723
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2635 2624 2448 2601 2427 | ACC: 4264 7068 14600 | GYRO: 942 -605 31 | GDP=1119.978
FLEX: 2623 2592 2433 2622 2398 | ACC: 4760 6804 14488 | GYRO: 597 194 -26 | GDP=628.268
FLEX: 2635 2591 2432 2612 2427 | ACC: 4388 6308 14196 | GYRO: 359 -100 85 | GDP=382.238
FLEX: 2625 2604 2425 2635 2387 | ACC: 3748 6780 14696 | GYRO: 1247 -264 84 | GDP=1277.404
FLEX: 2640 2610 2477 2631 2434 | ACC: 4812 6960 13896 | GYRO: 1032 -135 390 | GDP=1111.463
FLEX: 2627 2608 2478 2597 2358 | ACC: 3808 6784 14256 | GYRO: 303 51 -70 | GDP=315.135
FLEX: 2618 2582 2427 2615 2395 | ACC: 3312 8304 9868 | GYRO: -5677 1281 3058 | GDP=6574.242
FLEX: 2603 2613 2355 2585 2371 | ACC: 4688 6748 16176 | GYRO: -335 -181 397 | GDP=550.086
FLEX: 2647 2611 2363 2559 2398 | ACC: 4408 6452 14768 | GYRO: 122 468 5 | GDP=483.666
FLEX: 2639 2559 2319 2512 2380 | ACC: 3236 5524 15068 | GYRO: -929 654 305 | GDP=1176.343
FLEX: 2629 2559 2327 2559 2397 | ACC: 5064 5616 15660 | GYRO: 152 -2073 611 | GDP=2166.507
FLEX: 2621 2602 2326 2539 2421 | ACC: 5688 6060 14772 | GYRO: -437 237 305 | GDP=583.235
FLEX: 2657 2592 2320 2559 2408 | ACC: 3916 5628 14980 | GYRO: -138 619 18 | GDP=634.452
FLEX: 2640 2598 2334 2559 2383 | ACC: 4388 5712 14860 | GYRO: 733 -806 90 | GDP=1093.172
FLEX: 2633 2550 2307 2549 2395 | ACC: 5000 5872 14936 | GYRO: 822 -660 268 | GDP=1087.708
FLEX: 2608 2600 2333 2558 2393 | ACC: 4968 5672 14796 | GYRO: 248 200 135 | GDP=346.019
FLEX: 2619 2559 2323 2589 2383 | ACC: 4416 5728 14900 | GYRO: 305 409 44 | GDP=512.096
FLEX: 2611 2559 2318 2550 2388 | ACC: 4408 5720 14852 | GYRO: 839 38 -31 | GDP=840.432
FLEX: 2622 2592 2315 2525 2384 | ACC: 4728 5716 15020 | GYRO: 739 -361 10 | GDP=822.522
FLEX: 2615 2617 2323 2559 2389 | ACC: 4672 5516 14812 | GYRO: 306 88 83 | GDP=329.043
FLEX: 2615 2559 2320 2537 2399 | ACC: 4580 5596 14964 | GYRO: 250 442 13 | GDP=507.969
