# sentence_label=See you later
# timestamp=1764327321.8699985
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2287 2447 2599 2679 2631 | ACC: 1160 -2892 19360 | GYRO: -1137 2877 272 | GDP=3105.460
FLEX: 2295 2455 2672 2753 2654 | ACC: 616 -1392 17932 | GYRO: -170 1217 1855 | GDP=2225.087
FLEX: 2294 2451 2624 2745 2622 | ACC: 1136 -1860 17872 | GYRO: -368 1297 895 | GDP=1618.227
FLEX: 2322 2441 2615 2738 2611 | ACC: 472 -1580 17100 | GYRO: 625 -172 287 | GDP=708.927
FLEX: 2308 2417 2624 2717 2626 | ACC: 932 -1424 16596 | GYRO: 691 -55 475 | GDP=840.316
FLEX: 2311 2448 2625 2734 2665 | ACC: 732 -1500 16920 | GYRO: 924 255 164 | GDP=972.470
FLEX: 2319 2448 2599 2733 2640 | ACC: 452 -1016 16380 | GYRO: 656 -612 269 | GDP=936.611
FLEX: 2307 2480 2610 2725 2651 | ACC: 664 -1072 16648 | GYRO: 1320 134 401 | GDP=1386.058
FLEX: 2307 2427 2559 2724 2637 | ACC: 888 -612 15992 | GYRO: 1134 -778 482 | GDP=1457.245
FLEX: 2333 2447 2624 2704 2641 | ACC: 1016 -720 16480 | GYRO: 320 88 245 | GDP=412.515
FLEX: 2303 2437 2613 2746 2651 | ACC: 584 -872 16608 | GYRO: 998 -326 355 | GDP=1108.289
FLEX: 2327 2450 2609 2746 2624 | ACC: 504 -760 16472 | GYRO: 506 -386 -98 | GDP=643.922
FLEX: 2304 2431 2559 2721 2643 | ACC: 672 -868 16428 | GYRO: 821 39 485 | GDP=954.352
FLEX: 2331 2455 2587 2749 2642 | ACC: 928 -884 16380 | GYRO: 516 -573 3 | GDP=771.099
FLEX: 2309 2448 2559 2715 2612 | ACC: 1132 -1208 16720 | GYRO: 318 -549 138 | GDP=649.283
