# sentence_label=Thank you.
# timestamp=1764327017.713043
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=77
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2591 2484 2303 2478 2312 | ACC: -8396 11284 10628 | GYRO: 3061 4283 1515 | GDP=5478.050
FLEX: 2559 2492 2336 2486 2352 | ACC: -8116 11376 9856 | GYRO: 3568 3514 2507 | GDP=5600.345
FLEX: 2559 2489 2353 2496 2376 | ACC: -8096 11324 9824 | GYRO: 4876 4224 2522 | GDP=6926.618
FLEX: 2585 2537 2335 2487 2386 | ACC: -6856 11876 7956 | GYRO: 5058 3351 3490 | GDP=6999.476
FLEX: 2587 2546 2323 2485 2365 | ACC: -8156 11868 8316 | GYRO: 6535 3382 3600 | GDP=8191.712
FLEX: 2583 2533 2322 2514 2417 | ACC: -8180 12512 6740 | GYRO: 6839 2157 4712 | GDP=8580.647
FLEX: 2559 2527 2320 2494 2389 | ACC: -7216 13024 5384 | GYRO: 7472 5069 6855 | GDP=11336.515
FLEX: 2559 2528 2335 2501 2389 | ACC: -5940 13708 2904 | GYRO: 8849 8465 8195 | GDP=14734.960
FLEX: 2559 2491 2341 2487 2366 | ACC: -3884 15728 136 | GYRO: 9134 7499 5750 | GDP=13142.582
FLEX: 2559 2533 2326 2480 2399 | ACC: -2488 17792 -2000 | GYRO: 2595 -4519 2346 | GDP=5714.814
FLEX: 2557 2515 2334 2497 2388 | ACC: -1884 16476 572 | GYRO: -661 -3843 127 | GDP=3901.500
FLEX: 2592 2506 2309 2526 2384 | ACC: -4532 15008 2836 | GYRO: -924 1983 92 | GDP=2189.641
FLEX: 2544 2510 2297 2512 2373 | ACC: -5052 14656 3520 | GYRO: 179 -730 -206 | GDP=779.344
FLEX: 2559 2519 2338 2490 2393 | ACC: -5108 14872 3072 | GYRO: 754 2278 -220 | GDP=2409.606
FLEX: 2559 2511 2312 2507 2381 | ACC: -5916 15276 3268 | GYRO: 282 -131 -1115 | GDP=1157.545
FLEX: 2557 2496 2309 2494 2394 | ACC: -5396 15276 2568 | GYRO: -484 286 -265 | GDP=621.512
FLEX: 2551 2490 2298 2503 2367 | ACC: -5540 15312 3296 | GYRO: -646 -321 -573 | GDP=921.242
FLEX: 2587 2524 2307 2511 2354 | ACC: -4936 15180 2712 | GYRO: -1381 -711 -213 | GDP=1567.817
FLEX: 2544 2511 2290 2474 2352 | ACC: -4696 14792 2828 | GYRO: -3130 -846 -1312 | GDP=3497.708
FLEX: 2597 2499 2314 2498 2385 | ACC: -5516 15544 2148 | GYRO: -8836 -827 -2598 | GDP=9247.077
FLEX: 2559 2505 2339 2482 2345 | ACC: -6456 15296 4960 | GYRO: -12906 -5439 -1059 | GDP=14045.250
FLEX: 2559 2525 2314 2480 2352 | ACC: -6204 14888 5832 | GYRO: -17774 -3129 -161 | GDP=18048.037
FLEX: 2555 2497 2310 2480 2330 | ACC: -7040 13116 10644 | GYRO: -14322 -7482 1725 | GDP=16250.404
FLEX: 2583 2529 2327 2509 2339 | ACC: -4488 11840 9620 | GYRO: -14027 -2802 2630 | GDP=14543.894
FLEX: 2559 2466 2298 2474 2329 | ACC: -5024 10208 12660 | GYRO: -11993 -3521 4790 | GDP=13385.573
FLEX: 2559 2495 2330 2470 2384 | ACC: -2904 8956 13908 | GYRO: -8835 -676 4676 | GDP=10018.940
FLEX: 2512 2491 2293 2467 2341 | ACC: -228 7636 14072 | GYRO: -2574 2461 5345 | GDP=6422.696
FLEX: 2523 2471 2279 2479 2353 | ACC: 476 7352 13500 | GYRO: 3228 10581 5681 | GDP=12435.888
FLEX: 2553 2463 2305 2465 2351 | ACC: -1740 6712 14928 | GYRO: 10651 15606 2248 | GDP=19027.469
FLEX: 2559 2491 2289 2474 2355 | ACC: -2648 8752 11632 | GYRO: 15641 14049 -1200 | GDP=21058.379
FLEX: 2557 2457 2269 2470 2335 | ACC: -2708 8304 10456 | GYRO: 24245 18827 -12629 | GDP=33192.883
FLEX: 2535 2480 2291 2494 2366 | ACC: -6240 10452 4316 | GYRO: 23688 11311 -12651 | GDP=29139.457
FLEX: 2535 2463 2291 2476 2320 | ACC: -7880 6052 2708 | GYRO: 32528 18501 -25529 | GDP=45299.973
FLEX: 2557 2494 2298 2491 2320 | ACC: -10536 4144 -3096 | GYRO: 32767 21605 -27777 | GDP=48083.406
FLEX: 2544 2479 2263 2483 2347 | ACC: -18652 10044 -13000 | GYRO: 31922 14527 -19631 | GDP=40192.336
FLEX: 2546 2473 2286 2496 2347 | ACC: -17412 -580 -13912 | GYRO: 9090 13669 -5729 | GDP=17386.521
FLEX: 2527 2486 2286 2465 2345 | ACC: -15320 4872 -16248 | GYRO: 4594 -2205 -529 | GDP=5123.153
FLEX: 2543 2470 2275 2479 2369 | ACC: -14448 2832 -9692 | GYRO: 562 -1033 -501 | GDP=1278.254
FLEX: 2528 2494 2258 2450 2310 | ACC: -14552 5360 -9060 | GYRO: 885 -1633 1741 | GDP=2545.780
FLEX: 2537 2510 2273 2501 2355 | ACC: -13604 3116 -7412 | GYRO: 25 -376 283 | GDP=471.264
FLEX: 2519 2480 2277 2473 2331 | ACC: -12924 4988 -8400 | GYRO: 1846 -1835 1397 | GDP=2954.073
FLEX: 2522 2491 2281 2480 2339 | ACC: -12984 3840 -7808 | GYRO: 74 692 -460 | GDP=834.230
FLEX: 2520 2516 2274 2464 2352 | ACC: -13272 4680 -8580 | GYRO: 1345 -1093 296 | GDP=1758.206
FLEX: 2541 2488 2287 2485 2359 | ACC: -13328 4144 -8528 | GYRO: -1213 1568 -78 | GDP=1983.955
FLEX: 2526 2519 2284 2475 2315 | ACC: -14212 4380 -7432 | GYRO: 2106 -2300 1077 | GDP=3299.267
FLEX: 2527 2464 2300 2461 2338 | ACC: -12856 4392 -8780 | GYRO: -114 979 295 | GDP=1028.816
FLEX: 2519 2505 2274 2474 2335 | ACC: -13832 4196 -8172 | GYRO: 1003 585 72 | GDP=1163.365
FLEX: 2529 2475 2278 2479 2339 | ACC: -12796 4544 -8844 | GYRO: -194 158 -82 | GDP=263.295
FLEX: 2511 2464 2269 2474 2333 | ACC: -13872 4276 -7636 | GYRO: 785 -300 3 | GDP=840.377
FLEX: 2519 2478 2243 2480 2353 | ACC: -12972 4724 -8532 | GYRO: 252 164 -206 | GDP=364.467
FLEX: 2544 2485 2287 2491 2323 | ACC: -14068 4360 -8004 | GYRO: 1365 -436 48 | GDP=1433.745
FLEX: 2527 2473 2291 2480 2351 | ACC: -12936 4312 -8792 | GYRO: 328 -43 28 | GDP=331.989
FLEX: 2548 2489 2252 2466 2339 | ACC: -13956 4292 -8088 | GYRO: 1107 -715 291 | GDP=1349.576
FLEX: 2538 2486 2280 2515 2340 | ACC: -13288 4300 -8380 | GYRO: 630 79 192 | GDP=663.329
FLEX: 2512 2475 2288 2461 2348 | ACC: -13368 4268 -8220 | GYRO: 811 -890 688 | GDP=1386.782
FLEX: 2517 2463 2281 2475 2333 | ACC: -13240 4584 -8280 | GYRO: 650 -44 229 | GDP=690.563
FLEX: 2529 2478 2302 2480 2303 | ACC: -13284 4568 -8024 | GYRO: 920 -1604 533 | GDP=1924.397
FLEX: 2550 2482 2287 2469 2353 | ACC: -13644 4544 -8224 | GYRO: 94 1266 -484 | GDP=1358.620
FLEX: 2525 2471 2267 2454 2327 | ACC: -13736 4656 -7972 | GYRO: 569 -804 120 | GDP=992.259
FLEX: 2543 2487 2297 2483 2350 | ACC: -13532 4520 -7880 | GYRO: 465 236 45 | GDP=523.398
FLEX: 2537 2498 2274 2494 2349 | ACC: -13848 4472 -7688 | GYRO: 1240 -1467 726 | GDP=2053.476
FLEX: 2540 2452 2287 2480 2330 | ACC: -13224 4760 -8304 | GYRO: 348 -63 178 | GDP=395.926
FLEX: 2495 2479 2261 2455 2320 | ACC: -13660 4604 -7524 | GYRO: 584 -411 224 | GDP=748.434
