# label=L
# timestamp=1764317427.242074
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2337 2503 2711 2686 2927 | ACC: 5500 14964 3452 | GYRO: 1094 -97 -246 | GDP=1125.505
FLEX: 2335 2514 2676 2725 2871 | ACC: 5472 14660 4492 | GYRO: 1177 -34 -890 | GDP=1476.003
FLEX: 2333 2479 2709 2730 2927 | ACC: 5056 14892 3320 | GYRO: 447 -118 -220 | GDP=511.989
FLEX: 2325 2458 2648 2668 2859 | ACC: 4820 15268 3348 | GYRO: 1162 -241 151 | GDP=1196.297
FLEX: 2341 2431 2719 2751 2832 | ACC: 5248 15668 3200 | GYRO: 58 -1003 227 | GDP=1030.001
FLEX: 2370 2463 2731 2675 2848 | ACC: 5096 14832 4400 | GYRO: 169 -115 -104 | GDP=229.351
FLEX: 2353 2448 2682 2717 2928 | ACC: 5240 15304 4052 | GYRO: -197 -522 -108 | GDP=568.293
FLEX: 2355 2481 2687 2703 2828 | ACC: 5024 15220 3840 | GYRO: 873 467 -40 | GDP=990.867
FLEX: 2363 2474 2720 2713 2817 | ACC: 5240 14984 3884 | GYRO: 290 -322 177 | GDP=468.095
FLEX: 2340 2463 2727 2753 2891 | ACC: 5448 14528 4492 | GYRO: 329 360 -500 | GDP=698.456
FLEX: 2362 2481 2734 2654 2847 | ACC: 5232 14880 4036 | GYRO: 488 363 -113 | GDP=618.613
FLEX: 2368 2471 2783 2694 2815 | ACC: 4916 15512 3184 | GYRO: 374 322 98 | GDP=503.154
FLEX: 2325 2448 2653 2722 2817 | ACC: 4924 15336 4028 | GYRO: -72 418 47 | GDP=426.752
FLEX: 2336 2460 2751 2738 2752 | ACC: 5216 14692 5172 | GYRO: -239 -236 -371 | GDP=500.458
FLEX: 2317 2445 2769 2714 2915 | ACC: 5352 14472 4744 | GYRO: 746 1259 -481 | GDP=1540.441
FLEX: 2328 2465 2686 2783 2887 | ACC: 4676 15540 3760 | GYRO: 588 498 -649 | GDP=1007.447
FLEX: 2361 2479 2699 2741 2902 | ACC: 4800 15340 3848 | GYRO: 501 1268 -20 | GDP=1363.534
FLEX: 2407 2441 2670 2630 2902 | ACC: 4724 15064 4672 | GYRO: -368 19 -208 | GDP=423.142
FLEX: 2383 2467 2709 2650 2937 | ACC: 5432 14420 5124 | GYRO: 166 1903 -419 | GDP=1955.640
FLEX: 2338 2491 2704 2694 2898 | ACC: 4580 15344 4336 | GYRO: 659 739 -456 | GDP=1090.109
FLEX: 2381 2455 2767 2656 2814 | ACC: 4904 15260 4620 | GYRO: 316 422 371 | GDP=644.656
FLEX: 2362 2438 2732 2677 2800 | ACC: 4924 15232 5320 | GYRO: 113 -178 -350 | GDP=408.599
FLEX: 2377 2468 2863 2741 2860 | ACC: 4584 14712 5620 | GYRO: 230 1237 -398 | GDP=1319.649
FLEX: 2371 2462 2676 2618 2879 | ACC: 4396 15384 4428 | GYRO: 326 -166 107 | GDP=381.157
FLEX: 2310 2420 2755 2695 2910 | ACC: 4632 15392 4416 | GYRO: 196 181 547 | GDP=608.593
FLEX: 2411 2458 2774 2674 2785 | ACC: 4992 15008 5048 | GYRO: -216 -286 151 | GDP=388.913
FLEX: 2356 2509 2799 2709 2879 | ACC: 4932 14056 6008 | GYRO: 241 658 -133 | GDP=713.256
FLEX: 2368 2411 2727 2656 2855 | ACC: 4628 15020 4908 | GYRO: 836 230 -153 | GDP=880.457
FLEX: 2280 2455 2634 2782 2929 | ACC: 4372 15192 4528 | GYRO: 705 710 242 | GDP=1029.412
FLEX: 2320 2439 2709 2726 2894 | ACC: 5088 14940 4924 | GYRO: 346 175 161 | GDP=419.836
FLEX: 2358 2448 2678 2636 2810 | ACC: 4852 14404 5952 | GYRO: 382 676 115 | GDP=784.936
FLEX: 2304 2435 2775 2715 2812 | ACC: 4988 15108 5012 | GYRO: 806 103 115 | GDP=820.652
FLEX: 2384 2450 2673 2751 2875 | ACC: 5100 15224 4668 | GYRO: 398 194 31 | GDP=443.848
FLEX: 2357 2517 2704 2670 2874 | ACC: 5184 15100 5004 | GYRO: 320 -500 -129 | GDP=607.487
FLEX: 2378 2473 2743 2694 2834 | ACC: 4908 14336 5988 | GYRO: 272 -250 -363 | GDP=517.931
FLEX: 2415 2432 2767 2698 2891 | ACC: 4552 14896 5300 | GYRO: 920 -134 -379 | GDP=1003.991
FLEX: 2381 2388 2655 2723 2873 | ACC: 4456 15328 4520 | GYRO: 812 472 100 | GDP=944.525
FLEX: 2355 2449 2677 2736 2825 | ACC: 4340 14964 4800 | GYRO: 294 -460 86 | GDP=552.659
FLEX: 2384 2512 2689 2673 2885 | ACC: 4644 14496 5836 | GYRO: -1 610 56 | GDP=612.566
FLEX: 2365 2493 2734 2768 2919 | ACC: 5092 14536 5752 | GYRO: 934 -46 -199 | GDP=956.072
FLEX: 2431 2481 2763 2642 2926 | ACC: 4880 15452 4668 | GYRO: 1298 13 309 | GDP=1334.337
FLEX: 2365 2515 2703 2650 2810 | ACC: 4880 15496 4620 | GYRO: 719 -14 -243 | GDP=759.082
FLEX: 2359 2464 2711 2689 2847 | ACC: 4920 14436 5384 | GYRO: -1997 -1029 555 | GDP=2314.060
FLEX: 2368 2442 2679 2717 2806 | ACC: 4536 14068 6492 | GYRO: 339 606 -158 | GDP=712.124
FLEX: 2368 2493 2719 2711 2756 | ACC: 4892 15024 4820 | GYRO: 1754 -416 605 | GDP=1901.472
FLEX: 2323 2413 2759 2670 2873 | ACC: 4892 15008 4948 | GYRO: 1705 431 180 | GDP=1767.820
FLEX: 2367 2446 2637 2715 2868 | ACC: 5152 14868 5268 | GYRO: 990 -259 -110 | GDP=1029.214
FLEX: 2320 2407 2640 2775 2819 | ACC: 4800 14324 6116 | GYRO: 649 540 -565 | GDP=1015.887
FLEX: 2377 2416 2656 2642 2801 | ACC: 4676 15152 4312 | GYRO: 1477 274 -174 | GDP=1512.244
FLEX: 2386 2482 2723 2747 2882 | ACC: 4344 15180 4348 | GYRO: 285 552 275 | GDP=679.378
FLEX: 2331 2458 2694 2767 2790 | ACC: 5268 14708 5224 | GYRO: 218 18 161 | GDP=271.604
FLEX: 2359 2463 2871 2672 2798 | ACC: 4980 14356 6084 | GYRO: 84 565 -185 | GDP=600.422
FLEX: 2397 2434 2706 2612 2814 | ACC: 4812 14928 5724 | GYRO: 1275 1 -151 | GDP=1283.911
FLEX: 2400 2400 2755 2634 2842 | ACC: 4488 15488 4420 | GYRO: 1020 95 281 | GDP=1062.255
FLEX: 2391 2471 2733 2720 2806 | ACC: 4748 14936 5204 | GYRO: 423 217 -208 | GDP=518.924
FLEX: 2373 2465 2624 2739 2868 | ACC: 4716 14340 5852 | GYRO: 307 352 -140 | GDP=487.599
FLEX: 2389 2515 2692 2673 2828 | ACC: 4628 14608 5052 | GYRO: 738 237 -327 | GDP=841.274
FLEX: 2374 2428 2642 2768 2778 | ACC: 4512 15092 4160 | GYRO: 62 649 307 | GDP=720.621
FLEX: 2390 2475 2703 2678 3016 | ACC: 4752 14724 5416 | GYRO: -239 -96 -61 | GDP=264.685
FLEX: 2354 2426 2709 2739 2830 | ACC: 5236 14668 6624 | GYRO: 268 372 -245 | GDP=519.839
FLEX: 2405 2445 2684 2733 2835 | ACC: 4544 15000 6148 | GYRO: 537 5 -487 | GDP=724.957
FLEX: 2415 2515 2637 2704 2878 | ACC: 4632 15856 5148 | GYRO: 1010 -206 78 | GDP=1033.741
FLEX: 2379 2448 2635 2618 2750 | ACC: 4420 15212 5028 | GYRO: 550 -95 -110 | GDP=568.880
FLEX: 2390 2477 2779 2695 3062 | ACC: 4672 14516 5944 | GYRO: 348 -157 -86 | GDP=391.343
FLEX: 2378 2397 2672 2667 2807 | ACC: 4640 14224 6156 | GYRO: 1078 -366 30 | GDP=1138.833
FLEX: 2373 2442 2688 2672 2897 | ACC: 5068 15284 4584 | GYRO: 1273 -462 -122 | GDP=1359.727
FLEX: 2384 2450 2679 2678 2909 | ACC: 5660 15300 5444 | GYRO: 765 -1035 -483 | GDP=1374.678
FLEX: 2375 2491 2679 2657 2793 | ACC: 6368 14040 7104 | GYRO: 954 -1232 -2000 | GDP=2535.338
FLEX: 2368 2448 2669 2672 2853 | ACC: 6764 12800 7576 | GYRO: 2422 -2191 -3209 | GDP=4578.673
FLEX: 2321 2448 2677 2672 2891 | ACC: 6768 13304 5468 | GYRO: 3621 -2754 -5037 | GDP=6787.306
FLEX: 2370 2465 2704 2704 2805 | ACC: 4360 13716 4232 | GYRO: 2740 -3802 -6354 | GDP=7895.323
FLEX: 2362 2434 2703 2672 2773 | ACC: 1232 14012 3868 | GYRO: 950 -4157 -5025 | GDP=6590.430
FLEX: 2399 2413 2736 2733 2833 | ACC: -540 15044 3084 | GYRO: -243 -8163 -1442 | GDP=8292.947
FLEX: 2371 2468 2704 2667 2814 | ACC: 884 16172 4408 | GYRO: -2527 -4007 1598 | GDP=4999.538
FLEX: 2398 2475 2779 2707 2847 | ACC: 4028 16684 4944 | GYRO: 122 -3668 2080 | GDP=4218.472
FLEX: 2411 2464 2628 2752 2850 | ACC: 2848 18064 4308 | GYRO: 804 215 -646 | GDP=1053.545
FLEX: 2402 2479 2661 2691 2863 | ACC: 2264 17176 3712 | GYRO: 264 178 -1644 | GDP=1674.549
FLEX: 2382 2412 2739 2727 2928 | ACC: 504 16808 3708 | GYRO: -35 1572 -1330 | GDP=2059.444
FLEX: 2375 2478 2704 2674 2871 | ACC: 2248 16460 3824 | GYRO: 587 2050 85 | GDP=2134.079
FLEX: 2387 2482 2693 2725 2790 | ACC: 3016 15584 4680 | GYRO: 1211 1259 285 | GDP=1769.979
FLEX: 2391 2495 2756 2678 2817 | ACC: 3324 15372 4440 | GYRO: 514 2004 104 | GDP=2071.480
FLEX: 2384 2425 2714 2730 2800 | ACC: 3292 14992 5076 | GYRO: 177 644 -65 | GDP=671.036
FLEX: 2425 2427 2598 2678 2858 | ACC: 3096 15400 4500 | GYRO: 602 69 252 | GDP=656.254
FLEX: 2394 2453 2723 2747 2807 | ACC: 2692 15572 4060 | GYRO: -51 155 581 | GDP=603.479
FLEX: 2413 2462 2699 2741 2894 | ACC: 3432 14808 5512 | GYRO: 116 163 106 | GDP=226.409
FLEX: 2395 2453 2689 2674 2813 | ACC: 3516 15432 5868 | GYRO: 205 620 -158 | GDP=671.855
FLEX: 2402 2474 2691 2754 2833 | ACC: 3260 16200 4860 | GYRO: 1237 651 -338 | GDP=1438.129
FLEX: 2368 2442 2719 2689 2909 | ACC: 3608 16312 4832 | GYRO: 1136 835 -504 | GDP=1497.243
FLEX: 2383 2445 2749 2727 2864 | ACC: 3752 15104 6012 | GYRO: 818 369 -1069 | GDP=1395.724
FLEX: 2379 2458 2667 2681 2829 | ACC: 3016 14764 5412 | GYRO: 1898 398 -892 | GDP=2134.589
FLEX: 2384 2468 2683 2711 2879 | ACC: 2980 15136 2836 | GYRO: 1395 81 -327 | GDP=1435.101
FLEX: 2374 2623 2715 2735 2879 | ACC: 2068 15412 3284 | GYRO: -131 249 -358 | GDP=455.331
FLEX: 2384 2462 2667 2679 2842 | ACC: 1596 14980 4548 | GYRO: -515 585 -560 | GDP=959.714
FLEX: 2362 2410 2641 2700 2848 | ACC: 1212 15284 5456 | GYRO: -240 1133 -495 | GDP=1259.490
FLEX: 2383 2455 2701 2688 2880 | ACC: 1828 15628 4884 | GYRO: 241 1884 63 | GDP=1900.396
FLEX: 2363 2453 2686 2737 2807 | ACC: 2620 16216 4104 | GYRO: 647 597 668 | GDP=1105.098
FLEX: 2395 2451 2686 2704 2837 | ACC: 3256 15664 5620 | GYRO: -565 1226 -136 | GDP=1356.760
FLEX: 2414 2442 2680 2666 2864 | ACC: 2076 14996 6928 | GYRO: 498 657 -835 | GDP=1173.404
FLEX: 2365 2472 2655 2683 2788 | ACC: 1656 15296 5152 | GYRO: 1817 603 -74 | GDP=1915.874
FLEX: 2384 2460 2694 2684 2799 | ACC: 1928 15860 3872 | GYRO: 1107 37 783 | GDP=1356.432
FLEX: 2402 2449 2693 2747 2806 | ACC: 2668 15872 4608 | GYRO: -821 -63 644 | GDP=1045.345
FLEX: 2384 2467 2661 2701 2827 | ACC: 2652 15316 5816 | GYRO: -681 -48 455 | GDP=820.421
FLEX: 2367 2389 2694 2879 2828 | ACC: 2504 15396 5892 | GYRO: -264 822 13 | GDP=863.452
FLEX: 2349 2375 2678 2640 2823 | ACC: 2776 15584 5500 | GYRO: -279 1985 231 | GDP=2017.778
FLEX: 2388 2444 2679 2692 2829 | ACC: 1976 15436 6108 | GYRO: 875 646 188 | GDP=1103.760
FLEX: 2407 2470 2671 2735 2833 | ACC: 2172 15220 5024 | GYRO: 566 1204 614 | GDP=1465.254
FLEX: 2414 2438 2687 2719 2848 | ACC: 2140 15280 5348 | GYRO: 182 442 1001 | GDP=1109.274
FLEX: 2405 2462 2659 2669 2839 | ACC: 3024 15616 5376 | GYRO: 332 41 959 | GDP=1015.670
FLEX: 2379 2474 2665 2655 2845 | ACC: 2416 15436 5708 | GYRO: 327 393 296 | GDP=590.757
FLEX: 2384 2458 2700 2688 2896 | ACC: 2084 14820 6160 | GYRO: 874 863 -120 | GDP=1234.117
FLEX: 2369 2448 2707 2642 2879 | ACC: 1960 14768 5772 | GYRO: 715 1509 -72 | GDP=1671.374
FLEX: 2397 2467 2709 2735 2793 | ACC: 2356 15296 5224 | GYRO: 614 1182 805 | GDP=1556.324
FLEX: 2413 2484 2736 2703 2823 | ACC: 3132 15568 5400 | GYRO: -5 589 521 | GDP=786.376
FLEX: 2417 2439 2669 2697 2895 | ACC: 3108 15052 6532 | GYRO: -353 873 -181 | GDP=958.905
FLEX: 2413 2480 2670 2717 2880 | ACC: 2524 15100 6804 | GYRO: 220 653 -244 | GDP=730.989
FLEX: 2411 2445 2622 2672 2770 | ACC: 2748 15656 6060 | GYRO: 971 -315 516 | GDP=1143.819
FLEX: 2416 2469 2720 2691 2861 | ACC: 2780 15596 5924 | GYRO: 926 101 602 | GDP=1109.090
FLEX: 2397 2446 2673 2724 2824 | ACC: 2776 14848 6400 | GYRO: 1156 -113 265 | GDP=1191.356
FLEX: 2425 2462 2699 2671 2773 | ACC: 2444 14676 6068 | GYRO: 1091 135 176 | GDP=1113.320
FLEX: 2400 2417 2688 2694 2892 | ACC: 2660 15340 5276 | GYRO: 767 -16 489 | GDP=909.762
FLEX: 2419 2478 2673 2671 2881 | ACC: 3228 15216 5420 | GYRO: 644 -501 204 | GDP=841.043
FLEX: 2416 2460 2795 2686 2829 | ACC: 2868 15012 6096 | GYRO: 805 -309 -249 | GDP=897.500
FLEX: 2429 2445 2707 2736 2880 | ACC: 2440 14684 6252 | GYRO: 912 -341 -614 | GDP=1151.096
FLEX: 2413 2467 2701 2676 2847 | ACC: 2328 15584 5136 | GYRO: 973 -878 74 | GDP=1312.665
FLEX: 2410 2455 2649 2729 2835 | ACC: 3016 15668 5124 | GYRO: 663 -176 18 | GDP=686.199
FLEX: 2399 2464 2687 2707 2794 | ACC: 2848 15232 5596 | GYRO: 746 -235 50 | GDP=783.735
FLEX: 2434 2483 2718 2692 2890 | ACC: 2480 14800 6376 | GYRO: 970 -215 -490 | GDP=1107.802
FLEX: 2415 2464 2670 2660 2835 | ACC: 2360 15476 5176 | GYRO: 1035 174 -138 | GDP=1058.558
FLEX: 2418 2481 2704 2695 2853 | ACC: 2592 15964 5148 | GYRO: 817 -18 24 | GDP=817.551
FLEX: 2401 2451 2686 2686 2877 | ACC: 2660 15240 5584 | GYRO: 683 -21 136 | GDP=696.725
FLEX: 2415 2455 2694 2687 2850 | ACC: 2316 14784 6180 | GYRO: 832 300 -262 | GDP=922.425
FLEX: 2415 2526 2691 2689 2826 | ACC: 2568 15056 5472 | GYRO: 917 655 -34 | GDP=1127.417
FLEX: 2429 2467 2757 2694 2870 | ACC: 2920 16028 4872 | GYRO: 571 378 111 | GDP=693.719
FLEX: 2415 2479 2688 2661 2818 | ACC: 2644 15592 5896 | GYRO: 599 -78 7 | GDP=604.098
FLEX: 2415 2474 2692 2695 2843 | ACC: 2268 14948 6160 | GYRO: 1631 -100 -27 | GDP=1634.286
FLEX: 2406 2450 2679 2689 2821 | ACC: 2240 14820 5324 | GYRO: 1337 654 125 | GDP=1493.623
FLEX: 2403 2451 2703 2672 2841 | ACC: 2856 15464 4584 | GYRO: 1138 144 525 | GDP=1261.509
FLEX: 2410 2458 2693 2679 2845 | ACC: 3184 15540 4700 | GYRO: 240 -41 123 | GDP=272.782
FLEX: 2414 2463 2654 2704 2825 | ACC: 2792 14976 5812 | GYRO: 656 -33 -306 | GDP=724.611
FLEX: 2415 2474 2718 2699 2819 | ACC: 2464 14924 5700 | GYRO: 681 258 -288 | GDP=783.115
FLEX: 2404 2459 2715 2690 2849 | ACC: 2440 15732 4788 | GYRO: 650 -303 -81 | GDP=721.713
FLEX: 2416 2453 2711 2677 2843 | ACC: 2596 15640 5320 | GYRO: 323 244 329 | GDP=521.638
FLEX: 2418 2469 2687 2690 2833 | ACC: 2764 15180 5760 | GYRO: 693 48 -59 | GDP=697.161
FLEX: 2413 2448 2699 2678 2842 | ACC: 2264 14892 5968 | GYRO: 724 222 31 | GDP=757.906
FLEX: 2389 2447 2709 2689 2857 | ACC: 2516 15604 4556 | GYRO: 654 -197 188 | GDP=708.427
FLEX: 2416 2461 2682 2676 2826 | ACC: 2728 15720 5020 | GYRO: 36 498 294 | GDP=579.427
FLEX: 2415 2471 2683 2672 2826 | ACC: 2740 15116 5816 | GYRO: 676 134 -82 | GDP=694.014
FLEX: 2403 2457 2699 2688 2846 | ACC: 2356 14808 6092 | GYRO: 634 626 -110 | GDP=897.737
FLEX: 2406 2454 2677 2683 2825 | ACC: 2432 15456 5244 | GYRO: 1174 213 154 | GDP=1203.063
FLEX: 2413 2480 2699 2687 2819 | ACC: 3108 15992 4648 | GYRO: 124 -154 334 | GDP=388.134
FLEX: 2433 2455 2718 2685 2853 | ACC: 2720 15144 5984 | GYRO: 364 -235 -112 | GDP=447.510
FLEX: 2398 2463 2686 2705 2820 | ACC: 2396 14764 6160 | GYRO: 868 198 -108 | GDP=896.823
FLEX: 2431 2455 2719 2685 2834 | ACC: 2168 15056 5412 | GYRO: 1164 262 247 | GDP=1218.421
FLEX: 2415 2450 2736 2693 2855 | ACC: 3072 15668 4456 | GYRO: 339 -188 392 | GDP=551.298
FLEX: 2416 2448 2698 2702 2834 | ACC: 2852 15344 5520 | GYRO: 188 -491 175 | GDP=554.121
FLEX: 2405 2448 2678 2698 2838 | ACC: 2500 14916 6340 | GYRO: 412 374 -246 | GDP=608.388
FLEX: 2411 2442 2703 2689 2849 | ACC: 2408 15000 5612 | GYRO: 789 373 -81 | GDP=876.476
FLEX: 2426 2480 2693 2704 2859 | ACC: 2868 15776 4524 | GYRO: 359 -94 345 | GDP=506.697
FLEX: 2416 2446 2691 2701 2831 | ACC: 2812 15564 5500 | GYRO: 24 147 252 | GDP=292.727
FLEX: 2416 2446 2693 2688 2870 | ACC: 2520 14968 6336 | GYRO: 644 206 -103 | GDP=683.945
FLEX: 2413 2471 2688 2701 2843 | ACC: 2600 15052 5828 | GYRO: 842 416 41 | GDP=940.054
FLEX: 2407 2457 2672 2690 2815 | ACC: 2564 15696 5036 | GYRO: 814 -267 200 | GDP=879.707
FLEX: 2418 2462 2688 2675 2832 | ACC: 2908 15612 5224 | GYRO: 232 43 25 | GDP=237.272
FLEX: 2407 2450 2695 2677 2829 | ACC: 2612 15012 5996 | GYRO: 878 -273 -222 | GDP=945.884
FLEX: 2407 2457 2723 2654 2847 | ACC: 2232 14836 5968 | GYRO: 587 129 -71 | GDP=605.187
FLEX: 2416 2457 2709 2672 2812 | ACC: 2384 15548 5016 | GYRO: 541 -79 386 | GDP=669.267
FLEX: 2416 2458 2713 2691 2855 | ACC: 3232 15552 4852 | GYRO: 184 19 317 | GDP=367.023
FLEX: 2407 2465 2688 2687 2833 | ACC: 2852 15172 6020 | GYRO: 474 394 -199 | GDP=647.698
FLEX: 2407 2459 2699 2684 2838 | ACC: 2600 14768 6308 | GYRO: 522 413 -325 | GDP=740.728
FLEX: 2398 2460 2691 2685 2827 | ACC: 2456 15372 5440 | GYRO: 832 -323 206 | GDP=915.963
FLEX: 2426 2480 2688 2683 2845 | ACC: 3072 15660 4948 | GYRO: 214 283 152 | GDP=385.991
FLEX: 2403 2455 2688 2705 2819 | ACC: 2788 15100 5912 | GYRO: 678 -352 -19 | GDP=764.166
FLEX: 2409 2458 2685 2672 2832 | ACC: 2320 14748 6604 | GYRO: 485 490 -179 | GDP=712.296
FLEX: 2426 2466 2685 2678 2814 | ACC: 2600 15228 5412 | GYRO: 916 92 263 | GDP=957.439
FLEX: 2403 2445 2691 2690 2810 | ACC: 2956 15644 5192 | GYRO: 370 -191 348 | GDP=542.665
FLEX: 2416 2451 2693 2687 2825 | ACC: 3108 15364 5664 | GYRO: 433 -168 53 | GDP=467.463
FLEX: 2421 2460 2711 2678 2846 | ACC: 2404 14644 6528 | GYRO: 605 234 -283 | GDP=707.722
FLEX: 2402 2442 2695 2693 2837 | ACC: 2632 15108 5388 | GYRO: 797 232 -4 | GDP=830.090
FLEX: 2426 2479 2707 2677 2847 | ACC: 2824 15540 5148 | GYRO: 498 22 346 | GDP=606.798
FLEX: 2387 2437 2688 2675 2822 | ACC: 2820 15380 5724 | GYRO: 323 -249 10 | GDP=407.958
FLEX: 2400 2490 2679 2663 2830 | ACC: 2308 14828 6368 | GYRO: 439 464 -261 | GDP=690.028
FLEX: 2400 2463 2679 2686 2822 | ACC: 2452 14804 5992 | GYRO: 1005 737 -49 | GDP=1247.235
FLEX: 2402 2465 2690 2686 2839 | ACC: 2860 15716 4984 | GYRO: 660 225 542 | GDP=883.170
