# sentence_label=See you later
# timestamp=1764327256.7133808
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2470 2374 2441 2716 2630 | ACC: 9000 12260 -8668 | GYRO: -1593 -9096 -3770 | GDP=9974.355
FLEX: 2461 2447 2471 2725 2637 | ACC: 8128 14492 -10180 | GYRO: -6096 -9990 -5973 | GDP=13139.180
FLEX: 2472 2428 2496 2695 2640 | ACC: 6700 13632 -8348 | GYRO: -11968 -13227 -11211 | GDP=21068.295
FLEX: 2478 2446 2531 2742 2646 | ACC: 3516 14612 -6172 | GYRO: -15897 -10837 -11981 | GDP=22664.939
FLEX: 2445 2423 2559 2726 2611 | ACC: 1352 13952 -3884 | GYRO: -22995 -12922 -13362 | GDP=29568.414
FLEX: 2477 2437 2512 2788 2659 | ACC: -2152 14896 956 | GYRO: -19945 -10000 -11908 | GDP=25290.385
FLEX: 2494 2421 2543 2757 2547 | ACC: -2852 14460 1792 | GYRO: -24320 -15449 -10436 | GDP=30643.826
FLEX: 2479 2389 2525 2783 2864 | ACC: -1612 11316 5096 | GYRO: -25506 -8998 -11488 | GDP=29385.271
FLEX: 2429 2448 2487 2757 2619 | ACC: -596 11132 5344 | GYRO: -29701 -16499 -10138 | GDP=35456.246
FLEX: 2428 2401 2531 2755 2594 | ACC: -1376 10024 5472 | GYRO: -32768 -20216 -15151 | GDP=41376.094
FLEX: 2393 2471 2490 2662 2670 | ACC: 4864 596 8060 | GYRO: -32768 -25589 -19404 | GDP=45880.867
FLEX: 2456 2449 2490 2683 2559 | ACC: 3872 -9124 21340 | GYRO: -29375 -19831 -12293 | GDP=37513.691
FLEX: 2352 2512 2537 2739 2608 | ACC: 1820 -9616 20144 | GYRO: -8648 -8738 -7491 | GDP=14396.376
FLEX: 2337 2454 2439 2711 2614 | ACC: 1464 -5356 19684 | GYRO: -1597 2061 -891 | GDP=2755.360
FLEX: 2371 2491 2601 2736 2533 | ACC: 2724 -4040 17104 | GYRO: 147 2066 330 | GDP=2097.347
FLEX: 2331 2559 2511 2658 2526 | ACC: 1108 -2160 17564 | GYRO: 1141 2085 420 | GDP=2413.608
FLEX: 2381 2452 2515 2719 2640 | ACC: 1476 -2708 16676 | GYRO: 739 454 366 | GDP=941.378
FLEX: 2326 2465 2525 2735 2658 | ACC: 860 -2336 16720 | GYRO: 156 -680 418 | GDP=813.302
FLEX: 2307 2461 2449 2709 2613 | ACC: 2004 -2536 16520 | GYRO: -2 -860 248 | GDP=895.046
FLEX: 2347 2432 2495 2688 2605 | ACC: 1856 -1844 15992 | GYRO: 681 -170 718 | GDP=1004.084
FLEX: 2341 2460 2495 2652 2653 | ACC: 1616 -2688 16560 | GYRO: 412 -344 -32 | GDP=537.684
FLEX: 2313 2434 2469 2689 2663 | ACC: 1900 -2000 16068 | GYRO: 925 -639 -139 | GDP=1132.814
