# sentence_label=Thank you.
# timestamp=1764327052.3772488
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=79
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2488 2479 2311 2559 2351 | ACC: -3944 15504 4240 | GYRO: -1355 385 -1079 | GDP=1774.399
FLEX: 2507 2477 2256 2468 2350 | ACC: -4564 14988 4904 | GYRO: -385 -1748 -925 | GDP=2014.784
FLEX: 2493 2435 2290 2459 2327 | ACC: -4944 15000 5192 | GYRO: -315 2063 -674 | GDP=2193.050
FLEX: 2480 2466 2286 2474 2295 | ACC: -5788 15180 5620 | GYRO: -896 -1426 -593 | GDP=1785.481
FLEX: 2507 2454 2293 2518 2365 | ACC: -5812 15136 5504 | GYRO: -1083 -364 -185 | GDP=1157.415
FLEX: 2491 2457 2279 2501 2383 | ACC: -5536 14704 5680 | GYRO: -1567 -1937 -79 | GDP=2492.729
FLEX: 2491 2482 2276 2471 2330 | ACC: -4684 14376 5216 | GYRO: -2696 -2663 -518 | GDP=3824.697
FLEX: 2499 2480 2277 2505 2320 | ACC: -4688 14024 6344 | GYRO: -4069 -2232 -1501 | GDP=4877.662
FLEX: 2484 2467 2291 2477 2335 | ACC: -6324 14384 7812 | GYRO: -7386 -8744 -1374 | GDP=11528.157
FLEX: 2517 2474 2277 2485 2349 | ACC: -4740 14404 7508 | GYRO: -9152 -11705 531 | GDP=14867.687
FLEX: 2517 2478 2299 2500 2403 | ACC: -4404 13872 8556 | GYRO: -14379 -7339 1967 | GDP=16263.015
FLEX: 2521 2494 2295 2527 2389 | ACC: -5164 12376 11436 | GYRO: -14471 -13366 6224 | GDP=20659.090
FLEX: 2522 2487 2223 2519 2404 | ACC: -1296 10988 11556 | GYRO: -13236 -6274 8707 | GDP=17040.146
FLEX: 2531 2491 2290 2519 2395 | ACC: -256 9352 13888 | GYRO: -8003 -1106 9304 | GDP=12322.161
FLEX: 2512 2482 2267 2546 2397 | ACC: 1300 8400 14084 | GYRO: -4729 776 9095 | GDP=10280.304
FLEX: 2496 2475 2288 2525 2383 | ACC: 3724 8060 13240 | GYRO: 601 2755 9551 | GDP=9958.556
FLEX: 2450 2487 2306 2531 2378 | ACC: 5148 7636 13204 | GYRO: 3755 12324 11138 | GDP=17030.445
FLEX: 2503 2460 2271 2491 2365 | ACC: 4512 6892 15340 | GYRO: 11572 19487 9668 | GDP=24639.896
FLEX: 2525 2491 2288 2505 2368 | ACC: 4024 7184 14040 | GYRO: 17312 17914 2557 | GDP=25043.062
FLEX: 2514 2458 2261 2480 2349 | ACC: 3288 8272 10936 | GYRO: 23040 15698 -7620 | GDP=28902.131
FLEX: 2527 2489 2303 2495 2389 | ACC: -596 7828 7768 | GYRO: 27899 18516 -19684 | GDP=38841.426
FLEX: 2534 2470 2284 2506 2339 | ACC: -5756 6932 3492 | GYRO: 31332 12167 -31894 | GDP=46335.270
FLEX: 2559 2481 2283 2502 2356 | ACC: -11272 6916 -2672 | GYRO: 32767 20411 -32768 | GDP=50636.223
FLEX: 2523 2495 2299 2505 2329 | ACC: -18404 6216 -4944 | GYRO: 27393 9643 -32768 | GDP=43784.766
FLEX: 2557 2499 2275 2451 2363 | ACC: -19852 4116 -10120 | GYRO: 17905 10380 -17944 | GDP=27391.980
FLEX: 2527 2501 2289 2480 2339 | ACC: -21308 628 -9828 | GYRO: 11664 4720 -7579 | GDP=14689.063
FLEX: 2542 2489 2304 2497 2343 | ACC: -18080 1160 -10656 | GYRO: 4637 17 -1430 | GDP=4852.521
FLEX: 2538 2487 2274 2498 2334 | ACC: -16840 1956 -8368 | GYRO: 2402 -199 1574 | GDP=2878.660
FLEX: 2559 2527 2339 2507 2339 | ACC: -15452 2588 -6864 | GYRO: 805 -1197 1454 | GDP=2048.158
FLEX: 2533 2480 2298 2493 2320 | ACC: -14616 2896 -6372 | GYRO: 207 -967 948 | GDP=1369.906
FLEX: 2526 2509 2338 2505 2335 | ACC: -14084 3520 -6108 | GYRO: -406 -1588 386 | GDP=1683.917
FLEX: 2532 2486 2275 2509 2323 | ACC: -14892 3116 -4976 | GYRO: 253 777 -443 | GDP=929.509
FLEX: 2544 2496 2304 2502 2335 | ACC: -14872 3364 -5652 | GYRO: 434 256 29 | GDP=504.711
FLEX: 2512 2471 2279 2512 2320 | ACC: -14952 2824 -5784 | GYRO: 663 602 -417 | GDP=987.857
FLEX: 2535 2485 2288 2523 2335 | ACC: -15152 3168 -5936 | GYRO: 1009 -1122 202 | GDP=1522.422
FLEX: 2524 2473 2278 2518 2292 | ACC: -15096 2528 -5644 | GYRO: 221 1272 -183 | GDP=1303.961
FLEX: 2557 2471 2317 2517 2346 | ACC: -15080 3068 -6080 | GYRO: 1041 -370 294 | GDP=1143.248
FLEX: 2525 2497 2275 2512 2321 | ACC: -15056 2940 -5760 | GYRO: 531 -399 402 | GDP=776.380
FLEX: 2544 2499 2234 2553 2331 | ACC: -15036 2736 -5688 | GYRO: 934 -405 228 | GDP=1043.247
FLEX: 2503 2478 2269 2510 2336 | ACC: -14752 3072 -6000 | GYRO: 580 67 349 | GDP=680.213
FLEX: 2559 2494 2259 2407 2326 | ACC: -15216 3036 -5596 | GYRO: 944 -313 -36 | GDP=995.189
FLEX: 2517 2482 2291 2512 2316 | ACC: -14288 3060 -5872 | GYRO: 1109 -194 -137 | GDP=1134.146
FLEX: 2533 2503 2294 2489 2319 | ACC: -14996 3120 -5696 | GYRO: 743 257 -346 | GDP=858.961
FLEX: 2523 2507 2285 2490 2339 | ACC: -14900 3008 -6156 | GYRO: 547 86 57 | GDP=556.645
