# sentence_label=Rest
# timestamp=1764404003.5584884
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=78
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2616 2611 2329 2650 2474 | ACC: 1616 5732 15428 | GYRO: -78 279 -1119 | GDP=1155.892
FLEX: 2638 2593 2361 2594 2458 | ACC: 1456 5740 15456 | GYRO: -204 565 -1245 | GDP=1382.341
FLEX: 2660 2606 2354 2615 2459 | ACC: 1848 5588 15636 | GYRO: -448 -1477 -2115 | GDP=2618.293
FLEX: 2617 2592 2351 2594 2453 | ACC: 1488 5436 15700 | GYRO: -226 -848 -3318 | GDP=3432.099
FLEX: 2638 2607 2351 2619 2485 | ACC: 1292 5364 15444 | GYRO: 142 3140 -3174 | GDP=4466.995
FLEX: 2631 2591 2390 2599 2464 | ACC: 1368 5240 15788 | GYRO: -158 8350 -3979 | GDP=9250.940
FLEX: 2640 2590 2349 2559 2486 | ACC: -2008 5524 15488 | GYRO: 251 7655 -3430 | GDP=8392.075
FLEX: 2640 2590 2384 2559 2441 | ACC: -2180 5212 15480 | GYRO: 4 4920 -1403 | GDP=5116.134
FLEX: 2646 2607 2368 2621 2453 | ACC: -2720 5232 15588 | GYRO: 93 5072 -468 | GDP=5094.395
FLEX: 2640 2605 2361 2599 2471 | ACC: -3556 5160 15596 | GYRO: 172 2702 308 | GDP=2724.932
FLEX: 2666 2591 2365 2608 2457 | ACC: -2372 5100 15612 | GYRO: 152 532 225 | GDP=597.288
FLEX: 2640 2606 2341 2559 2463 | ACC: -2356 5032 15352 | GYRO: 344 3074 -277 | GDP=3105.566
FLEX: 2640 2592 2334 2591 2509 | ACC: -3644 5148 15476 | GYRO: 324 4834 -233 | GDP=4850.445
FLEX: 2638 2613 2352 2603 2480 | ACC: -4816 4984 15532 | GYRO: 626 2673 -35 | GDP=2745.547
FLEX: 2637 2603 2352 2602 2480 | ACC: -4400 5032 15240 | GYRO: 596 -821 266 | GDP=1048.815
FLEX: 2619 2589 2336 2592 2465 | ACC: -3484 5036 15280 | GYRO: 607 -1597 591 | GDP=1807.799
FLEX: 2635 2588 2349 2608 2473 | ACC: -2900 4960 15368 | GYRO: 562 -37 278 | GDP=628.090
FLEX: 2623 2590 2348 2583 2457 | ACC: -3640 5060 15412 | GYRO: 560 963 -31 | GDP=1114.419
FLEX: 2635 2559 2373 2591 2503 | ACC: -3872 5068 15380 | GYRO: 596 -46 158 | GDP=618.301
FLEX: 2598 2590 2363 2587 2478 | ACC: -3672 4920 15228 | GYRO: 606 -283 177 | GDP=691.848
FLEX: 2608 2592 2348 2625 2497 | ACC: -3560 5004 15348 | GYRO: 671 -148 242 | GDP=728.498
FLEX: 2615 2559 2363 2608 2511 | ACC: -3732 5008 15428 | GYRO: 663 199 74 | GDP=696.165
FLEX: 2650 2559 2352 2615 2507 | ACC: -3600 4940 15364 | GYRO: 611 -320 77 | GDP=694.010
FLEX: 2642 2607 2357 2607 2508 | ACC: -3420 5072 15228 | GYRO: 596 -69 5 | GDP=600.002
FLEX: 2640 2605 2366 2615 2510 | ACC: -3552 5024 15340 | GYRO: 611 146 52 | GDP=630.350
FLEX: 2626 2595 2358 2559 2507 | ACC: -3488 4860 15444 | GYRO: 624 181 26 | GDP=650.241
FLEX: 2619 2559 2363 2622 2544 | ACC: -3472 5028 15244 | GYRO: 608 288 -122 | GDP=683.734
FLEX: 2641 2559 2331 2601 2480 | ACC: -3876 5096 15352 | GYRO: 644 -11 -49 | GDP=645.955
FLEX: 2640 2632 2357 2601 2493 | ACC: -3408 5064 15256 | GYRO: 645 -310 258 | GDP=760.716
FLEX: 2625 2583 2356 2608 2512 | ACC: -3576 4932 15348 | GYRO: 646 415 112 | GDP=775.941
FLEX: 2649 2589 2353 2634 2519 | ACC: -4000 5008 15332 | GYRO: 649 74 125 | GDP=665.058
FLEX: 2609 2587 2349 2582 2487 | ACC: -3380 5088 15328 | GYRO: 599 -156 46 | GDP=620.687
FLEX: 2627 2604 2330 2589 2487 | ACC: -3516 4908 15292 | GYRO: 586 232 -171 | GDP=653.040
FLEX: 2614 2605 2346 2594 2506 | ACC: -3744 5044 15412 | GYRO: 602 197 -189 | GDP=661.010
FLEX: 2653 2603 2349 2604 2522 | ACC: -3756 4888 15396 | GYRO: 641 -28 -109 | GDP=650.804
FLEX: 2627 2587 2338 2591 2499 | ACC: -3756 5016 15384 | GYRO: 691 32 -119 | GDP=701.902
