# label=I
# timestamp=1764316693.6638145
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2750 2848 2684 2722 2138 | ACC: 8132 14548 1692 | GYRO: 1449 -270 240 | GDP=1493.352
FLEX: 2763 2795 2630 2730 2031 | ACC: 8468 14244 1120 | GYRO: 1568 388 -659 | GDP=1744.548
FLEX: 2733 2814 2677 2751 2110 | ACC: 7360 14664 944 | GYRO: 1524 1344 -1697 | GDP=2647.399
FLEX: 2742 2832 2715 2755 2115 | ACC: 7012 14588 1140 | GYRO: 1080 -68 -786 | GDP=1337.468
FLEX: 2731 2823 2654 2757 2124 | ACC: 6408 15144 1440 | GYRO: 928 922 -884 | GDP=1578.836
FLEX: 2725 2812 2688 2735 2122 | ACC: 6732 15188 1756 | GYRO: 730 -1106 628 | GDP=1466.465
FLEX: 2739 2838 2678 2720 2131 | ACC: 8512 14116 1444 | GYRO: 972 -533 -755 | GDP=1341.230
FLEX: 2737 2826 2710 2735 2139 | ACC: 7228 14848 1108 | GYRO: 968 629 -1255 | GDP=1705.195
FLEX: 2723 2842 2702 2717 2103 | ACC: 6640 14948 1052 | GYRO: 1493 -322 -538 | GDP=1619.314
FLEX: 2747 2861 2731 2736 2121 | ACC: 6856 14816 704 | GYRO: 917 -781 -723 | GDP=1404.841
FLEX: 2731 2829 2717 2754 2105 | ACC: 6052 15164 980 | GYRO: 996 -141 -364 | GDP=1069.763
FLEX: 2726 2830 2719 2757 2115 | ACC: 6784 14668 1200 | GYRO: 932 -810 331 | GDP=1278.392
FLEX: 2718 2819 2703 2735 2106 | ACC: 7120 14944 132 | GYRO: 560 341 -219 | GDP=691.261
FLEX: 2775 2843 2637 2726 2130 | ACC: 6448 14640 552 | GYRO: 438 -82 -178 | GDP=479.846
FLEX: 2753 2830 2722 2729 2091 | ACC: 6704 14980 936 | GYRO: -153 -215 -194 | GDP=327.521
FLEX: 2757 2850 2656 2746 2078 | ACC: 6008 15424 2048 | GYRO: 26 -395 534 | GDP=664.723
FLEX: 2729 2832 2717 2717 2135 | ACC: 7396 15252 1792 | GYRO: 882 -495 795 | GDP=1286.458
FLEX: 2757 2837 2755 2745 2107 | ACC: 8132 14460 844 | GYRO: 1272 516 -624 | GDP=1507.851
FLEX: 2629 2851 2747 2783 2176 | ACC: 7080 14604 412 | GYRO: 1086 605 -981 | GDP=1583.598
FLEX: 2693 2879 2781 2720 2081 | ACC: 6504 15036 816 | GYRO: 129 -412 -529 | GDP=682.807
FLEX: 2799 2862 2715 2711 2099 | ACC: 5744 15508 1812 | GYRO: 498 542 -483 | GDP=880.373
FLEX: 2683 2786 2676 2716 2128 | ACC: 6292 15236 1916 | GYRO: 1398 83 414 | GDP=1460.373
FLEX: 2752 2813 2650 2721 2134 | ACC: 7716 14600 900 | GYRO: 1848 800 189 | GDP=2022.579
FLEX: 2768 2768 2703 2783 2136 | ACC: 6816 14888 324 | GYRO: 1047 719 -170 | GDP=1281.433
FLEX: 2751 2854 2658 2708 2097 | ACC: 6904 14736 632 | GYRO: 499 -1095 -56 | GDP=1204.642
FLEX: 2772 2790 2723 2720 2119 | ACC: 6712 15160 1264 | GYRO: 564 -721 -446 | GDP=1018.260
FLEX: 2757 2837 2702 2736 2135 | ACC: 5984 15452 1768 | GYRO: 1363 -504 121 | GDP=1458.227
FLEX: 2768 2798 2692 2724 2112 | ACC: 7492 14812 952 | GYRO: 1643 -974 350 | GDP=1941.810
FLEX: 2765 2817 2694 2753 2119 | ACC: 7176 14860 -408 | GYRO: 1566 534 -942 | GDP=1903.911
FLEX: 2743 2832 2702 2727 2149 | ACC: 6284 14708 -348 | GYRO: 945 -665 -806 | GDP=1408.860
FLEX: 2704 2847 2700 2777 2126 | ACC: 6252 15120 408 | GYRO: -7 -859 -686 | GDP=1099.330
FLEX: 2741 2832 2709 2749 2149 | ACC: 5312 15520 1192 | GYRO: 492 -258 -230 | GDP=601.272
FLEX: 2757 2829 2717 2752 2128 | ACC: 6288 15368 940 | GYRO: 849 -470 618 | GDP=1150.489
FLEX: 2768 2829 2704 2739 2128 | ACC: 7264 14756 168 | GYRO: 1001 234 -59 | GDP=1029.679
FLEX: 2754 2842 2700 2741 2139 | ACC: 6820 14756 -196 | GYRO: 677 116 -276 | GDP=740.244
FLEX: 2766 2825 2701 2763 2115 | ACC: 6456 15192 300 | GYRO: -179 -566 8 | GDP=593.684
FLEX: 2752 2829 2675 2745 2118 | ACC: 6132 15516 900 | GYRO: 241 599 -315 | GDP=718.406
FLEX: 2739 2823 2726 2739 2123 | ACC: 6148 15528 1544 | GYRO: 812 -683 784 | GDP=1319.276
FLEX: 2771 2851 2741 2768 2138 | ACC: 7776 14584 684 | GYRO: 1242 -548 107 | GDP=1361.733
FLEX: 2747 2832 2717 2727 2121 | ACC: 6956 15036 -352 | GYRO: 1120 999 -827 | GDP=1713.572
FLEX: 2778 2834 2725 2770 2112 | ACC: 6240 15000 -12 | GYRO: 859 -494 -524 | GDP=1120.934
FLEX: 2785 2832 2716 2770 2095 | ACC: 6360 15136 488 | GYRO: 279 -213 -710 | GDP=792.029
FLEX: 2768 2841 2704 2762 2138 | ACC: 5880 15804 1400 | GYRO: 2007 -1152 -133 | GDP=2317.939
FLEX: 2780 2832 2711 2793 2125 | ACC: 6968 15620 808 | GYRO: 1504 -923 564 | GDP=1852.577
FLEX: 2757 2836 2694 2775 2157 | ACC: 7452 14812 -624 | GYRO: 2089 485 -933 | GDP=2338.725
FLEX: 2784 2832 2722 2771 2118 | ACC: 6320 14832 -1156 | GYRO: 1458 528 -1121 | GDP=1913.423
FLEX: 2768 2829 2721 2752 2117 | ACC: 6124 15084 -324 | GYRO: 3 -706 -757 | GDP=1035.130
FLEX: 2770 2825 2711 2743 2128 | ACC: 5168 15764 856 | GYRO: 120 256 -656 | GDP=714.333
FLEX: 2787 2832 2727 2766 2141 | ACC: 5780 15544 1144 | GYRO: 929 -463 213 | GDP=1059.613
FLEX: 2736 2813 2699 2736 2143 | ACC: 6780 14884 44 | GYRO: 1949 195 -762 | GDP=2101.730
FLEX: 2768 2836 2733 2765 2158 | ACC: 5560 15176 -928 | GYRO: 1379 657 -836 | GDP=1741.317
FLEX: 2773 2843 2695 2800 2128 | ACC: 5288 15392 -728 | GYRO: 480 -243 -353 | GDP=643.473
FLEX: 2774 2843 2721 2758 2108 | ACC: 5536 15612 176 | GYRO: 230 1 -329 | GDP=401.425
FLEX: 2796 2838 2735 2763 2117 | ACC: 5076 15884 660 | GYRO: 829 -69 427 | GDP=935.057
FLEX: 2767 2863 2715 2736 2122 | ACC: 6428 15324 352 | GYRO: 1380 -373 1063 | GDP=1781.431
FLEX: 2759 2822 2734 2742 2110 | ACC: 6468 15300 -1304 | GYRO: 1592 1002 -14 | GDP=1881.134
FLEX: 2781 2847 2735 2753 2098 | ACC: 6116 14816 -1464 | GYRO: 911 302 -17 | GDP=959.903
FLEX: 2768 2833 2704 2751 2119 | ACC: 6356 14956 -756 | GYRO: -350 -172 -149 | GDP=417.475
FLEX: 2785 2835 2735 2874 2143 | ACC: 5448 15532 500 | GYRO: -4 558 -8 | GDP=558.072
FLEX: 2801 2850 2672 2763 2127 | ACC: 6176 15584 648 | GYRO: 307 -591 658 | GDP=936.213
FLEX: 2800 2843 2736 2738 2123 | ACC: 6848 14932 132 | GYRO: 1261 357 -447 | GDP=1384.695
FLEX: 2783 2815 2730 2767 2128 | ACC: 5892 15192 -460 | GYRO: 1204 189 -434 | GDP=1293.713
FLEX: 2816 2831 2714 2755 2154 | ACC: 5748 15248 -480 | GYRO: 505 -436 -200 | GDP=696.506
FLEX: 2793 2847 2710 2749 2128 | ACC: 5204 15604 220 | GYRO: 393 469 -250 | GDP=660.992
FLEX: 2783 2832 2704 2752 2127 | ACC: 5764 15540 488 | GYRO: 851 -390 766 | GDP=1209.569
FLEX: 2798 2822 2731 2721 2107 | ACC: 6948 14936 148 | GYRO: 1439 -106 217 | GDP=1459.125
FLEX: 2787 2835 2706 2765 2115 | ACC: 6044 15260 -968 | GYRO: 1057 678 -289 | GDP=1288.586
FLEX: 2774 2832 2697 2748 2136 | ACC: 5844 15188 -1044 | GYRO: 629 -52 -314 | GDP=704.940
FLEX: 2783 2830 2717 2729 2139 | ACC: 6032 15224 -488 | GYRO: -16 62 -466 | GDP=470.379
FLEX: 2782 2831 2690 2812 2041 | ACC: 5136 15784 456 | GYRO: 422 -141 481 | GDP=655.230
FLEX: 2781 2831 2717 2759 2147 | ACC: 6396 15460 436 | GYRO: 980 -576 860 | GDP=1425.404
FLEX: 2764 2853 2736 2717 2150 | ACC: 7024 15276 -1324 | GYRO: 509 1316 -444 | GDP=1479.214
FLEX: 2781 2801 2688 2751 2122 | ACC: 6212 14484 -604 | GYRO: -228 808 -258 | GDP=878.301
FLEX: 2809 2799 2694 2768 2074 | ACC: 6244 15296 -296 | GYRO: 367 1106 -1045 | GDP=1565.232
FLEX: 2656 2826 2878 2695 2093 | ACC: 5120 15928 268 | GYRO: 354 2327 -1222 | GDP=2652.080
FLEX: 2791 2768 2663 2751 2159 | ACC: 6240 15780 0 | GYRO: 81 -733 -479 | GDP=879.370
FLEX: 2778 2815 2678 2665 2094 | ACC: 6028 14196 928 | GYRO: 345 -182 208 | GDP=442.055
FLEX: 2697 2790 2718 2769 2178 | ACC: 6320 15912 -676 | GYRO: 732 -291 -565 | GDP=969.397
FLEX: 2653 2832 2689 2675 2159 | ACC: 4564 14804 864 | GYRO: -210 539 -410 | GDP=709.028
FLEX: 2559 2766 2710 2795 2086 | ACC: 5840 16004 -184 | GYRO: -86 345 -388 | GDP=526.275
FLEX: 2541 2800 2673 2701 2134 | ACC: 4488 15500 1396 | GYRO: 1100 -1288 488 | GDP=1762.693
FLEX: 2547 2790 2640 2726 2121 | ACC: 6152 15884 -232 | GYRO: 1063 -307 858 | GDP=1400.136
FLEX: 2517 2800 2625 2698 2106 | ACC: 5604 14704 292 | GYRO: 873 -34 820 | GDP=1198.201
FLEX: 2544 2810 2624 2670 2108 | ACC: 7228 15524 -1076 | GYRO: -584 -179 -373 | GDP=715.700
FLEX: 2529 2821 2632 2674 2084 | ACC: 5364 15000 552 | GYRO: -1573 -475 -843 | GDP=1846.782
FLEX: 2499 2812 2642 2699 2110 | ACC: 5396 15648 912 | GYRO: -702 -374 80 | GDP=799.425
FLEX: 2509 2797 2634 2713 2109 | ACC: 5692 15040 836 | GYRO: 9 -49 -49 | GDP=69.878
FLEX: 2495 2802 2640 2686 2099 | ACC: 5880 15508 432 | GYRO: 322 -408 381 | GDP=644.445
FLEX: 2465 2752 2661 2674 2093 | ACC: 5800 15156 528 | GYRO: -1762 -566 72 | GDP=1852.076
FLEX: 2496 2771 2636 2724 2112 | ACC: 5932 15688 1248 | GYRO: -379 -1115 197 | GDP=1194.016
FLEX: 2486 2782 2590 2694 2096 | ACC: 5404 15136 1600 | GYRO: 260 596 -223 | GDP=687.419
FLEX: 2512 2791 2626 2690 2116 | ACC: 5460 15668 1652 | GYRO: 1656 1058 615 | GDP=2059.108
FLEX: 2559 2784 2627 2670 2081 | ACC: 6668 15132 884 | GYRO: 1356 524 305 | GDP=1485.374
FLEX: 2608 2773 2634 2699 2146 | ACC: 5412 15008 1120 | GYRO: 1275 -851 572 | GDP=1636.157
FLEX: 2640 2768 2627 2688 2102 | ACC: 6144 15568 160 | GYRO: 1189 1099 -11 | GDP=1619.149
FLEX: 2704 2788 2619 2676 2107 | ACC: 5292 14932 1144 | GYRO: 510 -1037 421 | GDP=1229.923
FLEX: 2685 2800 2598 2688 2110 | ACC: 5848 15592 860 | GYRO: 839 257 410 | GDP=968.540
FLEX: 2743 2815 2626 2681 2105 | ACC: 6244 14696 780 | GYRO: 665 -265 626 | GDP=950.961
FLEX: 2751 2830 2623 2683 2101 | ACC: 6280 15456 444 | GYRO: 557 166 130 | GDP=595.571
FLEX: 2790 2830 2625 2703 2127 | ACC: 6128 15212 692 | GYRO: 49 -920 275 | GDP=961.471
FLEX: 2800 2827 2640 2635 2126 | ACC: 6032 15584 636 | GYRO: 846 876 41 | GDP=1218.513
FLEX: 2787 2847 2670 2751 2139 | ACC: 6076 15016 1220 | GYRO: 857 -1261 699 | GDP=1677.251
FLEX: 2781 2850 2626 2691 2129 | ACC: 6700 15016 784 | GYRO: 1274 -11 310 | GDP=1311.220
FLEX: 2832 2853 2635 2672 2142 | ACC: 6348 15224 372 | GYRO: 714 -142 -65 | GDP=730.880
FLEX: 2807 2824 2657 2679 2133 | ACC: 6184 15128 260 | GYRO: 219 -739 110 | GDP=778.577
FLEX: 2811 2851 2669 2690 2135 | ACC: 6056 15400 668 | GYRO: 247 121 59 | GDP=281.302
FLEX: 2809 2865 2663 2687 2139 | ACC: 6136 15400 1088 | GYRO: 327 -513 759 | GDP=972.717
FLEX: 2842 2843 2656 2659 2139 | ACC: 7392 15064 700 | GYRO: 1163 -574 426 | GDP=1365.108
FLEX: 2778 2845 2640 2684 2123 | ACC: 6264 15004 280 | GYRO: 892 716 -236 | GDP=1167.911
FLEX: 2791 2881 2635 2679 2125 | ACC: 6352 15092 -220 | GYRO: 724 -56 -142 | GDP=739.916
FLEX: 2813 2864 2689 2695 2135 | ACC: 6076 15172 580 | GYRO: -85 360 -198 | GDP=419.558
FLEX: 2783 2853 2675 2704 2128 | ACC: 5948 15492 1412 | GYRO: 383 -334 508 | GDP=718.546
FLEX: 2796 2849 2661 2677 2109 | ACC: 6768 15148 1260 | GYRO: 857 -251 459 | GDP=1004.057
FLEX: 2797 2827 2660 2685 2115 | ACC: 6732 15024 228 | GYRO: 826 558 108 | GDP=1002.648
FLEX: 2800 2847 2667 2703 2101 | ACC: 6468 14948 -52 | GYRO: 397 28 -110 | GDP=412.908
FLEX: 2815 2896 2667 2694 2114 | ACC: 6664 14856 740 | GYRO: 255 -38 -52 | GDP=263.008
FLEX: 2825 2854 2636 2679 2130 | ACC: 5448 15512 1556 | GYRO: 160 -97 578 | GDP=607.530
FLEX: 2810 2843 2663 2688 2126 | ACC: 7352 14932 1500 | GYRO: 891 -725 745 | GDP=1369.135
FLEX: 2800 2850 2666 2675 2109 | ACC: 7040 15112 696 | GYRO: 1344 497 -582 | GDP=1546.631
FLEX: 2811 2845 2611 2698 2128 | ACC: 6988 14784 648 | GYRO: 920 -1187 -318 | GDP=1535.087
FLEX: 2788 2851 2648 2683 2094 | ACC: 7560 15076 1448 | GYRO: 920 -1493 -1002 | GDP=2019.766
FLEX: 2785 2812 2640 2672 2155 | ACC: 6580 15572 1852 | GYRO: 2116 -1414 -1423 | GDP=2915.781
FLEX: 2815 2830 2613 2685 2143 | ACC: 6980 15352 1448 | GYRO: 2980 -1990 -1472 | GDP=3873.924
FLEX: 2811 2849 2630 2734 2095 | ACC: 6864 15156 -332 | GYRO: 3900 -1457 -2416 | GDP=4813.513
FLEX: 2802 2823 2675 2755 2121 | ACC: 5832 14896 -1588 | GYRO: 3450 -1669 -2928 | GDP=4822.991
FLEX: 2800 2849 2656 2707 2151 | ACC: 5424 15036 -1804 | GYRO: 2169 -2213 -2915 | GDP=4254.310
FLEX: 2818 2855 2622 2653 2149 | ACC: 3976 15864 -1500 | GYRO: 2030 -852 -2931 | GDP=3665.729
FLEX: 2837 2831 2587 2670 2134 | ACC: 4008 15780 -1820 | GYRO: 2147 -1618 -1764 | GDP=3215.467
FLEX: 2796 2879 2613 2697 2141 | ACC: 3936 15760 -2664 | GYRO: 1944 -130 -1817 | GDP=2664.118
FLEX: 2804 2822 2609 2711 2171 | ACC: 3140 15840 -2696 | GYRO: 1161 -249 -948 | GDP=1519.416
FLEX: 2759 2822 2658 2710 2098 | ACC: 3692 15872 -2624 | GYRO: 347 -424 -156 | GDP=569.667
FLEX: 2832 2824 2695 2675 2133 | ACC: 3068 16124 -1644 | GYRO: -97 566 588 | GDP=821.894
FLEX: 2768 2803 2640 2668 2163 | ACC: 4228 15956 -1268 | GYRO: 195 -18 1305 | GDP=1319.611
FLEX: 2794 2823 2640 2666 2134 | ACC: 5676 15488 -1996 | GYRO: 557 300 776 | GDP=1001.212
FLEX: 2784 2843 2617 2737 2096 | ACC: 4672 15460 -1608 | GYRO: -17 305 902 | GDP=952.322
FLEX: 2770 2826 2617 2659 2119 | ACC: 5236 15528 -1288 | GYRO: -259 -82 508 | GDP=576.081
FLEX: 2800 2810 2647 2695 2158 | ACC: 5020 15700 -728 | GYRO: 6 630 -171 | GDP=652.822
FLEX: 2791 2807 2627 2674 2122 | ACC: 5008 15880 -544 | GYRO: 458 -138 176 | GDP=509.690
FLEX: 2800 2838 2623 2658 2128 | ACC: 5484 15416 -804 | GYRO: 1043 -257 -166 | GDP=1086.947
FLEX: 2791 2827 2640 2663 2123 | ACC: 4488 15580 -1720 | GYRO: 700 756 -493 | GDP=1142.184
FLEX: 2785 2823 2667 2679 2131 | ACC: 4220 15596 -1732 | GYRO: 362 -80 -154 | GDP=401.447
FLEX: 2815 2823 2624 2673 2112 | ACC: 4764 15680 -1220 | GYRO: 117 259 -176 | GDP=334.284
FLEX: 2806 2833 2615 2701 2133 | ACC: 4096 16096 -816 | GYRO: 348 82 612 | GDP=708.782
FLEX: 2785 2835 2627 2674 2114 | ACC: 5380 15544 -928 | GYRO: 675 -232 822 | GDP=1088.638
FLEX: 2794 2848 2649 2703 2128 | ACC: 5004 15544 -1928 | GYRO: 524 1022 7 | GDP=1148.525
FLEX: 2809 2830 2627 2713 2119 | ACC: 4804 15576 -1952 | GYRO: -83 -62 385 | GDP=398.695
FLEX: 2796 2833 2627 2690 2112 | ACC: 4852 15728 -1488 | GYRO: -616 583 272 | GDP=890.690
FLEX: 2781 2833 2625 2663 2124 | ACC: 4128 15840 -552 | GYRO: -629 650 887 | GDP=1266.850
FLEX: 2795 2834 2646 2682 2114 | ACC: 5012 15736 16 | GYRO: -310 -419 1588 | GDP=1671.348
FLEX: 2791 2800 2640 2676 2119 | ACC: 6556 15032 -1492 | GYRO: -187 705 682 | GDP=998.558
FLEX: 2798 2832 2621 2688 2118 | ACC: 5512 15192 -1088 | GYRO: -953 25 480 | GDP=1067.349
FLEX: 2785 2807 2614 2678 2125 | ACC: 5236 15620 -80 | GYRO: -1585 -361 759 | GDP=1794.053
FLEX: 2809 2815 2634 2692 2156 | ACC: 5512 15724 692 | GYRO: -1468 -359 711 | GDP=1670.157
FLEX: 2811 2831 2622 2686 2128 | ACC: 5916 15616 1400 | GYRO: -264 -398 809 | GDP=939.458
FLEX: 2826 2850 2655 2688 2129 | ACC: 6312 15376 812 | GYRO: 792 751 7 | GDP=1091.473
FLEX: 2800 2839 2613 2677 2117 | ACC: 5732 15444 76 | GYRO: 1029 1531 -522 | GDP=1917.104
FLEX: 2789 2822 2611 2689 2135 | ACC: 5156 15512 76 | GYRO: 237 857 -41 | GDP=890.112
FLEX: 2771 2821 2624 2672 2112 | ACC: 5344 15464 208 | GYRO: 487 1747 -450 | GDP=1868.603
FLEX: 2915 2831 2638 2704 2130 | ACC: 4320 15992 1032 | GYRO: 21 -789 1402 | GDP=1608.902
FLEX: 2784 2827 2611 2683 2133 | ACC: 7532 14652 -192 | GYRO: -467 -5125 2978 | GDP=5945.771
FLEX: 2800 2815 2623 2704 2143 | ACC: 7144 14952 -500 | GYRO: 631 2346 -702 | GDP=2528.771
FLEX: 2773 2826 2643 2671 2120 | ACC: 4944 15416 -24 | GYRO: 20 823 -346 | GDP=892.998
FLEX: 2804 2819 2615 2725 2118 | ACC: 6076 15344 844 | GYRO: -641 318 209 | GDP=745.443
FLEX: 2787 2814 2633 2711 2147 | ACC: 5628 15728 1588 | GYRO: 183 225 388 | GDP=484.415
FLEX: 2853 2831 2637 2684 2128 | ACC: 7768 14980 992 | GYRO: 1049 1598 -412 | GDP=1955.441
FLEX: 2770 2819 2641 2686 2123 | ACC: 5400 15672 672 | GYRO: 1555 3504 -1605 | GDP=4155.967
FLEX: 2795 2830 2646 2697 2123 | ACC: 5308 15312 200 | GYRO: 268 -893 114 | GDP=939.292
FLEX: 2799 2823 2631 2689 2096 | ACC: 6068 15360 780 | GYRO: 28 16 -425 | GDP=426.222
FLEX: 2801 2837 2619 2697 2153 | ACC: 5048 15812 1324 | GYRO: 483 -406 281 | GDP=690.714
FLEX: 2797 2832 2620 2695 2122 | ACC: 6040 15412 1368 | GYRO: 736 -826 719 | GDP=1319.444
FLEX: 2768 2811 2627 2660 2126 | ACC: 6120 15336 324 | GYRO: 1069 653 -261 | GDP=1279.567
FLEX: 2777 2816 2625 2706 2117 | ACC: 5884 15104 384 | GYRO: 461 -318 -270 | GDP=621.727
FLEX: 2794 2822 2635 2678 2128 | ACC: 5756 15464 1336 | GYRO: -20 -167 -446 | GDP=476.660
FLEX: 2806 2844 2650 2613 2144 | ACC: 4348 16156 2408 | GYRO: 712 -138 70 | GDP=728.621
FLEX: 2801 2815 2618 2686 2064 | ACC: 3600 16628 3064 | GYRO: 1867 -1237 1564 | GDP=2731.658
FLEX: 2816 2809 2559 2677 2123 | ACC: 5056 15712 2448 | GYRO: 3145 -2479 3139 | GDP=5088.201
FLEX: 2767 2810 2618 2830 2144 | ACC: 5588 15244 1616 | GYRO: 4377 -884 2870 | GDP=5308.153
FLEX: 2773 2800 2533 2710 2103 | ACC: 5224 15656 1700 | GYRO: 3844 -3408 4157 | GDP=6608.438
FLEX: 2855 2844 2609 2723 2112 | ACC: 6608 14752 712 | GYRO: 5790 -2575 4103 | GDP=7549.128
FLEX: 2768 2806 2634 2709 2166 | ACC: 6432 14928 -1552 | GYRO: 6128 -1002 3795 | GDP=7277.253
FLEX: 2779 2838 2663 2692 2135 | ACC: 7016 13504 -3512 | GYRO: 4721 -1813 4392 | GDP=6698.095
FLEX: 2768 2851 2655 2668 1974 | ACC: 7780 12996 -4612 | GYRO: 2012 -2351 4768 | GDP=5684.115
FLEX: 2755 2842 2623 2656 2121 | ACC: 8260 9688 -4096 | GYRO: -1727 -1506 2954 | GDP=3738.540
FLEX: 2795 2837 2631 2679 2117 | ACC: 7872 10404 -4072 | GYRO: -5560 -2331 2382 | GDP=6482.367
FLEX: 2758 2821 2615 2639 2097 | ACC: 10072 12360 -2464 | GYRO: -9054 -4810 2078 | GDP=10460.837
FLEX: 2810 2817 2626 2697 2137 | ACC: 11324 13788 -1488 | GYRO: -10051 -4631 1117 | GDP=11122.790
FLEX: 2807 2827 2605 2637 2112 | ACC: 9708 15448 -524 | GYRO: -9005 -670 -369 | GDP=9037.427
FLEX: 2791 2829 2608 2709 2111 | ACC: 9960 16084 800 | GYRO: -8272 -4094 1856 | GDP=9414.434
FLEX: 2779 2783 2627 2672 2138 | ACC: 10044 15344 2000 | GYRO: -5032 -2348 2019 | GDP=5908.510
FLEX: 2801 2832 2650 2673 2163 | ACC: 11116 14120 2128 | GYRO: -2660 -3994 2692 | GDP=5502.227
FLEX: 2794 2832 2587 2672 2113 | ACC: 11828 13144 1484 | GYRO: -726 -2626 733 | GDP=2821.390
FLEX: 2794 2801 2615 2659 2128 | ACC: 11012 12172 1468 | GYRO: 453 -2965 -430 | GDP=3030.072
FLEX: 2773 2814 2638 2671 2147 | ACC: 10316 12704 1440 | GYRO: -433 -3970 -1449 | GDP=4248.292
FLEX: 2816 2852 2621 2690 2134 | ACC: 12432 11612 888 | GYRO: -622 -6299 -2753 | GDP=6902.412
FLEX: 2777 2829 2623 2661 2143 | ACC: 10384 11792 -456 | GYRO: -257 -2397 -6214 | GDP=6665.242
FLEX: 2803 2799 2610 2658 2157 | ACC: 7300 13404 -1084 | GYRO: -2316 -6195 -4904 | GDP=8233.535
FLEX: 2799 2794 2658 2660 2145 | ACC: 7396 13912 -1224 | GYRO: -4944 -5458 -3304 | GDP=8071.513
FLEX: 2804 2806 2618 2691 2125 | ACC: 6348 15332 620 | GYRO: -5935 -4537 -1626 | GDP=7645.421
