# sentence_label=Where do you live?
# timestamp=1764406593.458778
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2718 2472 2637 2749 2640 | ACC: 13668 11020 -2580 | GYRO: -8438 -7013 -32768 | GDP=34556.098
FLEX: 2701 2480 2596 2743 2622 | ACC: -11448 10592 4376 | GYRO: -9332 -3474 -32768 | GDP=34247.582
FLEX: 2669 2469 2607 2715 2559 | ACC: -23176 8092 2624 | GYRO: -6385 1902 -22568 | GDP=23530.842
FLEX: 2709 2478 2559 2711 2610 | ACC: -29608 10740 3704 | GYRO: -1359 5023 12788 | GDP=13806.171
FLEX: 2690 2475 2550 2739 2588 | ACC: -10532 14568 772 | GYRO: -6687 -2056 32767 | GDP=33505.512
FLEX: 2709 2485 2547 2672 2559 | ACC: 17724 6308 6488 | GYRO: -6160 -17625 32767 | GDP=37712.895
FLEX: 2685 2491 2526 2723 2590 | ACC: 25604 17388 6448 | GYRO: 6595 20631 1228 | GDP=21694.244
FLEX: 2682 2476 2510 2723 2591 | ACC: 1560 14484 19348 | GYRO: 18157 13930 -5177 | GDP=23463.225
FLEX: 2672 2518 2505 2721 2592 | ACC: 600 16108 3856 | GYRO: 32767 9465 -2023 | GDP=34166.578
FLEX: 2642 2554 2512 2730 2611 | ACC: 1488 14300 -5332 | GYRO: 32767 20601 5118 | GDP=39041.918
FLEX: 2650 2559 2559 2711 2677 | ACC: 6480 9188 -11804 | GYRO: 31660 14511 6597 | GDP=35446.367
FLEX: 2640 2559 2559 2722 2661 | ACC: 9836 8152 -18644 | GYRO: 19636 8122 2808 | GDP=21434.184
FLEX: 2656 2559 2594 2749 2674 | ACC: 11984 5780 -19704 | GYRO: 2645 1508 -2762 | GDP=4110.807
FLEX: 2656 2519 2590 2764 2640 | ACC: 12928 8440 -19632 | GYRO: -12941 -1760 -12469 | GDP=18056.662
FLEX: 2699 2519 2629 2742 2661 | ACC: 11416 8608 -14104 | GYRO: -32768 -7842 -25196 | GDP=42072.285
FLEX: 2703 2489 2618 2730 2625 | ACC: 6652 10548 -6740 | GYRO: -32768 -16207 -32768 | GDP=49093.281
FLEX: 2733 2502 2621 2741 2687 | ACC: 4696 1632 1564 | GYRO: -32768 -288 -32768 | GDP=46341.844
FLEX: 2734 2486 2559 2746 2768 | ACC: -15160 -7616 19344 | GYRO: -32768 9651 -32768 | GDP=47335.246
FLEX: 2746 2506 2617 2771 2769 | ACC: -15712 -5372 19204 | GYRO: -2530 -12790 -12602 | GDP=18132.717
FLEX: 2810 2479 2607 2736 2727 | ACC: -12688 1240 13384 | GYRO: -4570 5745 -7444 | GDP=10454.811
FLEX: 2794 2497 2657 2762 2736 | ACC: -16964 836 15496 | GYRO: 663 1993 -1918 | GDP=2844.353
FLEX: 2818 2477 2655 2751 2734 | ACC: -10360 6200 10324 | GYRO: 3970 -2785 495 | GDP=4874.644
FLEX: 2777 2487 2673 2807 2773 | ACC: -10420 6792 10756 | GYRO: -998 2902 -812 | GDP=3174.422
FLEX: 2785 2480 2646 2756 2717 | ACC: -10184 5648 11368 | GYRO: 1842 -1873 -15 | GDP=2627.036
