# sentence_label=See you later
# timestamp=1764327292.9949133
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2512 2540 2240 2718 2672 | ACC: 1252 16116 2204 | GYRO: 3464 3371 -2013 | GDP=5235.943
FLEX: 2528 2528 2257 2734 2687 | ACC: -3168 16652 -2236 | GYRO: 3658 2136 -2910 | GDP=5139.218
FLEX: 2493 2596 2235 2708 2677 | ACC: -5056 16252 -3288 | GYRO: -1679 1476 790 | GDP=2371.016
FLEX: 2506 2526 2223 2747 2661 | ACC: -1308 16644 532 | GYRO: -3332 -3436 3932 | GDP=6194.267
FLEX: 2503 2558 2224 2715 2699 | ACC: 4476 17180 4032 | GYRO: 1929 -1516 286 | GDP=2470.039
FLEX: 2512 2547 2230 2691 2687 | ACC: -336 15672 1176 | GYRO: 4396 1396 -2973 | GDP=5487.473
FLEX: 2529 2541 2241 2702 2692 | ACC: -7368 17360 -4420 | GYRO: -562 1743 230 | GDP=1845.750
FLEX: 2506 2555 2210 2698 2666 | ACC: -3776 16264 2304 | GYRO: -4354 -5389 5491 | GDP=8840.233
FLEX: 2492 2559 2239 2688 2683 | ACC: 4496 18496 3188 | GYRO: 867 -10099 4529 | GDP=11101.951
FLEX: 2512 2556 2230 2704 2665 | ACC: -2304 17260 3060 | GYRO: 4691 -11180 5104 | GDP=13154.798
FLEX: 2502 2544 2267 2704 2709 | ACC: -348 17544 428 | GYRO: 6438 -13417 8718 | GDP=17247.240
FLEX: 2512 2539 2324 2718 2706 | ACC: 4164 17432 -1844 | GYRO: 8309 -11832 7124 | GDP=16117.912
FLEX: 2496 2538 2388 2738 2688 | ACC: 4452 15900 -2004 | GYRO: 7485 -15340 5847 | GDP=18042.402
FLEX: 2480 2551 2442 2690 2698 | ACC: 8180 16364 -5976 | GYRO: 5989 -17115 693 | GDP=18145.844
FLEX: 2517 2559 2467 2699 2684 | ACC: 4276 15072 -5428 | GYRO: 3018 -14921 -1468 | GDP=15293.776
FLEX: 2479 2544 2541 2721 2675 | ACC: 4192 15860 -7408 | GYRO: -3556 -24827 -4317 | GDP=25449.195
FLEX: 2476 2547 2615 2726 2689 | ACC: 4352 14864 -6248 | GYRO: -13691 -17277 -7487 | GDP=23280.752
FLEX: 2469 2538 2589 2758 2649 | ACC: 308 14604 -3424 | GYRO: -18381 -24522 -12355 | GDP=33042.938
FLEX: 2471 2533 2638 2736 2647 | ACC: 428 13680 -1316 | GYRO: -21249 -22143 -12094 | GDP=32986.320
FLEX: 2423 2519 2606 2736 2663 | ACC: 1140 12036 720 | GYRO: -28400 -22588 -11465 | GDP=38055.539
FLEX: 2432 2497 2611 2719 2661 | ACC: -1280 13196 1532 | GYRO: -32768 -20531 -14741 | GDP=41383.098
FLEX: 2409 2512 2615 2710 2649 | ACC: 4908 6368 1052 | GYRO: -32768 -24224 -16056 | GDP=43798.848
FLEX: 2338 2478 2603 2751 2667 | ACC: -984 -4928 13516 | GYRO: -32768 -21995 -12409 | GDP=41370.340
FLEX: 2303 2437 2589 2713 2608 | ACC: 3340 -13928 28208 | GYRO: -19445 -4769 -5764 | GDP=20834.469
FLEX: 2318 2443 2613 2746 2644 | ACC: 188 -8604 20332 | GYRO: 138 -766 -3949 | GDP=4024.972
FLEX: 2327 2450 2602 2739 2626 | ACC: -844 -5188 19296 | GYRO: -446 1370 -1317 | GDP=1952.000
FLEX: 2310 2465 2583 2759 2633 | ACC: -908 -3068 18468 | GYRO: 1099 2174 1249 | GDP=2737.531
FLEX: 2303 2448 2594 2724 2619 | ACC: 892 -1472 16488 | GYRO: 667 220 572 | GDP=905.800
FLEX: 2324 2458 2598 2736 2643 | ACC: 404 -1308 16852 | GYRO: 1447 818 265 | GDP=1683.199
FLEX: 2319 2448 2583 2690 2619 | ACC: 972 -1016 15688 | GYRO: 298 -1361 145 | GDP=1400.768
FLEX: 2334 2445 2594 2741 2636 | ACC: 1012 -1284 16492 | GYRO: 183 91 623 | GDP=655.667
FLEX: 2352 2422 2559 2702 2595 | ACC: 68 -1264 16516 | GYRO: 682 -350 127 | GDP=777.015
FLEX: 2317 2459 2608 2738 2651 | ACC: 420 -1192 16076 | GYRO: 609 507 249 | GDP=830.621
FLEX: 2346 2449 2589 2705 2619 | ACC: 264 -1052 16684 | GYRO: 561 -2 445 | GDP=716.066
FLEX: 2322 2457 2559 2742 2629 | ACC: 500 -1232 16984 | GYRO: 326 124 241 | GDP=423.949
FLEX: 2326 2449 2559 2733 2626 | ACC: 496 -1224 16584 | GYRO: 1007 502 219 | GDP=1146.304
FLEX: 2343 2478 2593 2746 2619 | ACC: 344 -1696 16784 | GYRO: 1345 -1022 -308 | GDP=1717.083
FLEX: 2343 2444 2559 2707 2630 | ACC: 548 -780 15892 | GYRO: 1421 -1880 -681 | GDP=2453.039
FLEX: 2337 2464 2559 2755 2593 | ACC: 784 -1216 16264 | GYRO: 622 297 736 | GDP=1008.360
FLEX: 2335 2455 2559 2704 2608 | ACC: 752 -1420 16568 | GYRO: 530 -319 445 | GDP=762.028
FLEX: 2352 2480 2559 2659 2624 | ACC: 580 -1380 16980 | GYRO: 559 -96 117 | GDP=579.125
FLEX: 2333 2451 2615 2706 2599 | ACC: 776 -1124 16096 | GYRO: 1046 181 833 | GDP=1349.358
FLEX: 2335 2473 2559 2733 2621 | ACC: 636 -1308 16728 | GYRO: 698 -111 174 | GDP=727.874
FLEX: 2314 2448 2559 2723 2605 | ACC: 772 -1132 16448 | GYRO: 871 267 130 | GDP=920.234
FLEX: 2368 2465 2465 2742 2642 | ACC: 532 -1360 16280 | GYRO: 1145 333 346 | GDP=1241.624
FLEX: 2317 2467 2551 2735 2621 | ACC: 688 -904 15932 | GYRO: 1476 459 510 | GDP=1627.685
FLEX: 2383 2468 2585 2753 2608 | ACC: 76 -588 16328 | GYRO: 633 -80 188 | GDP=665.156
